source,tour,year,uk_tournament_id,tournament_name,location,match_date,series,is_outdoor,surface,round,players_remaining,best_of,winner_name,loser_name,winner_rank,loser_rank,winner_rank_points,loser_rank_points,winner_sets,loser_sets,winner_set_1_games,loser_set_1_games,winner_set_2_games,loser_set_2_games,winner_set_3_games,loser_set_3_games,winner_set_4_games,loser_set_4_games,winner_set_5_games,loser_set_5_games,match_status,odds_b365_winner,odds_b365_loser,odds_pinnacle_winner,odds_pinnacle_loser,odds_max_winner,odds_max_loser,odds_avg_winner,odds_avg_loser,source_event_key,source_match_key,canonical_match_key,official_tournament_id,canonical_tourney_id,canonical_tourney_name,canonical_round,canonical_winner_id,canonical_winner_name,canonical_loser_id,canonical_loser_name,match_method,review_flag,data_quality_flag
tennis_data_uk,atp,2025,1,Brisbane International,Brisbane,2024-12-29,atp_250,True,hard,R32,32,3,Vukic A.,Goffin D.,68,52,778,1037,2,0,6,2,6,3,,,,,,,completed,2.0,1.8,2.08,1.83,2.14,1.83,2.03,1.78,2025_1_brisbane_brisbane_international,2025_1_brisbane_brisbane_international_2024-12-29_R32_vukic_a_goffin_d,2025-0339_349,339,2025-0339,Brisbane,R32,126846,Aleksandar Vukic,105676,David Goffin,tournament_rank_unique,False,
tennis_data_uk,atp,2025,1,Brisbane International,Brisbane,2024-12-30,atp_250,True,hard,R32,32,3,Michelsen A.,O Connell C.,41,64,1245,795,2,1,6,4,4,6,7,6,,,,,completed,1.44,2.75,1.48,2.85,1.48,2.9,1.43,2.74,2025_1_brisbane_brisbane_international,2025_1_brisbane_brisbane_international_2024-12-30_R32_michelsen_a_o_connell_c,2025-0339_350,339,2025-0339,Brisbane,R32,210506,Alex Michelsen,106331,Christopher Oconnell,tournament_rank_unique,False,
tennis_data_uk,atp,2025,1,Brisbane International,Brisbane,2024-12-30,atp_250,True,hard,R32,32,3,Bonzi B.,Tabilo A.,75,23,730,1943,2,1,6,7,7,6,6,4,,,,,completed,1.67,2.2,1.73,2.22,1.73,2.25,1.67,2.18,2025_1_brisbane_brisbane_international,2025_1_brisbane_brisbane_international_2024-12-30_R32_bonzi_b_tabilo_a,2025-0339_355,339,2025-0339,Brisbane,R32,126127,Benjamin Bonzi,126214,Alejandro Tabilo,tournament_rank_unique,False,
tennis_data_uk,atp,2025,1,Brisbane International,Brisbane,2024-12-30,atp_250,True,hard,R32,32,3,Nishioka Y.,Rinderknech A.,69,59,776,927,2,0,6,3,6,4,,,,,,,completed,1.53,2.5,1.64,2.39,1.65,2.5,1.59,2.36,2025_1_brisbane_brisbane_international,2025_1_brisbane_brisbane_international_2024-12-30_R32_nishioka_y_rinderknech_a,2025-0339_353,339,2025-0339,Brisbane,R32,106415,Yoshihito Nishioka,126239,Arthur Rinderknech,tournament_rank_unique,False,
tennis_data_uk,atp,2025,1,Brisbane International,Brisbane,2024-12-30,atp_250,True,hard,R32,32,3,Thompson J.,Berrettini M.,26,34,1745,1380,2,1,3,6,6,3,6,4,,,,,completed,2.63,1.5,2.47,1.6,2.63,1.6,2.48,1.54,2025_1_brisbane_brisbane_international,2025_1_brisbane_brisbane_international_2024-12-30_R32_thompson_j_berrettini_m,2025-0339_351,339,2025-0339,Brisbane,R32,111442,Jordan Thompson,126610,Matteo Berrettini,tournament_rank_unique,False,
tennis_data_uk,atp,2025,1,Brisbane International,Brisbane,2024-12-30,atp_250,True,hard,R32,32,3,Jarry N.,Navone M.,35,47,1370,1148,2,0,7,5,7,6,,,,,,,completed,1.36,3.2,1.4,3.16,1.4,3.3,1.36,3.13,2025_1_brisbane_brisbane_international,2025_1_brisbane_brisbane_international_2024-12-30_R32_jarry_n_navone_m,2025-0339_354,339,2025-0339,Brisbane,R32,111797,Nicolas Jarry,208363,Mariano Navone,tournament_rank_unique,False,
tennis_data_uk,atp,2025,1,Brisbane International,Brisbane,2024-12-30,atp_250,True,hard,R32,32,3,Dimitrov G.,Hanfmann Y.,10,96,3350,627,2,0,7,6,6,3,,,,,,,completed,1.14,5.5,1.15,6.43,1.17,6.43,1.14,5.58,2025_1_brisbane_brisbane_international,2025_1_brisbane_brisbane_international_2024-12-30_R32_dimitrov_g_hanfmann_y,2025-0339_348,339,2025-0339,Brisbane,R32,105777,Grigor Dimitrov,105870,Yannick Hanfmann,tournament_rank_unique,False,
tennis_data_uk,atp,2025,1,Brisbane International,Brisbane,2024-12-30,atp_250,True,hard,R32,32,3,Lehecka J.,Rune H.,28,13,1660,3025,2,0,7,5,6,3,,,,,,,completed,2.5,1.53,2.55,1.57,2.55,1.57,2.44,1.54,2025_1_brisbane_brisbane_international,2025_1_brisbane_brisbane_international_2024-12-30_R32_lehecka_j_rune_h,2025-0339_352,339,2025-0339,Brisbane,R32,208103,Jiri Lehecka,208029,Holger Rune,tournament_rank_unique,False,
tennis_data_uk,atp,2025,1,Brisbane International,Brisbane,2024-12-31,atp_250,True,hard,R32,32,3,Opelka R.,Gomez F.,293,137,176,442,2,0,7,5,6,4,,,,,,,completed,1.5,2.63,1.54,2.62,1.54,2.75,1.5,2.57,2025_1_brisbane_brisbane_international,2025_1_brisbane_brisbane_international_2024-12-31_R32_opelka_r_gomez_f,2025-0339_361,339,2025-0339,Brisbane,R32,124187,Reilly Opelka,144870,Federico Agustin Gomez,tournament_rank_unique,False,
tennis_data_uk,atp,2025,1,Brisbane International,Brisbane,2024-12-31,atp_250,True,hard,R32,32,3,Arnaldi M.,Popyrin A.,37,24,1345,1865,2,0,6,3,6,2,,,,,,,completed,2.5,1.53,2.46,1.61,2.51,1.61,2.41,1.56,2025_1_brisbane_brisbane_international,2025_1_brisbane_brisbane_international_2024-12-31_R32_arnaldi_m_popyrin_a,2025-0339_360,339,2025-0339,Brisbane,R32,208286,Matteo Arnaldi,200615,Alexei Popyrin,tournament_rank_unique,False,
tennis_data_uk,atp,2025,1,Brisbane International,Brisbane,2024-12-31,atp_250,True,hard,R32,32,3,Tiafoe F.,Walton A.,18,93,2585,636,2,0,7,6,6,3,,,,,,,completed,1.22,4.33,1.29,3.93,1.29,4.33,1.24,3.93,2025_1_brisbane_brisbane_international,2025_1_brisbane_brisbane_international_2024-12-31_R32_tiafoe_f_walton_a,2025-0339_359,339,2025-0339,Brisbane,R32,126207,Frances Tiafoe,200443,Adam Walton,tournament_rank_unique,False,
