source,tour,year,uk_tournament_id,tournament_name,location,match_date,series,is_outdoor,surface,round,players_remaining,best_of,winner_name,loser_name,winner_rank,loser_rank,winner_rank_points,loser_rank_points,winner_sets,loser_sets,winner_set_1_games,loser_set_1_games,winner_set_2_games,loser_set_2_games,winner_set_3_games,loser_set_3_games,winner_set_4_games,loser_set_4_games,winner_set_5_games,loser_set_5_games,match_status,odds_b365_winner,odds_b365_loser,odds_pinnacle_winner,odds_pinnacle_loser,odds_max_winner,odds_max_loser,odds_avg_winner,odds_avg_loser,source_event_key,source_match_key,canonical_match_key,official_tournament_id,canonical_tourney_id,canonical_tourney_name,canonical_round,canonical_winner_id,canonical_winner_name,canonical_loser_id,canonical_loser_name,match_method,review_flag,data_quality_flag
tennis_data_uk,wta,2022,1,Adelaide International 1,Adelaide,2022-01-03,wta_500,True,hard,R32,32,3,Sakkari M.,Zidansek T.,6,30,4385.0,1876.0,2,1,6,2,0,6,6,4,,,,,completed,1.14,5.5,1.15,6.34,1.16,7.0,1.13,5.75,2022_1_adelaide_adelaide_international_1,2022_1_adelaide_adelaide_international_1_2022-01-03_R32_sakkari_m_zidansek_t,2022-2014_274,2014,2022-2014,Adelaide 1,R32,206289,Maria Sakkari,214461,Tamara Zidansek,tournament_rank_unique,False,
tennis_data_uk,wta,2022,1,Adelaide International 1,Adelaide,2022-01-03,wta_500,True,hard,R32,32,3,Rybakina E.,Sanders S.,14,132,2855.0,581.0,2,1,6,4,1,6,6,1,,,,,completed,1.2,4.5,1.22,4.7,1.24,5.52,1.2,4.4,2022_1_adelaide_adelaide_international_1,2022_1_adelaide_adelaide_international_1_2022-01-03_R32_rybakina_e_sanders_s,2022-2014_277,2014,2022-2014,Adelaide 1,R32,214981,Elena Rybakina,204411,Storm Hunter,tournament_rank_unique,False,
tennis_data_uk,wta,2022,1,Adelaide International 1,Adelaide,2022-01-03,wta_500,True,hard,R32,32,3,Juvan K.,Paquet C.,100,119,788.0,628.0,2,0,6,4,6,2,,,,,,,completed,1.5,2.62,1.47,2.89,1.52,2.9,1.45,2.71,2022_1_adelaide_adelaide_international_1,2022_1_adelaide_adelaide_international_1_2022-01-03_R32_juvan_k_paquet_c,2022-2014_271,2014,2022-2014,Adelaide 1,R32,215219,Kaja Juvan,203564,Chloe Paquet,tournament_rank_unique,False,
tennis_data_uk,wta,2022,1,Adelaide International 1,Adelaide,2022-01-03,wta_500,True,hard,R32,32,3,Tomljanovic A.,Watson H.,45,72,1395.0,949.0,2,0,6,4,7,6,,,,,,,completed,1.3,3.5,1.33,3.64,1.34,3.65,1.3,3.45,2022_1_adelaide_adelaide_international_1,2022_1_adelaide_adelaide_international_1_2022-01-03_R32_tomljanovic_a_watson_h,2022-2014_283,2014,2022-2014,Adelaide 1,R32,201548,Ajla Tomljanovic,201586,Heather Watson,tournament_rank_unique,False,
tennis_data_uk,wta,2022,1,Adelaide International 1,Adelaide,2022-01-03,wta_500,True,hard,R32,32,3,Fernandez L.A.,Alexandrova E.,24,34,2284.0,1736.0,2,0,6,3,6,4,,,,,,,completed,1.57,2.37,1.76,2.17,1.86,2.43,1.65,2.21,2022_1_adelaide_adelaide_international_1,2022_1_adelaide_adelaide_international_1_2022-01-03_R32_fernandez_l_a_alexandrova_e,2022-2014_279,2014,2022-2014,Adelaide 1,R32,220367,Leylah Fernandez,206420,Ekaterina Alexandrova,tournament_rank_unique,False,
tennis_data_uk,wta,2022,1,Adelaide International 1,Adelaide,2022-01-03,wta_500,True,hard,R32,32,3,Hon P.,Kvitova P.,263,17,266.0,2660.0,2,1,6,7,7,5,6,2,,,,,completed,6.0,1.12,6.84,1.13,7.25,1.15,6.02,1.12,2022_1_adelaide_adelaide_international_1,2022_1_adelaide_adelaide_international_1_2022-01-03_R32_hon_p_kvitova_p,2022-2014_280,2014,2022-2014,Adelaide 1,R32,211880,Priscilla Hon,201520,Petra Kvitova,tournament_rank_unique,False,
tennis_data_uk,wta,2022,1,Adelaide International 1,Adelaide,2022-01-04,wta_500,True,hard,R32,32,3,Gasanova A.,Svitolina E.,130,15,587.0,2726.0,2,1,5,7,6,4,6,3,,,,,completed,5.5,1.14,8.12,1.1,8.75,1.14,6.77,1.1,2022_1_adelaide_adelaide_international_1,2022_1_adelaide_adelaide_international_1_2022-01-04_R32_gasanova_a_svitolina_e,2022-2014_273,2014,2022-2014,Adelaide 1,R32,214181,Anastasia Gasanova,202494,Elina Svitolina,tournament_rank_unique,False,
tennis_data_uk,wta,2022,1,Adelaide International 1,Adelaide,2022-01-04,wta_500,True,hard,R32,32,3,Rogers S.,Inglis M.,40,141,1583.0,549.0,2,0,6,1,6,3,,,,,,,completed,1.22,4.33,1.27,4.18,1.27,4.4,1.23,4.07,2022_1_adelaide_adelaide_international_1,2022_1_adelaide_adelaide_international_1_2022-01-04_R32_rogers_s_inglis_m,2022-2014_275,2014,2022-2014,Adelaide 1,R32,201603,Shelby Rogers,213666,Maddison Inglis,tournament_rank_unique,False,
tennis_data_uk,wta,2022,1,Adelaide International 1,Adelaide,2022-01-04,wta_500,True,hard,R32,32,3,Gauff C.,Eikeri U.,22,306,2550.0,220.0,2,0,6,2,6,1,,,,,,,completed,1.06,10.0,1.05,13.55,1.06,13.55,1.04,10.51,2022_1_adelaide_adelaide_international_1,2022_1_adelaide_adelaide_international_1_2022-01-04_R32_gauff_c_eikeri_u,2022-2014_284,2014,2022-2014,Adelaide 1,R32,221103,Coco Gauff,205918,Ulrikke Eikeri,tournament_rank_unique,False,
tennis_data_uk,wta,2022,1,Adelaide International 1,Adelaide,2022-01-04,wta_500,True,hard,R32,32,3,Kenin S.,Bronzetti L.,12,148,2971.0,495.0,2,0,7,5,7,5,,,,,,,completed,1.3,3.5,1.35,3.49,1.36,3.6,1.32,3.35,2022_1_adelaide_adelaide_international_1,2022_1_adelaide_adelaide_international_1_2022-01-04_R32_kenin_s_bronzetti_l,2022-2014_282,2014,2022-2014,Adelaide 1,R32,213550,Sofia Kenin,214459,Lucia Bronzetti,tournament_rank_unique,False,
tennis_data_uk,wta,2022,1,Adelaide International 1,Adelaide,2022-01-04,wta_500,True,hard,R32,32,3,Swiatek I.,Saville D.,9,419,3786.0,126.0,2,0,6,3,6,3,,,,,,,completed,1.2,4.5,1.21,4.94,1.25,5.5,1.21,4.4,2022_1_adelaide_adelaide_international_1,2022_1_adelaide_adelaide_international_1_2022-01-04_R32_swiatek_i_saville_d,2022-2014_278,2014,2022-2014,Adelaide 1,R32,216347,Iga Swiatek,201611,Daria Saville,tournament_round_name_pair,False,rank_mismatch
tennis_data_uk,wta,2022,1,Adelaide International 1,Adelaide,2022-01-04,wta_500,True,hard,R32,32,3,Doi M.,Kucova K.,105,97,771.0,807.0,2,1,6,3,3,6,6,1,,,,,completed,2.0,1.8,2.12,1.79,2.12,1.89,1.99,1.8,2022_1_adelaide_adelaide_international_1,2022_1_adelaide_adelaide_international_1_2022-01-04_R32_doi_m_kucova_k,2022-2014_272,2014,2022-2014,Adelaide 1,R32,201595,Misaki Doi,201568,Kristina Kucova,tournament_rank_unique,False,
tennis_data_uk,wta,2022,1,Adelaide International 1,Adelaide,2022-01-04,wta_500,True,hard,R32,32,3,Bouzkova M.,Papamichail D.,90,182,838.0,370.0,2,0,6,3,6,0,,,,,,,completed,1.14,5.5,1.17,5.65,1.18,6.0,1.15,5.38,2022_1_adelaide_adelaide_international_1,2022_1_adelaide_adelaide_international_1_2022-01-04_R32_bouzkova_m_papamichail_d,2022-2014_276,2014,2022-2014,Adelaide 1,R32,213631,Marie Bouzkova,202604,Despina Papamichail,tournament_rank_unique,False,
tennis_data_uk,wta,2022,1,Adelaide International 1,Adelaide,2022-01-04,wta_500,True,hard,R32,32,3,Azarenka V.,Badosa P.,27,8,2166.0,3849.0,2,0,6,3,6,2,,,,,,,completed,2.0,1.8,2.1,1.81,2.14,1.95,1.98,1.81,2022_1_adelaide_adelaide_international_1,2022_1_adelaide_adelaide_international_1_2022-01-04_R32_azarenka_v_badosa_p,2022-2014_281,2014,2022-2014,Adelaide 1,R32,201458,Victoria Azarenka,211651,Paula Badosa,tournament_rank_unique,False,
tennis_data_uk,wta,2022,1,Adelaide International 1,Adelaide,2022-01-05,wta_500,True,hard,R16,16,3,Juvan K.,Sabalenka A.,100,2,788.0,6380.0,2,0,7,6,6,1,,,,,,,completed,4.5,1.2,4.76,1.23,5.5,1.25,4.36,1.21,2022_1_adelaide_adelaide_international_1,2022_1_adelaide_adelaide_international_1_2022-01-05_R16_juvan_k_sabalenka_a,2022-2014_286,2014,2022-2014,Adelaide 1,R16,215219,Kaja Juvan,214544,Aryna Sabalenka,tournament_rank_unique,False,
tennis_data_uk,wta,2022,1,Adelaide International 1,Adelaide,2022-01-05,wta_500,True,hard,R16,16,3,Rogers S.,Sakkari M.,40,6,1583.0,4385.0,2,1,7,6,2,6,6,4,,,,,completed,3.0,1.4,3.09,1.43,3.27,1.49,2.93,1.4,2022_1_adelaide_adelaide_international_1,2022_1_adelaide_adelaide_international_1_2022-01-05_R16_rogers_s_sakkari_m,2022-2014_288,2014,2022-2014,Adelaide 1,R16,201603,Shelby Rogers,206289,Maria Sakkari,tournament_rank_unique,False,
tennis_data_uk,wta,2022,1,Adelaide International 1,Adelaide,2022-01-05,wta_500,True,hard,R16,16,3,Rybakina E.,Bouzkova M.,14,90,2855.0,838.0,2,0,6,3,6,4,,,,,,,completed,1.28,3.75,1.33,3.69,1.35,4.05,1.29,3.53,2022_1_adelaide_adelaide_international_1,2022_1_adelaide_adelaide_international_1_2022-01-05_R16_rybakina_e_bouzkova_m,2022-2014_289,2014,2022-2014,Adelaide 1,R16,214981,Elena Rybakina,213631,Marie Bouzkova,tournament_rank_unique,False,
tennis_data_uk,wta,2022,1,Adelaide International 1,Adelaide,2022-01-05,wta_500,True,hard,R16,16,3,Barty A.,Gauff C.,1,22,7582.0,2550.0,2,1,4,6,7,5,6,1,,,,,completed,1.4,3.0,1.41,3.19,1.45,3.25,1.38,3.0,2022_1_adelaide_adelaide_international_1,2022_1_adelaide_adelaide_international_1_2022-01-05_R16_barty_a_gauff_c,2022-2014_293,2014,2022-2014,Adelaide 1,R16,202458,Ashleigh Barty,221103,Coco Gauff,tournament_rank_unique,False,
tennis_data_uk,wta,2022,1,Adelaide International 1,Adelaide,2022-01-06,wta_500,True,hard,R16,16,3,Swiatek I.,Fernandez L.A.,9,24,3786.0,2284.0,2,0,6,1,6,2,,,,,,,completed,1.53,2.5,1.48,2.87,1.62,2.92,1.52,2.5,2022_1_adelaide_adelaide_international_1,2022_1_adelaide_adelaide_international_1_2022-01-06_R16_swiatek_i_fernandez_l_a,2022-2014_290,2014,2022-2014,Adelaide 1,R16,216347,Iga Swiatek,220367,Leylah Fernandez,tournament_rank_unique,False,
tennis_data_uk,wta,2022,1,Adelaide International 1,Adelaide,2022-01-06,wta_500,True,hard,R16,16,3,Azarenka V.,Hon P.,27,263,2166.0,266.0,2,0,6,3,7,5,,,,,,,completed,1.14,5.5,1.12,7.65,1.19,7.65,1.13,5.89,2022_1_adelaide_adelaide_international_1,2022_1_adelaide_adelaide_international_1_2022-01-06_R16_azarenka_v_hon_p,2022-2014_291,2014,2022-2014,Adelaide 1,R16,201458,Victoria Azarenka,211880,Priscilla Hon,tournament_rank_unique,False,
tennis_data_uk,wta,2022,1,Adelaide International 1,Adelaide,2022-01-06,wta_500,True,hard,R16,16,3,Doi M.,Gasanova A.,105,130,771.0,587.0,2,0,7,6,6,3,,,,,,,completed,1.8,2.0,1.99,1.92,1.99,2.1,1.84,1.96,2022_1_adelaide_adelaide_international_1,2022_1_adelaide_adelaide_international_1_2022-01-06_R16_doi_m_gasanova_a,2022-2014_287,2014,2022-2014,Adelaide 1,R16,201595,Misaki Doi,214181,Anastasia Gasanova,tournament_rank_unique,False,
tennis_data_uk,wta,2022,1,Adelaide International 1,Adelaide,2022-01-06,wta_500,True,hard,R16,16,3,Kenin S.,Tomljanovic A.,12,45,2971.0,1395.0,2,1,3,6,7,6,6,3,,,,,completed,1.9,1.9,2.1,1.83,2.1,1.95,1.95,1.85,2022_1_adelaide_adelaide_international_1,2022_1_adelaide_adelaide_international_1_2022-01-06_R16_kenin_s_tomljanovic_a,2022-2014_292,2014,2022-2014,Adelaide 1,R16,213550,Sofia Kenin,201548,Ajla Tomljanovic,tournament_rank_unique,False,
tennis_data_uk,wta,2022,1,Adelaide International 1,Adelaide,2022-01-07,wta_500,True,hard,QF,8,3,Rybakina E.,Rogers S.,14,40,2855.0,1583.0,2,1,3,6,6,3,6,2,,,,,completed,1.57,2.37,1.54,2.67,1.62,2.81,1.53,2.47,2022_1_adelaide_adelaide_international_1,2022_1_adelaide_adelaide_international_1_2022-01-07_QF_rybakina_e_rogers_s,2022-2014_295,2014,2022-2014,Adelaide 1,QF,214981,Elena Rybakina,201603,Shelby Rogers,tournament_rank_unique,False,
tennis_data_uk,wta,2022,1,Adelaide International 1,Adelaide,2022-01-07,wta_500,True,hard,QF,8,3,Doi M.,Juvan K.,105,100,771.0,788.0,2,1,6,3,4,6,7,6,,,,,completed,2.62,1.5,2.71,1.53,2.9,1.55,2.6,1.49,2022_1_adelaide_adelaide_international_1,2022_1_adelaide_adelaide_international_1_2022-01-07_QF_doi_m_juvan_k,2022-2014_294,2014,2022-2014,Adelaide 1,QF,201595,Misaki Doi,215219,Kaja Juvan,tournament_rank_unique,False,
tennis_data_uk,wta,2022,1,Adelaide International 1,Adelaide,2022-01-07,wta_500,True,hard,QF,8,3,Barty A.,Kenin S.,1,12,7582.0,2971.0,2,0,6,3,6,4,,,,,,,completed,1.25,4.0,1.26,4.36,1.31,4.36,1.25,3.9,2022_1_adelaide_adelaide_international_1,2022_1_adelaide_adelaide_international_1_2022-01-07_QF_barty_a_kenin_s,2022-2014_297,2014,2022-2014,Adelaide 1,QF,202458,Ashleigh Barty,213550,Sofia Kenin,tournament_rank_unique,False,
tennis_data_uk,wta,2022,1,Adelaide International 1,Adelaide,2022-01-07,wta_500,True,hard,QF,8,3,Swiatek I.,Azarenka V.,9,27,3786.0,2166.0,2,1,6,3,2,6,6,1,,,,,completed,1.8,2.0,1.79,2.14,1.83,2.2,1.77,2.05,2022_1_adelaide_adelaide_international_1,2022_1_adelaide_adelaide_international_1_2022-01-07_QF_swiatek_i_azarenka_v,2022-2014_296,2014,2022-2014,Adelaide 1,QF,216347,Iga Swiatek,201458,Victoria Azarenka,tournament_rank_unique,False,
tennis_data_uk,wta,2022,1,Adelaide International 1,Adelaide,2022-01-08,wta_500,True,hard,SF,4,3,Rybakina E.,Doi M.,14,105,2855.0,771.0,2,0,6,4,6,3,,,,,,,completed,1.14,5.5,1.17,5.92,1.19,6.0,1.15,5.31,2022_1_adelaide_adelaide_international_1,2022_1_adelaide_adelaide_international_1_2022-01-08_SF_rybakina_e_doi_m,2022-2014_298,2014,2022-2014,Adelaide 1,SF,214981,Elena Rybakina,201595,Misaki Doi,tournament_rank_unique,False,
tennis_data_uk,wta,2022,1,Adelaide International 1,Adelaide,2022-01-08,wta_500,True,hard,SF,4,3,Barty A.,Swiatek I.,1,9,7582.0,3786.0,2,0,6,2,6,4,,,,,,,completed,1.57,2.37,1.58,2.54,1.62,2.61,1.55,2.44,2022_1_adelaide_adelaide_international_1,2022_1_adelaide_adelaide_international_1_2022-01-08_SF_barty_a_swiatek_i,2022-2014_299,2014,2022-2014,Adelaide 1,SF,202458,Ashleigh Barty,216347,Iga Swiatek,tournament_rank_unique,False,
tennis_data_uk,wta,2022,1,Adelaide International 1,Adelaide,2022-01-09,wta_500,True,hard,F,2,3,Barty A.,Rybakina E.,1,14,7582.0,2855.0,2,0,6,3,6,2,,,,,,,completed,1.25,4.0,1.33,3.69,1.33,4.03,1.27,3.72,2022_1_adelaide_adelaide_international_1,2022_1_adelaide_adelaide_international_1_2022-01-09_F_barty_a_rybakina_e,2022-2014_300,2014,2022-2014,Adelaide 1,F,202458,Ashleigh Barty,214981,Elena Rybakina,tournament_rank_unique,False,
tennis_data_uk,wta,2022,2,Melbourne Summer Set 1,Melbourne,2022-01-04,wta_250,True,hard,R32,32,3,Osaka N.,Cornet A.,13,61,2956.0,1080.0,2,1,6,4,3,6,6,3,,,,,completed,1.16,5.0,1.26,4.17,1.26,5.0,1.22,4.16,2022_2_melbourne_melbourne_summer_set_1,2022_2_melbourne_melbourne_summer_set_1_2022-01-04_R32_osaka_n_cornet_a,2022-2058_286,2058,2022-2058,Melbourne 1,R32,211768,Naomi Osaka,201427,Alize Cornet,tournament_rank_unique,False,
