source,tour,year,uk_tournament_id,tournament_name,location,match_date,series,is_outdoor,surface,round,players_remaining,best_of,winner_name,loser_name,winner_rank,loser_rank,winner_rank_points,loser_rank_points,winner_sets,loser_sets,winner_set_1_games,loser_set_1_games,winner_set_2_games,loser_set_2_games,winner_set_3_games,loser_set_3_games,winner_set_4_games,loser_set_4_games,winner_set_5_games,loser_set_5_games,match_status,odds_b365_winner,odds_b365_loser,odds_pinnacle_winner,odds_pinnacle_loser,odds_max_winner,odds_max_loser,odds_avg_winner,odds_avg_loser,source_event_key,source_match_key,canonical_match_key,official_tournament_id,canonical_tourney_id,canonical_tourney_name,canonical_round,canonical_winner_id,canonical_winner_name,canonical_loser_id,canonical_loser_name,match_method,review_flag,data_quality_flag
tennis_data_uk,wta,2023,1,Adelaide International 1,Adelaide,2023-01-01,wta_500,True,hard,R32,32,3,Andreescu B.,Muguruza G.,46,55,1066.0,923.0,2,1,0,6,7,6,6,1,,,,,completed,1.5,2.63,1.52,2.7,1.6,2.7,1.51,2.55,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-01_R32_andreescu_b_muguruza_g,2023-800_275,800,2023-800,Adelaide 1,R32,215370,Bianca Andreescu,202469,Garbine Muguruza,tournament_rank_unique,False,
tennis_data_uk,wta,2023,1,Adelaide International 1,Adelaide,2023-01-01,wta_500,True,hard,R32,32,3,Kanepi K.,Sasnovich A.,32,30,1380.0,1428.0,2,1,4,6,6,1,6,4,,,,,completed,1.91,1.91,1.96,1.93,2.0,1.95,1.9,1.89,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-01_R32_kanepi_k_sasnovich_a,2023-800_272,800,2023-800,Adelaide 1,R32,201466,Kaia Kanepi,205925,Aliaksandra Sasnovich,tournament_rank_unique,False,
tennis_data_uk,wta,2023,1,Adelaide International 1,Adelaide,2023-01-02,wta_500,True,hard,R32,32,3,Noskova L.,Kasatkina D.,102,8,620.0,3435.0,2,1,6,3,6,7,6,3,,,,,completed,3.4,1.33,3.25,1.39,3.4,1.41,3.04,1.37,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-02_R32_noskova_l_kasatkina_d,2023-800_281,800,2023-800,Adelaide 1,R32,222328,Linda Noskova,214082,Daria Kasatkina,tournament_rank_unique,False,
tennis_data_uk,wta,2023,1,Adelaide International 1,Adelaide,2023-01-02,wta_500,True,hard,R32,32,3,Begu I.,Rogers S.,34,47,1347.0,1065.0,2,1,3,6,7,6,6,1,,,,,completed,2.75,1.44,2.97,1.44,2.97,1.56,2.66,1.47,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-02_R32_begu_i_rogers_s,2023-800_276,800,2023-800,Adelaide 1,R32,201593,Irina Camelia Begu,201603,Shelby Rogers,tournament_rank_unique,False,
tennis_data_uk,wta,2023,1,Adelaide International 1,Adelaide,2023-01-02,wta_500,True,hard,R32,32,3,Kudermetova V.,Anisimova A.,9,23,2795.0,1746.0,2,0,6,3,6,0,,,,,,,completed,1.53,2.5,1.53,2.66,1.58,2.66,1.52,2.48,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-02_R32_kudermetova_v_anisimova_a,2023-800_274,800,2023-800,Adelaide 1,R32,206368,Veronika Kudermetova,216153,Amanda Anisimova,tournament_rank_unique,False,
tennis_data_uk,wta,2023,1,Adelaide International 1,Adelaide,2023-01-02,wta_500,True,hard,R32,32,3,Kostyuk M.,Fourlis J.,69,162,820.0,389.0,2,1,6,1,3,6,6,4,,,,,completed,1.13,6.0,1.16,6.11,1.21,6.11,1.14,5.6,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-02_R32_kostyuk_m_fourlis_j,2023-800_283,800,2023-800,Adelaide 1,R32,216146,Marta Kostyuk,215096,Jaimee Fourlis,tournament_rank_unique,False,
tennis_data_uk,wta,2023,1,Adelaide International 1,Adelaide,2023-01-02,wta_500,True,hard,R32,32,3,Rybakina E.,Collins D.,21,14,1860.0,2287.0,2,1,5,7,6,2,6,3,,,,,completed,1.57,2.38,1.68,2.31,1.8,2.4,1.65,2.22,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-02_R32_rybakina_e_collins_d,2023-800_282,800,2023-800,Adelaide 1,R32,214981,Elena Rybakina,203389,Danielle Collins,tournament_rank_unique,False,
tennis_data_uk,wta,2023,1,Adelaide International 1,Adelaide,2023-01-02,wta_500,True,hard,R32,32,3,Samsonova L.,Zhang S.,20,25,1910.0,1600.0,2,1,5,7,6,3,6,0,,,,,completed,1.29,3.75,1.29,3.93,1.3,4.45,1.25,3.84,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-02_R32_samsonova_l_zhang_s,2023-800_271,800,2023-800,Adelaide 1,R32,214643,Liudmila Samsonova,201533,Shuai Zhang,tournament_rank_unique,False,
tennis_data_uk,wta,2023,1,Adelaide International 1,Adelaide,2023-01-03,wta_500,True,hard,R32,32,3,Zheng Q.,Kontaveit A.,28,17,1528.0,2093.0,2,1,6,1,4,6,7,6,,,,,completed,1.67,2.2,1.67,2.33,1.71,2.34,1.64,2.24,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-03_R32_zheng_q_kontaveit_a,2023-800_278,800,2023-800,Adelaide 1,R32,221012,Qinwen Zheng,204426,Anett Kontaveit,tournament_rank_unique,False,
tennis_data_uk,wta,2023,1,Adelaide International 1,Adelaide,2023-01-03,wta_500,True,hard,R32,32,3,Vondrousova M.,Alexandrova E.,92,19,662.0,1910.0,2,1,4,6,6,3,6,2,,,,,completed,1.8,2.0,1.82,2.08,1.83,2.08,1.79,2.01,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-03_R32_vondrousova_m_alexandrova_e,2023-800_273,800,2023-800,Adelaide 1,R32,214954,Marketa Vondrousova,206420,Ekaterina Alexandrova,tournament_rank_unique,False,
