source,tour,year,uk_tournament_id,tournament_name,location,match_date,series,is_outdoor,surface,round,players_remaining,best_of,winner_name,loser_name,winner_rank,loser_rank,winner_rank_points,loser_rank_points,winner_sets,loser_sets,winner_set_1_games,loser_set_1_games,winner_set_2_games,loser_set_2_games,winner_set_3_games,loser_set_3_games,winner_set_4_games,loser_set_4_games,winner_set_5_games,loser_set_5_games,match_status,odds_b365_winner,odds_b365_loser,odds_pinnacle_winner,odds_pinnacle_loser,odds_max_winner,odds_max_loser,odds_avg_winner,odds_avg_loser,source_event_key,source_match_key,official_tournament_id,linkage_status,unmatched_reason
tennis_data_uk,wta,2007,2,Mondial Australian Women's Hardcourts,Gold Coast,2007-01-01,tier_3,True,hard,R32,32,3,Garbin T.,Groenefeld A.L.,38,19,529.75,922.0,2,1,7,6,6,7,6,3,,,,,completed,2.0,1.72,1.971,1.935,,,,,2007_2_gold_coast_mondial_australian_women_s_hardcourts,2007_2_gold_coast_mondial_australian_women_s_hardcourts_2007-01-01_R32_garbin_t_groenefeld_a_l,1066,unmatched,no_name_pair_candidate
tennis_data_uk,wta,2007,2,Mondial Australian Women's Hardcourts,Gold Coast,2007-01-01,tier_3,True,hard,R32,32,3,Ivanovic A.,Vinci R.,14,85,1053.0,324.0,2,0,7,5,6,1,,,,,,,completed,1.19,4.0,1.24,4.76,,,,,2007_2_gold_coast_mondial_australian_women_s_hardcourts,2007_2_gold_coast_mondial_australian_women_s_hardcourts_2007-01-01_R32_ivanovic_a_vinci_r,1066,unmatched,no_name_pair_candidate
tennis_data_uk,wta,2007,2,Mondial Australian Women's Hardcourts,Gold Coast,2007-01-01,tier_3,True,hard,R32,32,3,Pratt N.,Bovina E.,77,1431,344.75,2.0,2,1,6,2,6,7,6,1,,,,,completed,1.57,2.25,1.685,2.36,,,,,2007_2_gold_coast_mondial_australian_women_s_hardcourts,2007_2_gold_coast_mondial_australian_women_s_hardcourts_2007-01-01_R32_pratt_n_bovina_e,1066,unmatched,no_name_pair_candidate
tennis_data_uk,wta,2007,2,Mondial Australian Women's Hardcourts,Gold Coast,2007-01-01,tier_3,True,hard,R32,32,3,Kirilenko M.,Pennetta F.,30,28,637.0,692.0,2,0,6,1,6,2,,,,,,,completed,2.37,1.53,2.55,1.606,,,,,2007_2_gold_coast_mondial_australian_women_s_hardcourts,2007_2_gold_coast_mondial_australian_women_s_hardcourts_2007-01-01_R32_kirilenko_m_pennetta_f,1066,unmatched,no_name_pair_candidate
tennis_data_uk,wta,2007,2,Mondial Australian Women's Hardcourts,Gold Coast,2007-01-01,tier_3,True,hard,R32,32,3,Stosur S.,Peng S.,29,55,685.0,419.0,2,1,5,7,6,2,6,1,,,,,completed,1.44,2.62,1.465,2.95,,,,,2007_2_gold_coast_mondial_australian_women_s_hardcourts,2007_2_gold_coast_mondial_australian_women_s_hardcourts_2007-01-01_R32_stosur_s_peng_s,1066,unmatched,no_name_pair_candidate
tennis_data_uk,wta,2007,2,Mondial Australian Women's Hardcourts,Gold Coast,2007-01-02,tier_3,True,hard,R32,32,3,Safina D.,Likhovtseva E.,11,43,1390.0,462.0,2,0,6,3,6,2,,,,,,,completed,1.28,3.25,1.361,3.57,,,,,2007_2_gold_coast_mondial_australian_women_s_hardcourts,2007_2_gold_coast_mondial_australian_women_s_hardcourts_2007-01-02_R32_safina_d_likhovtseva_e,1066,unmatched,no_name_pair_candidate
tennis_data_uk,wta,2007,2,Mondial Australian Women's Hardcourts,Gold Coast,2007-01-02,tier_3,True,hard,R16,16,3,Castano C.,Li N.,54,21,420.75,875.75,2,1,6,4,1,6,6,2,,,,,completed,4.0,1.19,5.0,1.227,,,,,2007_2_gold_coast_mondial_australian_women_s_hardcourts,2007_2_gold_coast_mondial_australian_women_s_hardcourts_2007-01-02_R16_castano_c_li_n,1066,unmatched,no_name_pair_candidate
tennis_data_uk,wta,2007,2,Mondial Australian Women's Hardcourts,Gold Coast,2007-01-02,tier_3,True,hard,R16,16,3,Garbin T.,Bremond S.,38,40,529.75,521.0,2,0,6,3,6,1,,,,,,,completed,1.9,1.8,1.877,2.04,,,,,2007_2_gold_coast_mondial_australian_women_s_hardcourts,2007_2_gold_coast_mondial_australian_women_s_hardcourts_2007-01-02_R16_garbin_t_bremond_s,1066,unmatched,no_name_pair_candidate
tennis_data_uk,wta,2007,2,Mondial Australian Women's Hardcourts,Gold Coast,2007-01-02,tier_3,True,hard,R16,16,3,Vesnina E.,Srebotnik K.,47,23,445.25,819.0,2,0,6,3,6,2,,,,,,,completed,2.5,1.5,2.92,1.472,,,,,2007_2_gold_coast_mondial_australian_women_s_hardcourts,2007_2_gold_coast_mondial_australian_women_s_hardcourts_2007-01-02_R16_vesnina_e_srebotnik_k,1066,unmatched,no_name_pair_candidate
tennis_data_uk,wta,2007,2,Mondial Australian Women's Hardcourts,Gold Coast,2007-01-02,tier_3,True,hard,R16,16,3,Hingis M.,Pratt N.,7,77,2018.0,344.75,2,0,6,0,6,1,,,,,,,completed,1.04,9.0,1.05,16.0,,,,,2007_2_gold_coast_mondial_australian_women_s_hardcourts,2007_2_gold_coast_mondial_australian_women_s_hardcourts_2007-01-02_R16_hingis_m_pratt_n,1066,unmatched,no_name_pair_candidate
tennis_data_uk,wta,2007,2,Mondial Australian Women's Hardcourts,Gold Coast,2007-01-03,tier_3,True,hard,R16,16,3,Peer S.,Poutchkova O.,20,39,894.0,525.25,2,0,6,3,6,2,,,,,,,completed,1.28,3.25,1.325,3.78,,,,,2007_2_gold_coast_mondial_australian_women_s_hardcourts,2007_2_gold_coast_mondial_australian_women_s_hardcourts_2007-01-03_R16_peer_s_poutchkova_o,1066,unmatched,no_name_pair_candidate
tennis_data_uk,wta,2007,2,Mondial Australian Women's Hardcourts,Gold Coast,2007-01-03,tier_3,True,hard,R16,16,3,Ivanovic A.,Sequera M.,14,103,1053.0,280.25,2,0,6,1,6,2,,,,,,,completed,1.1,6.0,1.123,8.3,,,,,2007_2_gold_coast_mondial_australian_women_s_hardcourts,2007_2_gold_coast_mondial_australian_women_s_hardcourts_2007-01-03_R16_ivanovic_a_sequera_m,1066,unmatched,no_name_pair_candidate
tennis_data_uk,wta,2007,2,Mondial Australian Women's Hardcourts,Gold Coast,2007-01-03,tier_3,True,hard,R16,16,3,Safina D.,Kirilenko M.,11,30,1390.0,637.0,2,0,6,2,7,5,,,,,,,completed,1.39,2.75,1.452,3.01,,,,,2007_2_gold_coast_mondial_australian_women_s_hardcourts,2007_2_gold_coast_mondial_australian_women_s_hardcourts_2007-01-03_R16_safina_d_kirilenko_m,1066,unmatched,no_name_pair_candidate
tennis_data_uk,wta,2007,2,Mondial Australian Women's Hardcourts,Gold Coast,2007-01-03,tier_3,True,hard,R16,16,3,Stosur S.,Ferguson S.,29,184,685.0,146.5,2,0,6,3,6,4,,,,,,,completed,1.12,5.5,1.134,7.77,,,,,2007_2_gold_coast_mondial_australian_women_s_hardcourts,2007_2_gold_coast_mondial_australian_women_s_hardcourts_2007-01-03_R16_stosur_s_ferguson_s,1066,unmatched,no_name_pair_candidate
tennis_data_uk,wta,2007,2,Mondial Australian Women's Hardcourts,Gold Coast,2007-01-04,tier_3,True,hard,QF,8,3,Garbin T.,Vesnina E.,38,47,529.75,445.25,2,0,7,5,6,2,,,,,,,completed,2.37,1.53,2.63,1.578,,,,,2007_2_gold_coast_mondial_australian_women_s_hardcourts,2007_2_gold_coast_mondial_australian_women_s_hardcourts_2007-01-04_QF_garbin_t_vesnina_e,1066,unmatched,no_name_pair_candidate
tennis_data_uk,wta,2007,2,Mondial Australian Women's Hardcourts,Gold Coast,2007-01-04,tier_3,True,hard,QF,8,3,Peer S.,Ivanovic A.,20,14,894.0,1053.0,2,1,5,7,6,4,6,4,,,,,completed,2.37,1.53,2.47,1.637,,,,,2007_2_gold_coast_mondial_australian_women_s_hardcourts,2007_2_gold_coast_mondial_australian_women_s_hardcourts_2007-01-04_QF_peer_s_ivanovic_a,1066,unmatched,no_name_pair_candidate
tennis_data_uk,wta,2007,2,Mondial Australian Women's Hardcourts,Gold Coast,2007-01-04,tier_3,True,hard,QF,8,3,Safina D.,Stosur S.,11,29,1390.0,685.0,2,0,7,6,6,3,,,,,,,completed,1.53,2.37,1.61,2.54,,,,,2007_2_gold_coast_mondial_australian_women_s_hardcourts,2007_2_gold_coast_mondial_australian_women_s_hardcourts_2007-01-04_QF_safina_d_stosur_s,1066,unmatched,no_name_pair_candidate
tennis_data_uk,wta,2007,2,Mondial Australian Women's Hardcourts,Gold Coast,2007-01-04,tier_3,True,hard,QF,8,3,Hingis M.,Castano C.,7,54,2018.0,420.75,2,0,6,3,6,1,,,,,,,completed,1.04,9.0,1.043,19.0,,,,,2007_2_gold_coast_mondial_australian_women_s_hardcourts,2007_2_gold_coast_mondial_australian_women_s_hardcourts_2007-01-04_QF_hingis_m_castano_c,1066,unmatched,no_name_pair_candidate
tennis_data_uk,wta,2007,2,Mondial Australian Women's Hardcourts,Gold Coast,2007-01-05,tier_3,True,hard,SF,4,3,Hingis M.,Garbin T.,7,38,2018.0,529.75,0,0,3,4,,,,,,,,,retired,1.05,8.0,1.065,13.4,,,,,2007_2_gold_coast_mondial_australian_women_s_hardcourts,2007_2_gold_coast_mondial_australian_women_s_hardcourts_2007-01-05_SF_hingis_m_garbin_t,1066,unmatched,no_name_pair_candidate
tennis_data_uk,wta,2007,2,Mondial Australian Women's Hardcourts,Gold Coast,2007-01-05,tier_3,True,hard,SF,4,3,Safina D.,Peer S.,11,20,1390.0,894.0,2,1,4,6,7,6,6,1,,,,,completed,1.57,2.25,1.735,2.26,,,,,2007_2_gold_coast_mondial_australian_women_s_hardcourts,2007_2_gold_coast_mondial_australian_women_s_hardcourts_2007-01-05_SF_safina_d_peer_s,1066,unmatched,no_name_pair_candidate
tennis_data_uk,wta,2007,2,Mondial Australian Women's Hardcourts,Gold Coast,2007-01-06,tier_3,True,hard,F,2,3,Safina D.,Hingis M.,11,7,1390.0,2018.0,2,1,6,3,3,6,7,5,,,,,completed,3.0,1.36,3.28,1.403,,,,,2007_2_gold_coast_mondial_australian_women_s_hardcourts,2007_2_gold_coast_mondial_australian_women_s_hardcourts_2007-01-06_F_safina_d_hingis_m,1066,unmatched,no_name_pair_candidate
tennis_data_uk,wta,2007,17,Sony Ericsson Open,Miami,2007-03-23,tier_1,True,hard,R128,128,3,Azarenka V.,Birnerova E.,66,72,398.5,375.0,2,0,6,0,6,4,,,,,,,completed,1.25,3.75,1.259,4.56,,,,,2007_17_miami_sony_ericsson_open,2007_17_miami_sony_ericsson_open_2007-03-23_R128_azarenka_v_birnerova_e,902,unmatched,no_name_pair_candidate
tennis_data_uk,wta,2007,25,FesGrand Prix de SAR La Princesse Lalla Meryem,Fes,2007-05-15,tier_4,True,clay,R32,32,3,Kremer A.,El Allami Zahra F.,103,,294.5,,2,0,6,0,6,2,,,,,,,completed,1.1,6.5,1.125,8.21,,,,,2007_25_fes_fesgrand_prix_de_sar_la_princesse_lalla_meryem,2007_25_fes_fesgrand_prix_de_sar_la_princesse_lalla_meryem_2007-05-15_R32_kremer_a_el_allami_zahra_f,1005,unmatched,no_rank_candidate
tennis_data_uk,wta,2007,28,Internationaux de Strasbourg,Strasbourg,2007-05-22,tier_3,True,clay,R32,32,3,Tanasugarn T.,Sun T.T.,70,90,400.0,327.0,2,0,6,4,6,2,,,,,,,completed,2.5,1.5,2.64,1.575,,,,,2007_28_strasbourg_internationaux_de_strasbourg,2007_28_strasbourg_internationaux_de_strasbourg_2007-05-22_R32_tanasugarn_t_sun_t_t,406,unmatched,no_name_pair_candidate
tennis_data_uk,wta,2007,40,Nordea Nordic Light Open,Stockholm,2007-07-30,tier_4,True,hard,R32,32,3,Zakopalova K.,Johansson M.,84,114,377.5,291.0,2,1,5,7,6,2,6,3,,,,,completed,1.25,3.75,1.267,4.45,,,,,2007_40_stockholm_nordea_nordic_light_open,2007_40_stockholm_nordea_nordic_light_open_2007-07-30_R32_zakopalova_k_johansson_m,1013,unmatched,no_name_pair_candidate
