source,tour,year,uk_tournament_id,tournament_name,location,match_date,series,is_outdoor,surface,round,players_remaining,best_of,winner_name,loser_name,winner_rank,loser_rank,winner_rank_points,loser_rank_points,winner_sets,loser_sets,winner_set_1_games,loser_set_1_games,winner_set_2_games,loser_set_2_games,winner_set_3_games,loser_set_3_games,winner_set_4_games,loser_set_4_games,winner_set_5_games,loser_set_5_games,match_status,odds_b365_winner,odds_b365_loser,odds_pinnacle_winner,odds_pinnacle_loser,odds_max_winner,odds_max_loser,odds_avg_winner,odds_avg_loser,source_event_key,source_match_key
tennis_data_uk,wta,2011,1,ASB Classic,Auckland,2011-01-02,international,True,hard,R32,32,3,Peng S.,Larsson J.,72,69,872,899.0,2,0,6,1,6,3,,,,,,,completed,1.5,2.5,1.52,2.68,1.62,2.8,1.51,2.46,2011_1_auckland_asb_classic,2011_1_auckland_asb_classic_2011-01-02_R32_peng_s_larsson_j
tennis_data_uk,wta,2011,1,ASB Classic,Auckland,2011-01-03,international,True,hard,R32,32,3,Kuznetsova S.,Jones S.,27,253,2221,212.0,2,0,6,4,6,2,,,,,,,completed,1.05,9.0,1.12,7.47,1.12,10.0,1.07,7.54,2011_1_auckland_asb_classic,2011_1_auckland_asb_classic_2011-01-03_R32_kuznetsova_s_jones_s
tennis_data_uk,wta,2011,1,ASB Classic,Auckland,2011-01-03,international,True,hard,R32,32,3,Voracova R.,Dominguez Lino L.,81,85,804,772.0,2,1,4,6,7,6,6,0,,,,,completed,1.57,2.25,1.67,2.32,1.73,2.36,1.64,2.19,2011_1_auckland_asb_classic,2011_1_auckland_asb_classic_2011-01-03_R32_voracova_r_dominguez_lino_l
tennis_data_uk,wta,2011,1,ASB Classic,Auckland,2011-01-03,international,True,hard,R32,32,3,Sharapova M.,Brianti A.,18,91,2591,730.0,2,0,6,2,6,3,,,,,,,completed,1.04,10.0,1.06,11.23,1.06,11.23,1.05,10.62,2011_1_auckland_asb_classic,2011_1_auckland_asb_classic_2011-01-03_R32_sharapova_m_brianti_a
tennis_data_uk,wta,2011,1,ASB Classic,Auckland,2011-01-03,international,True,hard,R32,32,3,Keothavong A.,Gallovits E.,121,77,567,838.0,2,1,6,7,6,4,6,0,,,,,completed,1.66,2.1,1.7,2.26,1.83,2.3,1.72,2.04,2011_1_auckland_asb_classic,2011_1_auckland_asb_classic_2011-01-03_R32_keothavong_a_gallovits_e
tennis_data_uk,wta,2011,1,ASB Classic,Auckland,2011-01-03,international,True,hard,R32,32,3,Bondarenko K.,Date Krumm K.,99,51,677,1180.0,2,0,6,4,6,3,,,,,,,completed,2.2,1.61,2.09,1.81,2.25,1.81,2.12,1.68,2011_1_auckland_asb_classic,2011_1_auckland_asb_classic_2011-01-03_R32_bondarenko_k_date_krumm_k
tennis_data_uk,wta,2011,1,ASB Classic,Auckland,2011-01-03,international,True,hard,R32,32,3,Suarez Navarro C.,Oprandi R.,57,66,1050,917.0,2,0,6,3,7,6,,,,,,,completed,1.44,2.62,1.51,2.73,1.53,2.9,1.47,2.59,2011_1_auckland_asb_classic,2011_1_auckland_asb_classic_2011-01-03_R32_suarez_navarro_c_oprandi_r
tennis_data_uk,wta,2011,1,ASB Classic,Auckland,2011-01-03,international,True,hard,R32,32,3,Cornet A.,Zahlavova S.,79,95,815,701.0,2,1,3,6,7,5,6,0,,,,,completed,1.44,2.62,1.52,2.7,2.2,2.8,1.52,2.48,2011_1_auckland_asb_classic,2011_1_auckland_asb_classic_2011-01-03_R32_cornet_a_zahlavova_s
tennis_data_uk,wta,2011,1,ASB Classic,Auckland,2011-01-03,international,True,hard,R32,32,3,Arn G.,Ondraskova Z.,88,83,755,778.0,2,0,6,1,6,0,,,,,,,completed,1.72,2.0,1.84,2.06,1.91,2.06,1.81,1.92,2011_1_auckland_asb_classic,2011_1_auckland_asb_classic_2011-01-03_R32_arn_g_ondraskova_z
tennis_data_uk,wta,2011,1,ASB Classic,Auckland,2011-01-03,international,True,hard,R32,32,3,Lisicki S.,Molinero F.,175,185,335,318.0,2,0,6,1,6,3,,,,,,,completed,1.22,4.0,1.22,4.78,1.25,4.8,1.21,4.21,2011_1_auckland_asb_classic,2011_1_auckland_asb_classic_2011-01-03_R32_lisicki_s_molinero_f
