source,tour,year,uk_tournament_id,tournament_name,location,match_date,series,is_outdoor,surface,round,players_remaining,best_of,winner_name,loser_name,winner_rank,loser_rank,winner_rank_points,loser_rank_points,winner_sets,loser_sets,winner_set_1_games,loser_set_1_games,winner_set_2_games,loser_set_2_games,winner_set_3_games,loser_set_3_games,winner_set_4_games,loser_set_4_games,winner_set_5_games,loser_set_5_games,match_status,odds_b365_winner,odds_b365_loser,odds_pinnacle_winner,odds_pinnacle_loser,odds_max_winner,odds_max_loser,odds_avg_winner,odds_avg_loser,source_event_key,source_match_key
tennis_data_uk,wta,2025,1,ASB Classic,Auckland,2024-12-29,wta_250,True,hard,R32,32,3,Hibino N.,Niemeier J.,145,89,496.0,816.0,2,0,6,3,6,4,,,,,,,completed,1.91,1.91,1.86,2.01,1.91,2.01,1.84,1.95,2025_1_auckland_asb_classic,2025_1_auckland_asb_classic_2024-12-29_R32_hibino_n_niemeier_j
tennis_data_uk,wta,2025,1,ASB Classic,Auckland,2024-12-29,wta_250,True,hard,R32,32,3,Tauson C.,Stefanini L.,50,146,1070.0,494.0,2,0,6,2,6,3,,,,,,,completed,1.5,2.63,1.52,2.67,1.53,2.67,1.5,2.56,2025_1_auckland_asb_classic,2025_1_auckland_asb_classic_2024-12-29_R32_tauson_c_stefanini_l
tennis_data_uk,wta,2025,1,ASB Classic,Auckland,2024-12-30,wta_250,True,hard,R32,32,3,Marino R.,Sun L.,102,40,756.0,1300.0,2,1,6,3,3,6,6,3,,,,,completed,1.91,1.91,2.04,1.84,2.04,1.91,1.94,1.84,2025_1_auckland_asb_classic,2025_1_auckland_asb_classic_2024-12-30_R32_marino_r_sun_l
tennis_data_uk,wta,2025,1,ASB Classic,Auckland,2024-12-30,wta_250,True,hard,R32,32,3,Pera B.,Jimenez Kasintseva V.,71,156,896.0,465.0,2,0,6,2,7,5,,,,,,,completed,1.57,2.38,1.63,2.39,1.63,2.44,1.59,2.32,2025_1_auckland_asb_classic,2025_1_auckland_asb_classic_2024-12-30_R32_pera_b_jimenez_kasintseva_v
tennis_data_uk,wta,2025,1,ASB Classic,Auckland,2024-12-30,wta_250,True,hard,R32,32,3,Osaka N.,Glushko L.,57,220,1014.0,323.0,2,0,6,4,6,4,,,,,,,completed,1.06,10.0,1.08,9.69,1.08,13.0,1.06,8.96,2025_1_auckland_asb_classic,2025_1_auckland_asb_classic_2024-12-30_R32_osaka_n_glushko_l
tennis_data_uk,wta,2025,1,ASB Classic,Auckland,2024-12-30,wta_250,True,hard,R32,32,3,Grabher J.,Romero Gormaz L.,470,158,112.0,459.0,2,1,2,6,6,3,7,6,,,,,completed,2.5,1.53,2.63,1.53,2.63,1.54,2.5,1.51,2025_1_auckland_asb_classic,2025_1_auckland_asb_classic_2024-12-30_R32_grabher_j_romero_gormaz_l
tennis_data_uk,wta,2025,1,ASB Classic,Auckland,2024-12-30,wta_250,True,hard,R32,32,3,Li A.,Stephens S.,96,74,787.0,882.0,2,1,5,7,6,4,6,4,,,,,completed,1.67,2.2,1.59,2.47,1.68,2.47,1.61,2.29,2025_1_auckland_asb_classic,2025_1_auckland_asb_classic_2024-12-30_R32_li_a_stephens_s
tennis_data_uk,wta,2025,1,ASB Classic,Auckland,2024-12-30,wta_250,True,hard,R32,32,3,Volynets K.,Andreeva E.,58,83,991.0,838.0,2,1,6,4,6,7,6,2,,,,,completed,2.1,1.73,2.03,1.85,2.1,1.91,1.99,1.8,2025_1_auckland_asb_classic,2025_1_auckland_asb_classic_2024-12-30_R32_volynets_k_andreeva_e
tennis_data_uk,wta,2025,1,ASB Classic,Auckland,2024-12-30,wta_250,True,hard,R32,32,3,Cristian J.,Starodubtseva Y.,85,101,832.0,762.0,1,0,6,3,2,0,,,,,,,retired,2.3,1.62,2.32,1.66,2.33,1.73,2.26,1.62,2025_1_auckland_asb_classic,2025_1_auckland_asb_classic_2024-12-30_R32_cristian_j_starodubtseva_y
tennis_data_uk,wta,2025,1,ASB Classic,Auckland,2024-12-30,wta_250,True,hard,R32,32,3,Kenin S.,Wang Xiy.,81,98,848.0,774.0,2,0,7,6,6,1,,,,,,,completed,1.8,2.0,1.84,2.04,2.0,2.12,1.85,1.93,2025_1_auckland_asb_classic,2025_1_auckland_asb_classic_2024-12-30_R32_kenin_s_wang_xiy
tennis_data_uk,wta,2025,1,ASB Classic,Auckland,2024-12-31,wta_250,True,hard,R32,32,3,Baptiste H.,Jamrichova R.,92,372,805.0,164.0,2,0,6,0,6,2,,,,,,,completed,1.4,3.0,1.41,3.09,1.44,3.09,1.4,2.89,2025_1_auckland_asb_classic,2025_1_auckland_asb_classic_2024-12-31_R32_baptiste_h_jamrichova_r
tennis_data_uk,wta,2025,1,ASB Classic,Auckland,2024-12-31,wta_250,True,hard,R32,32,3,Keys M.,Bronzetti L.,21,73,2126.0,887.0,2,0,6,4,6,4,,,,,,,completed,1.2,4.5,1.22,4.64,1.22,6.0,1.19,4.57,2025_1_auckland_asb_classic,2025_1_auckland_asb_classic_2024-12-31_R32_keys_m_bronzetti_l
tennis_data_uk,wta,2025,1,ASB Classic,Auckland,2024-12-31,wta_250,True,hard,R32,32,3,Minnen G.,Friedsam A.L.,95,528,791.0,91.0,2,0,6,4,6,0,,,,,,,completed,1.5,2.63,1.57,2.51,1.57,2.63,1.52,2.48,2025_1_auckland_asb_classic,2025_1_auckland_asb_classic_2024-12-31_R32_minnen_g_friedsam_a_l
tennis_data_uk,wta,2025,1,ASB Classic,Auckland,2024-12-31,wta_250,True,hard,R32,32,3,Burrage J.,Yang V.,179,1139,398.0,11.0,2,0,6,3,6,3,,,,,,,completed,1.13,6.0,,,1.14,6.0,1.12,5.71,2025_1_auckland_asb_classic,2025_1_auckland_asb_classic_2024-12-31_R32_burrage_j_yang_v
tennis_data_uk,wta,2025,1,ASB Classic,Auckland,2024-12-31,wta_250,True,hard,R32,32,3,Montgomery R.,Hontama M.,117,157,639.0,459.0,2,1,6,0,2,6,6,0,,,,,completed,1.44,2.75,1.52,2.62,1.52,3.05,1.45,2.69,2025_1_auckland_asb_classic,2025_1_auckland_asb_classic_2024-12-31_R32_montgomery_r_hontama_m
tennis_data_uk,wta,2025,1,ASB Classic,Auckland,2024-12-31,wta_250,True,hard,R32,32,3,Parks A.,Anisimova A.,82,36,841.0,1461.0,2,1,2,6,6,2,6,3,,,,,completed,3.4,1.33,3.39,1.35,3.4,1.39,3.17,1.34,2025_1_auckland_asb_classic,2025_1_auckland_asb_classic_2024-12-31_R32_parks_a_anisimova_a
tennis_data_uk,wta,2025,1,ASB Classic,Auckland,2024-12-31,wta_250,True,hard,R16,16,3,Pera B.,Marino R.,71,102,896.0,756.0,2,0,7,6,6,4,,,,,,,completed,1.8,2.0,1.71,2.22,1.84,2.22,1.76,2.05,2025_1_auckland_asb_classic,2025_1_auckland_asb_classic_2024-12-31_R16_pera_b_marino_r
tennis_data_uk,wta,2025,1,ASB Classic,Auckland,2025-01-01,wta_250,True,hard,R16,16,3,Osaka N.,Grabher J.,57,470,1014.0,112.0,2,0,7,5,6,3,,,,,,,completed,1.04,13.0,1.04,15.14,1.05,15.14,1.04,11.03,2025_1_auckland_asb_classic,2025_1_auckland_asb_classic_2025-01-01_R16_osaka_n_grabher_j
tennis_data_uk,wta,2025,1,ASB Classic,Auckland,2025-01-01,wta_250,True,hard,R16,16,3,Tauson C.,Kenin S.,50,81,1070.0,848.0,2,1,4,6,7,6,7,6,,,,,completed,1.67,2.2,1.74,2.19,1.74,2.2,1.7,2.14,2025_1_auckland_asb_classic,2025_1_auckland_asb_classic_2025-01-01_R16_tauson_c_kenin_s
tennis_data_uk,wta,2025,1,ASB Classic,Auckland,2025-01-01,wta_250,True,hard,R16,16,3,Volynets K.,Li A.,58,96,991.0,787.0,2,0,6,4,6,3,,,,,,,completed,1.73,2.1,1.78,2.13,1.8,2.15,1.74,2.08,2025_1_auckland_asb_classic,2025_1_auckland_asb_classic_2025-01-01_R16_volynets_k_li_a
tennis_data_uk,wta,2025,1,ASB Classic,Auckland,2025-01-02,wta_250,True,hard,R16,16,3,Keys M.,Cristian J.,21,85,2126.0,832.0,2,0,6,1,6,2,,,,,,,completed,1.14,5.5,1.19,5.14,1.2,5.5,1.17,4.87,2025_1_auckland_asb_classic,2025_1_auckland_asb_classic_2025-01-02_R16_keys_m_cristian_j
tennis_data_uk,wta,2025,1,ASB Classic,Auckland,2025-01-02,wta_250,True,hard,R16,16,3,Montgomery R.,Hibino N.,117,145,639.0,496.0,2,0,6,2,6,2,,,,,,,completed,1.73,2.1,1.73,2.19,1.75,2.24,1.7,2.13,2025_1_auckland_asb_classic,2025_1_auckland_asb_classic_2025-01-02_R16_montgomery_r_hibino_n
tennis_data_uk,wta,2025,1,ASB Classic,Auckland,2025-01-02,wta_250,True,hard,R16,16,3,Parks A.,Minnen G.,82,95,841.0,791.0,2,0,7,5,6,3,,,,,,,completed,1.91,1.91,1.97,1.9,2.0,2.01,1.9,1.88,2025_1_auckland_asb_classic,2025_1_auckland_asb_classic_2025-01-02_R16_parks_a_minnen_g
tennis_data_uk,wta,2025,1,ASB Classic,Auckland,2025-01-02,wta_250,True,hard,R16,16,3,Baptiste H.,Burrage J.,92,179,805.0,398.0,2,1,5,7,7,5,7,6,,,,,completed,1.5,2.63,1.55,2.57,1.58,2.63,1.54,2.47,2025_1_auckland_asb_classic,2025_1_auckland_asb_classic_2025-01-02_R16_baptiste_h_burrage_j
tennis_data_uk,wta,2025,1,ASB Classic,Auckland,2025-01-02,wta_250,True,hard,QF,8,3,Montgomery R.,Pera B.,117,71,639.0,896.0,2,0,6,4,6,4,,,,,,,completed,2.1,1.73,2.15,1.79,2.23,1.79,2.14,1.7,2025_1_auckland_asb_classic,2025_1_auckland_asb_classic_2025-01-02_QF_montgomery_r_pera_b
tennis_data_uk,wta,2025,1,ASB Classic,Auckland,2025-01-03,wta_250,True,hard,QF,8,3,Osaka N.,Baptiste H.,57,92,1014.0,805.0,2,1,6,7,6,1,6,2,,,,,completed,1.22,4.0,1.27,4.14,1.27,4.25,1.24,3.94,2025_1_auckland_asb_classic,2025_1_auckland_asb_classic_2025-01-03_QF_osaka_n_baptiste_h
tennis_data_uk,wta,2025,1,ASB Classic,Auckland,2025-01-03,wta_250,True,hard,QF,8,3,Tauson C.,Keys M.,50,21,1070.0,2126.0,2,0,6,4,7,6,,,,,,,completed,3.2,1.36,3.47,1.36,3.47,1.36,3.25,1.33,2025_1_auckland_asb_classic,2025_1_auckland_asb_classic_2025-01-03_QF_tauson_c_keys_m
