source,tour,year,uk_tournament_id,tournament_name,location,match_date,series,is_outdoor,surface,round,players_remaining,best_of,winner_name,loser_name,winner_rank,loser_rank,winner_rank_points,loser_rank_points,winner_sets,loser_sets,winner_set_1_games,loser_set_1_games,winner_set_2_games,loser_set_2_games,winner_set_3_games,loser_set_3_games,winner_set_4_games,loser_set_4_games,winner_set_5_games,loser_set_5_games,match_status,odds_b365_winner,odds_b365_loser,odds_pinnacle_winner,odds_pinnacle_loser,odds_max_winner,odds_max_loser,odds_avg_winner,odds_avg_loser,source_event_key,source_match_key
tennis_data_uk,wta,2021,1,Abu Dhabi WTA Women's Tennis Open,Abu Dhabi,2021-01-06,wta_500,True,hard,R64,64,3,Kasatkina D.,Wang Q.,72,34,985.0,1706.0,2,1,6,2,3,6,6,2,,,,,completed,1.66,2.1,1.69,2.28,1.81,2.3,1.68,2.18,2021_1_abu_dhabi_abu_dhabi_wta_women_s_tennis_open,2021_1_abu_dhabi_abu_dhabi_wta_women_s_tennis_open_2021-01-06_R64_kasatkina_d_wang_q
tennis_data_uk,wta,2021,1,Abu Dhabi WTA Women's Tennis Open,Abu Dhabi,2021-01-06,wta_500,True,hard,R64,64,3,Kudermetova V.,Kontaveit A.,46,23,1453.0,2330.0,2,0,7,5,6,1,,,,,,,completed,2.25,1.57,2.42,1.62,2.6,1.64,2.36,1.59,2021_1_abu_dhabi_abu_dhabi_wta_women_s_tennis_open,2021_1_abu_dhabi_abu_dhabi_wta_women_s_tennis_open_2021-01-06_R64_kudermetova_v_kontaveit_a
tennis_data_uk,wta,2021,1,Abu Dhabi WTA Women's Tennis Open,Abu Dhabi,2021-01-06,wta_500,True,hard,R64,64,3,Sakkari M.,Potapova A.,22,101,2405.0,759.0,2,0,6,4,6,2,,,,,,,completed,1.22,4.0,1.26,4.25,1.26,4.75,1.23,4.16,2021_1_abu_dhabi_abu_dhabi_wta_women_s_tennis_open,2021_1_abu_dhabi_abu_dhabi_wta_women_s_tennis_open_2021-01-06_R64_sakkari_m_potapova_a
tennis_data_uk,wta,2021,1,Abu Dhabi WTA Women's Tennis Open,Abu Dhabi,2021-01-06,wta_500,True,hard,R64,64,3,Putintseva Y.,Trevisan M.,28,85,2015.0,879.0,2,0,6,3,6,3,,,,,,,completed,1.3,3.4,1.32,3.7,1.43,3.7,1.31,3.44,2021_1_abu_dhabi_abu_dhabi_wta_women_s_tennis_open,2021_1_abu_dhabi_abu_dhabi_wta_women_s_tennis_open_2021-01-06_R64_putintseva_y_trevisan_m
tennis_data_uk,wta,2021,1,Abu Dhabi WTA Women's Tennis Open,Abu Dhabi,2021-01-06,wta_500,True,hard,R64,64,3,Flipkens K.,Siegemund L.,86,51,878.0,1331.0,2,1,5,7,7,5,6,4,,,,,completed,2.5,1.5,2.47,1.6,2.63,1.65,2.44,1.55,2021_1_abu_dhabi_abu_dhabi_wta_women_s_tennis_open,2021_1_abu_dhabi_abu_dhabi_wta_women_s_tennis_open_2021-01-06_R64_flipkens_k_siegemund_l
tennis_data_uk,wta,2021,1,Abu Dhabi WTA Women's Tennis Open,Abu Dhabi,2021-01-06,wta_500,True,hard,R64,64,3,Jabeur O.,Pavlyuchenkova A.,31,38,1883.0,1630.0,2,0,7,6,6,3,,,,,,,completed,1.57,2.25,1.67,2.32,1.77,2.55,1.64,2.25,2021_1_abu_dhabi_abu_dhabi_wta_women_s_tennis_open,2021_1_abu_dhabi_abu_dhabi_wta_women_s_tennis_open_2021-01-06_R64_jabeur_o_pavlyuchenkova_a
tennis_data_uk,wta,2021,1,Abu Dhabi WTA Women's Tennis Open,Abu Dhabi,2021-01-06,wta_500,True,hard,R64,64,3,Tomljanovic A.,Zhu L.,68,91,1035.0,830.0,2,0,6,2,7,6,,,,,,,completed,1.57,2.25,1.6,2.48,1.63,2.5,1.57,2.4,2021_1_abu_dhabi_abu_dhabi_wta_women_s_tennis_open,2021_1_abu_dhabi_abu_dhabi_wta_women_s_tennis_open_2021-01-06_R64_tomljanovic_a_zhu_l
tennis_data_uk,wta,2021,1,Abu Dhabi WTA Women's Tennis Open,Abu Dhabi,2021-01-06,wta_500,True,hard,R64,64,3,Pera B.,Vekic D.,62,32,1105.0,1880.0,2,1,7,6,2,6,6,4,,,,,completed,2.5,1.5,2.56,1.56,2.7,1.56,2.51,1.53,2021_1_abu_dhabi_abu_dhabi_wta_women_s_tennis_open,2021_1_abu_dhabi_abu_dhabi_wta_women_s_tennis_open_2021-01-06_R64_pera_b_vekic_d
tennis_data_uk,wta,2021,1,Abu Dhabi WTA Women's Tennis Open,Abu Dhabi,2021-01-06,wta_500,True,hard,R64,64,3,Badosa P.,Sevastova A.,70,54,1018.0,1288.0,2,1,6,2,5,7,6,2,,,,,completed,2.1,1.66,2.16,1.76,2.25,1.76,2.15,1.7,2021_1_abu_dhabi_abu_dhabi_wta_women_s_tennis_open,2021_1_abu_dhabi_abu_dhabi_wta_women_s_tennis_open_2021-01-06_R64_badosa_p_sevastova_a
tennis_data_uk,wta,2021,1,Abu Dhabi WTA Women's Tennis Open,Abu Dhabi,2021-01-06,wta_500,True,hard,R64,64,3,Fernandez L.A.,Paolini J.,88,96,838.0,785.0,2,0,6,4,6,2,,,,,,,completed,1.25,3.75,1.28,4.03,1.29,4.4,1.26,3.86,2021_1_abu_dhabi_abu_dhabi_wta_women_s_tennis_open,2021_1_abu_dhabi_abu_dhabi_wta_women_s_tennis_open_2021-01-06_R64_fernandez_l_a_paolini_j
tennis_data_uk,wta,2021,1,Abu Dhabi WTA Women's Tennis Open,Abu Dhabi,2021-01-06,wta_500,True,hard,R64,64,3,Krejcikova B.,Loeb J.,65,255,1071.0,248.0,2,0,6,1,6,3,,,,,,,completed,1.1,7.0,1.14,6.72,1.16,7.45,1.12,6.47,2021_1_abu_dhabi_abu_dhabi_wta_women_s_tennis_open,2021_1_abu_dhabi_abu_dhabi_wta_women_s_tennis_open_2021-01-06_R64_krejcikova_b_loeb_j
tennis_data_uk,wta,2021,1,Abu Dhabi WTA Women's Tennis Open,Abu Dhabi,2021-01-06,wta_500,True,hard,R64,64,3,Alexandrova E.,Diyas Z.,33,80,1775.0,928.0,2,0,6,4,6,4,,,,,,,completed,1.22,4.0,1.29,3.93,1.31,4.3,1.26,3.84,2021_1_abu_dhabi_abu_dhabi_wta_women_s_tennis_open,2021_1_abu_dhabi_abu_dhabi_wta_women_s_tennis_open_2021-01-06_R64_alexandrova_e_diyas_z
tennis_data_uk,wta,2021,1,Abu Dhabi WTA Women's Tennis Open,Abu Dhabi,2021-01-07,wta_500,True,hard,R64,64,3,Bondarenko K.,Wang Y.,285,95,219.0,795.0,2,1,6,3,3,6,7,5,,,,,completed,2.2,1.61,2.24,1.72,2.35,1.72,2.23,1.65,2021_1_abu_dhabi_abu_dhabi_wta_women_s_tennis_open,2021_1_abu_dhabi_abu_dhabi_wta_women_s_tennis_open_2021-01-07_R64_bondarenko_k_wang_y
tennis_data_uk,wta,2021,1,Abu Dhabi WTA Women's Tennis Open,Abu Dhabi,2021-01-07,wta_500,True,hard,R64,64,3,Wang Xiy.,Rus A.,123,74,623.0,971.0,2,1,6,3,3,6,6,4,,,,,completed,2.62,1.44,2.8,1.49,2.96,1.51,2.72,1.46,2021_1_abu_dhabi_abu_dhabi_wta_women_s_tennis_open,2021_1_abu_dhabi_abu_dhabi_wta_women_s_tennis_open_2021-01-07_R64_wang_xiy_rus_a
tennis_data_uk,wta,2021,1,Abu Dhabi WTA Women's Tennis Open,Abu Dhabi,2021-01-07,wta_500,True,hard,R64,64,3,Sorribes Tormo S.,Podoroska N.,66,47,1040.0,1407.0,2,0,6,3,6,3,,,,,,,completed,2.25,1.57,2.22,1.72,2.45,1.75,2.23,1.65,2021_1_abu_dhabi_abu_dhabi_wta_women_s_tennis_open,2021_1_abu_dhabi_abu_dhabi_wta_women_s_tennis_open_2021-01-07_R64_sorribes_tormo_s_podoroska_n
tennis_data_uk,wta,2021,1,Abu Dhabi WTA Women's Tennis Open,Abu Dhabi,2021-01-07,wta_500,True,hard,R64,64,3,Rybakina E.,Stefanini L.,19,394,2696.0,122.0,2,0,6,1,6,3,,,,,,,completed,1.04,13.0,1.04,15.58,1.05,17.0,1.03,12.49,2021_1_abu_dhabi_abu_dhabi_wta_women_s_tennis_open,2021_1_abu_dhabi_abu_dhabi_wta_women_s_tennis_open_2021-01-07_R64_rybakina_e_stefanini_l
tennis_data_uk,wta,2021,1,Abu Dhabi WTA Women's Tennis Open,Abu Dhabi,2021-01-07,wta_500,True,hard,R64,64,3,Sabalenka A.,Hercog P.,10,49,4220.0,1335.0,2,0,7,6,6,2,,,,,,,completed,1.16,5.0,1.18,5.5,1.27,5.5,1.18,4.87,2021_1_abu_dhabi_abu_dhabi_wta_women_s_tennis_open,2021_1_abu_dhabi_abu_dhabi_wta_women_s_tennis_open_2021-01-07_R64_sabalenka_a_hercog_p
tennis_data_uk,wta,2021,1,Abu Dhabi WTA Women's Tennis Open,Abu Dhabi,2021-01-07,wta_500,True,hard,R64,64,3,Hsieh S.W.,Vondrousova M.,67,21,1035.0,2538.0,2,1,3,6,6,3,7,6,,,,,completed,3.25,1.33,3.38,1.36,3.5,1.41,3.3,1.33,2021_1_abu_dhabi_abu_dhabi_wta_women_s_tennis_open,2021_1_abu_dhabi_abu_dhabi_wta_women_s_tennis_open_2021-01-07_R64_hsieh_s_w_vondrousova_m
tennis_data_uk,wta,2021,1,Abu Dhabi WTA Women's Tennis Open,Abu Dhabi,2021-01-07,wta_500,True,hard,R64,64,3,Kostyuk M.,Hradecka L.,99,495,767.0,84.0,2,0,6,2,6,4,,,,,,,completed,1.11,6.5,1.13,7.06,1.17,8.0,1.12,6.37,2021_1_abu_dhabi_abu_dhabi_wta_women_s_tennis_open,2021_1_abu_dhabi_abu_dhabi_wta_women_s_tennis_open_2021-01-07_R64_kostyuk_m_hradecka_l
