year,tour,uk_total_matches,sackmann_total_matches,linked_matches,linked_manual,linked_pass_1,linked_pass_2,ambiguous_matches,unmatched_matches,coverage_pct,linked_at
2008,wta,2404,2791,2397,0,2372,25,0,7,99.7,2026-09-25T16:34:15.249075+00:00
