source,tour,year,uk_tournament_id,tournament_name,location,match_date,series,indoor_outdoor,surface,round,best_of,winner_name,loser_name,winner_rank,loser_rank,winner_rank_points,loser_rank_points,winner_sets,loser_sets,winner_set_1_games,loser_set_1_games,winner_set_2_games,loser_set_2_games,winner_set_3_games,loser_set_3_games,winner_set_4_games,loser_set_4_games,winner_set_5_games,loser_set_5_games,match_status,odds_b365_winner,odds_b365_loser,odds_pinnacle_winner,odds_pinnacle_loser,odds_max_winner,odds_max_loser,odds_avg_winner,odds_avg_loser,source_event_key,source_match_key
tennis_data_uk,atp,2022,1,Adelaide International 1,Adelaide,2022-01-03,atp_250,outdoor,hard,R128,3,Kwon S.W.,Nishioka Y.,53,81,1115,823,2,0,6,1,6,2,,,,,,,completed,1.61,2.3,1.7,2.26,1.76,2.5,1.64,2.22,2022_1_adelaide_adelaide_international_1,2022_1_adelaide_adelaide_international_1_2022-01-03_kwon_s_w_nishioka_y
tennis_data_uk,atp,2022,1,Adelaide International 1,Adelaide,2022-01-03,atp_250,outdoor,hard,R128,3,Monteiro T.,Altmaier D.,89,84,805,813,2,1,6,2,3,6,7,6,,,,,completed,2.3,1.61,2.49,1.6,2.6,1.62,2.38,1.57,2022_1_adelaide_adelaide_international_1,2022_1_adelaide_adelaide_international_1_2022-01-03_monteiro_t_altmaier_d
tennis_data_uk,atp,2022,1,Adelaide International 1,Adelaide,2022-01-03,atp_250,outdoor,hard,R128,3,Djere L.,Carballes Baena R.,52,79,1131,837,2,0,7,5,7,6,,,,,,,completed,1.66,2.2,1.81,2.1,1.83,2.26,1.7,2.12,2022_1_adelaide_adelaide_international_1,2022_1_adelaide_adelaide_international_1_2022-01-03_djere_l_carballes_baena_r
tennis_data_uk,atp,2022,1,Adelaide International 1,Adelaide,2022-01-03,atp_250,outdoor,hard,R128,3,Johnson S.,Vukic A.,85,156,812,440,2,1,6,4,2,6,6,4,,,,,completed,2.0,1.8,2.21,1.74,2.3,1.8,2.1,1.72,2022_1_adelaide_adelaide_international_1,2022_1_adelaide_adelaide_international_1_2022-01-03_johnson_s_vukic_a
tennis_data_uk,atp,2022,1,Adelaide International 1,Adelaide,2022-01-04,atp_250,outdoor,hard,R128,3,Moutet C.,Rune H.,92,103,797,740,2,0,7,6,6,4,,,,,,,completed,2.75,1.44,2.66,1.53,2.81,1.54,2.64,1.47,2022_1_adelaide_adelaide_international_1,2022_1_adelaide_adelaide_international_1_2022-01-04_moutet_c_rune_h
tennis_data_uk,atp,2022,1,Adelaide International 1,Adelaide,2022-01-04,atp_250,outdoor,hard,R128,3,Daniel T.,Musetti L.,125,59,584,1004,2,1,6,4,6,7,6,3,,,,,completed,2.0,1.8,2.19,1.75,2.25,1.8,2.09,1.73,2022_1_adelaide_adelaide_international_1,2022_1_adelaide_adelaide_international_1_2022-01-04_daniel_t_musetti_l
tennis_data_uk,atp,2022,1,Adelaide International 1,Adelaide,2022-01-04,atp_250,outdoor,hard,R128,3,Gerasimov E.,Fucsovics M.,113,40,665,1459,2,0,6,3,6,4,,,,,,,completed,2.37,1.57,2.91,1.46,2.91,1.57,2.62,1.48,2022_1_adelaide_adelaide_international_1,2022_1_adelaide_adelaide_international_1_2022-01-04_gerasimov_e_fucsovics_m
tennis_data_uk,atp,2022,1,Adelaide International 1,Adelaide,2022-01-04,atp_250,outdoor,hard,R128,3,Ymer M.,Bonzi B.,94,64,782,969,2,0,7,5,7,5,,,,,,,completed,2.0,1.8,2.15,1.78,2.15,1.82,2.04,1.77,2022_1_adelaide_adelaide_international_1,2022_1_adelaide_adelaide_international_1_2022-01-04_ymer_m_bonzi_b
tennis_data_uk,atp,2022,1,Adelaide International 1,Adelaide,2022-01-04,atp_250,outdoor,hard,R128,3,Cerundolo J.M.,Bolt A.,90,137,803,506,2,0,6,2,6,4,,,,,,,completed,2.75,1.44,2.87,1.47,3.32,1.47,2.89,1.41,2022_1_adelaide_adelaide_international_1,2022_1_adelaide_adelaide_international_1_2022-01-04_cerundolo_j_m_bolt_a
tennis_data_uk,atp,2022,1,Adelaide International 1,Adelaide,2022-01-04,atp_250,outdoor,hard,R128,3,Paul T.,Vesely J.,43,83,1349,822,2,1,6,4,4,6,6,4,,,,,completed,1.33,3.4,1.35,3.45,1.35,3.6,1.32,3.35,2022_1_adelaide_adelaide_international_1,2022_1_adelaide_adelaide_international_1_2022-01-04_paul_t_vesely_j
tennis_data_uk,atp,2022,1,Adelaide International 1,Adelaide,2022-01-04,atp_250,outdoor,hard,R128,3,Mager G.,Cerundolo F.,62,127,978,582,2,1,6,4,3,6,6,4,,,,,completed,2.0,1.8,1.94,1.94,2.0,2.07,1.9,1.88,2022_1_adelaide_adelaide_international_1,2022_1_adelaide_adelaide_international_1_2022-01-04_mager_g_cerundolo_f
tennis_data_uk,atp,2022,1,Adelaide International 1,Adelaide,2022-01-04,atp_250,outdoor,hard,R128,3,Kokkinakis T.,Millman J.,171,72,394,875,2,0,6,4,6,3,,,,,,,completed,1.72,2.1,1.8,2.11,1.87,2.15,1.77,2.03,2022_1_adelaide_adelaide_international_1,2022_1_adelaide_adelaide_international_1_2022-01-04_kokkinakis_t_millman_j
tennis_data_uk,atp,2022,1,Adelaide International 1,Adelaide,2022-01-05,atp_250,outdoor,hard,R64,3,Djere L.,Moutet C.,52,92,1131,797,1,1,4,6,7,5,,,,,,,retired,2.3,1.61,2.31,1.69,2.49,1.72,2.28,1.62,2022_1_adelaide_adelaide_international_1,2022_1_adelaide_adelaide_international_1_2022-01-05_djere_l_moutet_c
tennis_data_uk,atp,2022,1,Adelaide International 1,Adelaide,2022-01-05,atp_250,outdoor,hard,R64,3,Cilic M.,Monteiro T.,30,89,1710,805,2,0,6,4,7,6,,,,,,,completed,1.3,3.5,1.34,3.6,1.35,3.7,1.3,3.44,2022_1_adelaide_adelaide_international_1,2022_1_adelaide_adelaide_international_1_2022-01-05_cilic_m_monteiro_t
tennis_data_uk,atp,2022,1,Adelaide International 1,Adelaide,2022-01-05,atp_250,outdoor,hard,R64,3,Ymer M.,Kwon S.W.,94,53,782,1115,2,0,6,3,6,2,,,,,,,completed,2.37,1.57,2.33,1.68,2.41,1.71,2.31,1.6,2022_1_adelaide_adelaide_international_1,2022_1_adelaide_adelaide_international_1_2022-01-05_ymer_m_kwon_s_w
tennis_data_uk,atp,2022,1,Adelaide International 1,Adelaide,2022-01-05,atp_250,outdoor,hard,R64,3,Kokkinakis T.,Tiafoe F.,171,38,394,1492,2,1,3,6,7,5,6,1,,,,,completed,2.3,1.61,2.37,1.66,2.4,1.73,2.26,1.63,2022_1_adelaide_adelaide_international_1,2022_1_adelaide_adelaide_international_1_2022-01-05_kokkinakis_t_tiafoe_f
tennis_data_uk,atp,2022,1,Adelaide International 1,Adelaide,2022-01-06,atp_250,outdoor,hard,R64,3,Paul T.,Daniel T.,43,125,1349,584,2,1,6,4,6,7,6,4,,,,,completed,1.33,3.4,1.3,3.93,1.38,3.93,1.29,3.5,2022_1_adelaide_adelaide_international_1,2022_1_adelaide_adelaide_international_1_2022-01-06_paul_t_daniel_t
tennis_data_uk,atp,2022,1,Adelaide International 1,Adelaide,2022-01-06,atp_250,outdoor,hard,R64,3,Gerasimov E.,Mager G.,113,62,665,978,2,1,6,1,3,6,6,3,,,,,completed,1.66,2.2,1.75,2.21,1.75,2.45,1.67,2.18,2022_1_adelaide_adelaide_international_1,2022_1_adelaide_adelaide_international_1_2022-01-06_gerasimov_e_mager_g
tennis_data_uk,atp,2022,1,Adelaide International 1,Adelaide,2022-01-06,atp_250,outdoor,hard,R64,3,Khachanov K.,Johnson S.,29,85,1731,812,2,1,6,4,4,6,6,2,,,,,completed,1.25,4.0,1.29,3.99,1.3,4.36,1.24,3.91,2022_1_adelaide_adelaide_international_1,2022_1_adelaide_adelaide_international_1_2022-01-06_khachanov_k_johnson_s
tennis_data_uk,atp,2022,1,Adelaide International 1,Adelaide,2022-01-06,atp_250,outdoor,hard,R64,3,Monfils G.,Cerundolo J.M.,21,90,2158,803,2,0,6,2,6,1,,,,,,,completed,1.2,4.5,1.2,5.21,1.22,5.55,1.18,4.68,2022_1_adelaide_adelaide_international_1,2022_1_adelaide_adelaide_international_1_2022-01-06_monfils_g_cerundolo_j_m
tennis_data_uk,atp,2022,1,Adelaide International 1,Adelaide,2022-01-07,atp_250,outdoor,hard,QF,3,Cilic M.,Djere L.,30,52,1710,1131,2,0,6,3,6,2,,,,,,,completed,1.28,3.75,1.31,3.85,1.33,4.15,1.29,3.58,2022_1_adelaide_adelaide_international_1,2022_1_adelaide_adelaide_international_1_2022-01-07_cilic_m_djere_l
tennis_data_uk,atp,2022,1,Adelaide International 1,Adelaide,2022-01-07,atp_250,outdoor,hard,QF,3,Monfils G.,Paul T.,21,43,2158,1349,2,0,6,4,6,1,,,,,,,completed,1.53,2.5,1.63,2.44,1.63,2.7,1.56,2.42,2022_1_adelaide_adelaide_international_1,2022_1_adelaide_adelaide_international_1_2022-01-07_monfils_g_paul_t
tennis_data_uk,atp,2022,1,Adelaide International 1,Adelaide,2022-01-07,atp_250,outdoor,hard,QF,3,Khachanov K.,Gerasimov E.,29,113,1731,665,2,0,7,5,6,3,,,,,,,completed,1.25,4.0,1.26,4.3,1.3,4.3,1.26,3.81,2022_1_adelaide_adelaide_international_1,2022_1_adelaide_adelaide_international_1_2022-01-07_khachanov_k_gerasimov_e
tennis_data_uk,atp,2022,1,Adelaide International 1,Adelaide,2022-01-07,atp_250,outdoor,hard,QF,3,Kokkinakis T.,Ymer M.,171,94,394,782,2,1,7,6,4,6,6,4,,,,,completed,1.61,2.3,1.68,2.33,1.71,2.39,1.63,2.26,2022_1_adelaide_adelaide_international_1,2022_1_adelaide_adelaide_international_1_2022-01-07_kokkinakis_t_ymer_m
tennis_data_uk,atp,2022,1,Adelaide International 1,Adelaide,2022-01-08,atp_250,outdoor,hard,SF,3,Khachanov K.,Cilic M.,29,30,1731,1710,2,0,7,6,6,3,,,,,,,completed,2.1,1.72,2.16,1.78,2.28,1.83,2.14,1.7,2022_1_adelaide_adelaide_international_1,2022_1_adelaide_adelaide_international_1_2022-01-08_khachanov_k_cilic_m
tennis_data_uk,atp,2022,1,Adelaide International 1,Adelaide,2022-01-08,atp_250,outdoor,hard,SF,3,Monfils G.,Kokkinakis T.,21,171,2158,394,2,0,7,5,6,0,,,,,,,completed,1.4,3.0,1.41,3.17,1.44,3.4,1.37,3.04,2022_1_adelaide_adelaide_international_1,2022_1_adelaide_adelaide_international_1_2022-01-08_monfils_g_kokkinakis_t
tennis_data_uk,atp,2022,1,Adelaide International 1,Adelaide,2022-01-09,atp_250,outdoor,hard,F,3,Monfils G.,Khachanov K.,21,29,2158,1731,2,0,6,4,6,4,,,,,,,completed,1.61,2.3,1.63,2.44,1.67,2.5,1.6,2.34,2022_1_adelaide_adelaide_international_1,2022_1_adelaide_adelaide_international_1_2022-01-09_monfils_g_khachanov_k
tennis_data_uk,atp,2022,2,Melbourne Summer Set,Melbourne,2022-01-04,atp_250,outdoor,hard,R128,3,Bagnis F.,Murray A.,76,134,860,521,2,1,6,3,5,7,6,3,,,,,completed,7.0,1.1,8.72,1.09,8.8,1.11,7.51,1.08,2022_2_melbourne_melbourne_summer_set,2022_2_melbourne_melbourne_summer_set_2022-01-04_bagnis_f_murray_a
tennis_data_uk,atp,2022,2,Melbourne Summer Set,Melbourne,2022-01-04,atp_250,outdoor,hard,R128,3,Van De Zandschulp B.,Mannarino A.,57,71,1034,879,2,0,6,4,6,3,,,,,,,completed,1.44,2.75,1.5,2.77,1.53,3.1,1.46,2.67,2022_2_melbourne_melbourne_summer_set,2022_2_melbourne_melbourne_summer_set_2022-01-04_van_de_zandschulp_b_mannarino_a
tennis_data_uk,atp,2022,2,Melbourne Summer Set,Melbourne,2022-01-04,atp_250,outdoor,hard,R128,3,Mcdonald M.,Gojowczyk P.,55,86,1084,808,2,0,6,0,6,3,,,,,,,completed,1.36,3.2,1.4,3.2,1.44,3.24,1.36,3.05,2022_2_melbourne_melbourne_summer_set,2022_2_melbourne_melbourne_summer_set_2022-01-04_mcdonald_m_gojowczyk_p
tennis_data_uk,atp,2022,2,Melbourne Summer Set,Melbourne,2022-01-04,atp_250,outdoor,hard,R128,3,Griekspoor T.,Koepfer D.,65,54,966,1101,2,0,6,3,6,4,,,,,,,completed,1.61,2.3,1.54,2.62,1.62,2.65,1.54,2.46,2022_2_melbourne_melbourne_summer_set,2022_2_melbourne_melbourne_summer_set_2022-01-04_griekspoor_t_koepfer_d
tennis_data_uk,atp,2022,2,Melbourne Summer Set,Melbourne,2022-01-05,atp_250,outdoor,hard,R128,3,Berankis R.,Giron M.,104,66,739,929,2,0,7,5,6,4,,,,,,,completed,2.2,1.66,2.35,1.66,2.45,1.7,2.27,1.63,2022_2_melbourne_melbourne_summer_set,2022_2_melbourne_melbourne_summer_set_2022-01-05_berankis_r_giron_m
tennis_data_uk,atp,2022,2,Melbourne Summer Set,Melbourne,2022-01-05,atp_250,outdoor,hard,R128,3,Thompson J.,O Connell C.,75,175,860,388,2,1,1,6,7,5,6,4,,,,,completed,1.9,1.9,1.99,1.9,2.05,1.95,1.92,1.87,2022_2_melbourne_melbourne_summer_set,2022_2_melbourne_melbourne_summer_set_2022-01-05_thompson_j_o_connell_c
tennis_data_uk,atp,2022,2,Melbourne Summer Set,Melbourne,2022-01-05,atp_250,outdoor,hard,R128,3,Ruusuvuori E.,Baez S.,95,99,778,762,2,0,7,6,6,1,,,,,,,completed,1.44,2.75,1.52,2.68,1.53,2.89,1.48,2.62,2022_2_melbourne_melbourne_summer_set,2022_2_melbourne_melbourne_summer_set_2022-01-05_ruusuvuori_e_baez_s
tennis_data_uk,atp,2022,2,Melbourne Summer Set,Melbourne,2022-01-05,atp_250,outdoor,hard,R128,3,Laaksonen H.,Paire B.,98,46,765,1245,1,1,4,6,6,3,5,2,,,,,retired,1.33,3.4,1.37,3.32,1.5,3.58,1.37,3.1,2022_2_melbourne_melbourne_summer_set,2022_2_melbourne_melbourne_summer_set_2022-01-05_laaksonen_h_paire_b
tennis_data_uk,atp,2022,2,Melbourne Summer Set,Melbourne,2022-01-05,atp_250,outdoor,hard,R128,3,Molcan A.,Seppi A.,88,102,806,744,2,1,6,4,6,7,6,3,,,,,completed,1.66,2.2,1.71,2.25,1.76,2.3,1.66,2.19,2022_2_melbourne_melbourne_summer_set,2022_2_melbourne_melbourne_summer_set_2022-01-05_molcan_a_seppi_a
tennis_data_uk,atp,2022,2,Melbourne Summer Set,Melbourne,2022-01-05,atp_250,outdoor,hard,R128,3,Popyrin A.,Travaglia S.,61,78,1000,846,2,0,7,6,6,3,,,,,,,completed,1.5,2.62,1.58,2.53,1.62,2.7,1.52,2.51,2022_2_melbourne_melbourne_summer_set,2022_2_melbourne_melbourne_summer_set_2022-01-05_popyrin_a_travaglia_s
tennis_data_uk,atp,2022,2,Melbourne Summer Set,Melbourne,2022-01-05,atp_250,outdoor,hard,R128,3,Cressy M.,Hijikata R.,112,375,683,113,2,0,6,3,6,0,,,,,,,completed,1.36,3.2,1.51,2.74,1.53,3.2,1.43,2.79,2022_2_melbourne_melbourne_summer_set,2022_2_melbourne_melbourne_summer_set_2022-01-05_cressy_m_hijikata_r
tennis_data_uk,atp,2022,2,Melbourne Summer Set,Melbourne,2022-01-05,atp_250,outdoor,hard,R128,3,Munar J.,Anderson K.,77,80,848,829,2,0,6,4,6,4,,,,,,,completed,2.75,1.44,2.88,1.47,2.98,1.5,2.77,1.43,2022_2_melbourne_melbourne_summer_set,2022_2_melbourne_melbourne_summer_set_2022-01-05_munar_j_anderson_k
tennis_data_uk,atp,2022,2,Melbourne Summer Set,Melbourne,2022-01-06,atp_250,outdoor,hard,R64,3,Ruusuvuori E.,Thompson J.,95,75,778,860,2,1,7,6,5,7,6,3,,,,,completed,1.44,2.75,1.46,2.96,1.48,3.0,1.43,2.79,2022_2_melbourne_melbourne_summer_set,2022_2_melbourne_melbourne_summer_set_2022-01-06_ruusuvuori_e_thompson_j
tennis_data_uk,atp,2022,2,Melbourne Summer Set,Melbourne,2022-01-06,atp_250,outdoor,hard,R64,3,Molcan A.,Goffin D.,88,39,806,1476,2,0,7,5,6,3,,,,,,,completed,1.53,2.5,1.66,2.38,1.67,2.62,1.57,2.38,2022_2_melbourne_melbourne_summer_set,2022_2_melbourne_melbourne_summer_set_2022-01-06_molcan_a_goffin_d
tennis_data_uk,atp,2022,2,Melbourne Summer Set,Melbourne,2022-01-06,atp_250,outdoor,hard,R64,3,Dimitrov G.,Bagnis F.,28,76,1801,860,2,1,5,7,7,6,6,3,,,,,completed,1.16,5.0,1.18,5.59,1.18,6.0,1.16,5.04,2022_2_melbourne_melbourne_summer_set,2022_2_melbourne_melbourne_summer_set_2022-01-06_dimitrov_g_bagnis_f
tennis_data_uk,atp,2022,2,Melbourne Summer Set,Melbourne,2022-01-06,atp_250,outdoor,hard,R64,3,Nadal R.,Berankis R.,6,104,4875,739,2,0,6,2,7,5,,,,,,,completed,1.14,5.5,1.16,6.17,1.19,6.17,1.14,5.44,2022_2_melbourne_melbourne_summer_set,2022_2_melbourne_melbourne_summer_set_2022-01-06_nadal_r_berankis_r
tennis_data_uk,atp,2022,2,Melbourne Summer Set,Melbourne,2022-01-06,atp_250,outdoor,hard,R64,3,Munar J.,Laaksonen H.,77,98,848,765,2,0,6,1,7,5,,,,,,,completed,2.1,1.72,2.24,1.73,2.24,1.82,2.11,1.71,2022_2_melbourne_melbourne_summer_set,2022_2_melbourne_melbourne_summer_set_2022-01-06_munar_j_laaksonen_h
tennis_data_uk,atp,2022,2,Melbourne Summer Set,Melbourne,2022-01-06,atp_250,outdoor,hard,R64,3,Griekspoor T.,Popyrin A.,65,61,966,1000,2,1,6,3,4,6,6,3,,,,,completed,1.8,2.0,1.92,1.99,1.92,2.12,1.83,1.96,2022_2_melbourne_melbourne_summer_set,2022_2_melbourne_melbourne_summer_set_2022-01-06_griekspoor_t_popyrin_a
tennis_data_uk,atp,2022,2,Melbourne Summer Set,Melbourne,2022-01-06,atp_250,outdoor,hard,R64,3,Cressy M.,Opelka R.,112,26,683,1936,2,1,4,6,7,6,7,6,,,,,completed,2.2,1.66,2.29,1.7,2.35,1.7,2.22,1.64,2022_2_melbourne_melbourne_summer_set,2022_2_melbourne_melbourne_summer_set_2022-01-06_cressy_m_opelka_r
tennis_data_uk,atp,2022,2,Melbourne Summer Set,Melbourne,2022-01-06,atp_250,outdoor,hard,R64,3,Van De Zandschulp B.,Mcdonald M.,57,55,1034,1084,2,0,6,2,7,5,,,,,,,completed,1.9,1.9,2.01,1.9,2.01,2.03,1.87,1.91,2022_2_melbourne_melbourne_summer_set,2022_2_melbourne_melbourne_summer_set_2022-01-06_van_de_zandschulp_b_mcdonald_m
tennis_data_uk,atp,2022,2,Melbourne Summer Set,Melbourne,2022-01-07,atp_250,outdoor,hard,QF,3,Ruusuvuori E.,Molcan A.,95,88,778,806,2,0,6,2,6,1,,,,,,,completed,1.72,2.1,1.67,2.36,1.75,2.45,1.66,2.2,2022_2_melbourne_melbourne_summer_set,2022_2_melbourne_melbourne_summer_set_2022-01-07_ruusuvuori_e_molcan_a
tennis_data_uk,atp,2022,2,Melbourne Summer Set,Melbourne,2022-01-07,atp_250,outdoor,hard,QF,3,Nadal R.,Griekspoor T.,6,65,4875,966,,,,,,,,,,,,,walkover,1.16,5.0,1.23,4.66,1.25,5.5,1.19,4.59,2022_2_melbourne_melbourne_summer_set,2022_2_melbourne_melbourne_summer_set_2022-01-07_nadal_r_griekspoor_t
tennis_data_uk,atp,2022,2,Melbourne Summer Set,Melbourne,2022-01-07,atp_250,outdoor,hard,QF,3,Cressy M.,Munar J.,112,77,683,848,2,0,7,6,6,4,,,,,,,completed,1.72,2.1,1.79,2.14,1.8,2.4,1.73,2.1,2022_2_melbourne_melbourne_summer_set,2022_2_melbourne_melbourne_summer_set_2022-01-07_cressy_m_munar_j
tennis_data_uk,atp,2022,2,Melbourne Summer Set,Melbourne,2022-01-07,atp_250,outdoor,hard,QF,3,Dimitrov G.,Van De Zandschulp B.,28,57,1801,1034,2,1,6,7,6,0,7,5,,,,,completed,1.66,2.2,1.71,2.27,1.8,2.27,1.69,2.16,2022_2_melbourne_melbourne_summer_set,2022_2_melbourne_melbourne_summer_set_2022-01-07_dimitrov_g_van_de_zandschulp_b
tennis_data_uk,atp,2022,2,Melbourne Summer Set,Melbourne,2022-01-08,atp_250,outdoor,hard,SF,3,Cressy M.,Dimitrov G.,112,28,683,1801,2,0,7,5,7,6,,,,,,,completed,3.0,1.4,3.38,1.37,4.0,1.4,3.2,1.35,2022_2_melbourne_melbourne_summer_set,2022_2_melbourne_melbourne_summer_set_2022-01-08_cressy_m_dimitrov_g
tennis_data_uk,atp,2022,2,Melbourne Summer Set,Melbourne,2022-01-08,atp_250,outdoor,hard,SF,3,Nadal R.,Ruusuvuori E.,6,95,4875,778,2,0,6,4,7,5,,,,,,,completed,1.16,5.0,1.25,4.42,1.25,5.1,1.2,4.45,2022_2_melbourne_melbourne_summer_set,2022_2_melbourne_melbourne_summer_set_2022-01-08_nadal_r_ruusuvuori_e
tennis_data_uk,atp,2022,2,Melbourne Summer Set,Melbourne,2022-01-09,atp_250,outdoor,hard,F,3,Nadal R.,Cressy M.,6,112,4875,683,2,0,7,6,6,3,,,,,,,completed,1.12,6.0,1.16,6.15,1.18,7.0,1.14,5.66,2022_2_melbourne_melbourne_summer_set,2022_2_melbourne_melbourne_summer_set_2022-01-09_nadal_r_cressy_m
tennis_data_uk,atp,2022,3,Adelaide International 2,Adelaide,2022-01-10,atp_250,outdoor,hard,R128,3,Vukic A.,Bublik A.,160,35,440,1538,2,0,7,6,6,2,,,,,,,completed,2.0,1.8,2.02,1.88,2.24,1.95,2.02,1.79,2022_3_adelaide_adelaide_international_2,2022_3_adelaide_adelaide_international_2_2022-01-10_vukic_a_bublik_a
tennis_data_uk,atp,2022,3,Adelaide International 2,Adelaide,2022-01-10,atp_250,outdoor,hard,R128,3,Paul T.,Tiafoe F.,41,37,1374,1492,2,0,6,2,6,3,,,,,,,completed,2.1,1.72,2.07,1.83,2.25,1.83,2.07,1.75,2022_3_adelaide_adelaide_international_2,2022_3_adelaide_adelaide_international_2_2022-01-10_paul_t_tiafoe_f
tennis_data_uk,atp,2022,3,Adelaide International 2,Adelaide,2022-01-10,atp_250,outdoor,hard,R128,3,Rinderknech A.,Mcdonald M.,58,55,1057,1094,2,1,6,3,6,7,6,3,,,,,completed,2.5,1.53,2.41,1.63,2.5,1.66,2.37,1.57,2022_3_adelaide_adelaide_international_2,2022_3_adelaide_adelaide_international_2_2022-01-10_rinderknech_a_mcdonald_m
tennis_data_uk,atp,2022,3,Adelaide International 2,Adelaide,2022-01-10,atp_250,outdoor,hard,R128,3,Munar J.,Millman J.,72,80,868,820,2,0,6,2,6,2,,,,,,,completed,2.1,1.72,2.35,1.65,2.35,1.77,2.14,1.71,2022_3_adelaide_adelaide_international_2,2022_3_adelaide_adelaide_international_2_2022-01-10_munar_j_millman_j
tennis_data_uk,atp,2022,3,Adelaide International 2,Adelaide,2022-01-11,atp_250,outdoor,hard,R128,3,Moutet C.,Struff J.L.,115,50,643,1171,2,0,6,2,6,4,,,,,,,completed,2.0,1.8,2.1,1.81,2.15,1.84,2.03,1.79,2022_3_adelaide_adelaide_international_2,2022_3_adelaide_adelaide_international_2_2022-01-11_moutet_c_struff_j_l
tennis_data_uk,atp,2022,3,Adelaide International 2,Adelaide,2022-01-11,atp_250,outdoor,hard,R128,3,Kwon S.W.,Harris L.,53,32,1110,1629,2,1,5,7,7,5,6,4,,,,,completed,2.3,1.61,2.41,1.63,2.47,1.63,2.33,1.59,2022_3_adelaide_adelaide_international_2,2022_3_adelaide_adelaide_international_2_2022-01-11_kwon_s_w_harris_l
tennis_data_uk,atp,2022,3,Adelaide International 2,Adelaide,2022-01-11,atp_250,outdoor,hard,R128,3,Johnson S.,Bolt A.,84,142,807,496,2,0,6,4,6,4,,,,,,,completed,1.36,3.2,1.32,3.67,1.4,3.67,1.33,3.29,2022_3_adelaide_adelaide_international_2,2022_3_adelaide_adelaide_international_2_2022-01-11_johnson_s_bolt_a
tennis_data_uk,atp,2022,3,Adelaide International 2,Adelaide,2022-01-11,atp_250,outdoor,hard,R128,3,Bonzi B.,Carballes Baena R.,65,76,969,837,2,0,6,3,6,3,,,,,,,completed,1.53,2.5,1.68,2.27,1.68,2.75,1.55,2.42,2022_3_adelaide_adelaide_international_2,2022_3_adelaide_adelaide_international_2_2022-01-11_bonzi_b_carballes_baena_r
tennis_data_uk,atp,2022,3,Adelaide International 2,Adelaide,2022-01-11,atp_250,outdoor,hard,R128,3,Fucsovics M.,Van De Zandschulp B.,38,56,1447,1069,2,0,6,3,7,6,,,,,,,completed,2.2,1.66,2.19,1.75,2.46,1.76,2.17,1.69,2022_3_adelaide_adelaide_international_2,2022_3_adelaide_adelaide_international_2_2022-01-11_fucsovics_m_van_de_zandschulp_b
tennis_data_uk,atp,2022,3,Adelaide International 2,Adelaide,2022-01-11,atp_250,outdoor,hard,R128,3,Mager G.,Gerasimov E.,63,106,982,712,2,1,4,6,7,5,6,4,,,,,completed,2.2,1.66,2.43,1.62,2.43,1.74,2.23,1.65,2022_3_adelaide_adelaide_international_2,2022_3_adelaide_adelaide_international_2_2022-01-11_mager_g_gerasimov_e
tennis_data_uk,atp,2022,3,Adelaide International 2,Adelaide,2022-01-11,atp_250,outdoor,hard,R128,3,Kokkinakis T.,Paire B.,145,47,480,1205,2,0,6,4,6,0,,,,,,,completed,1.28,3.75,1.31,3.74,1.33,4.33,1.28,3.64,2022_3_adelaide_adelaide_international_2,2022_3_adelaide_adelaide_international_2_2022-01-11_kokkinakis_t_paire_b
tennis_data_uk,atp,2022,3,Adelaide International 2,Adelaide,2022-01-11,atp_250,outdoor,hard,R128,3,Monteiro T.,Nishioka Y.,83,99,809,748,2,1,1,6,6,3,6,4,,,,,completed,1.9,1.9,1.95,1.93,1.95,2.0,1.88,1.92,2022_3_adelaide_adelaide_international_2,2022_3_adelaide_adelaide_international_2_2022-01-11_monteiro_t_nishioka_y
tennis_data_uk,atp,2022,3,Adelaide International 2,Adelaide,2022-01-11,atp_250,outdoor,hard,R64,3,Rinderknech A.,Kwon S.W.,58,53,1057,1110,2,1,5,7,6,3,6,2,,,,,completed,1.9,1.9,1.95,1.95,1.95,2.1,1.84,1.96,2022_3_adelaide_adelaide_international_2,2022_3_adelaide_adelaide_international_2_2022-01-11_rinderknech_a_kwon_s_w
tennis_data_uk,atp,2022,3,Adelaide International 2,Adelaide,2022-01-12,atp_250,outdoor,hard,R64,3,Cilic M.,Munar J.,29,72,1760,868,2,0,7,6,6,2,,,,,,,completed,1.36,3.2,1.34,3.57,1.43,3.8,1.35,3.21,2022_3_adelaide_adelaide_international_2,2022_3_adelaide_adelaide_international_2_2022-01-12_cilic_m_munar_j
tennis_data_uk,atp,2022,3,Adelaide International 2,Adelaide,2022-01-12,atp_250,outdoor,hard,R64,3,Paul T.,Bonzi B.,41,65,1374,969,2,0,6,4,7,6,,,,,,,completed,1.4,3.0,1.43,3.09,1.44,3.24,1.4,2.95,2022_3_adelaide_adelaide_international_2,2022_3_adelaide_adelaide_international_2_2022-01-12_paul_t_bonzi_b
tennis_data_uk,atp,2022,3,Adelaide International 2,Adelaide,2022-01-12,atp_250,outdoor,hard,R64,3,Khachanov K.,Mager G.,30,63,1726,982,2,0,7,5,6,3,,,,,,,completed,1.22,4.33,1.21,4.98,1.25,4.98,1.21,4.33,2022_3_adelaide_adelaide_international_2,2022_3_adelaide_adelaide_international_2_2022-01-12_khachanov_k_mager_g
