source,tour,year,uk_tournament_id,tournament_name,location,match_date,series,is_outdoor,surface,round,players_remaining,best_of,winner_name,loser_name,winner_rank,loser_rank,winner_rank_points,loser_rank_points,winner_sets,loser_sets,winner_set_1_games,loser_set_1_games,winner_set_2_games,loser_set_2_games,winner_set_3_games,loser_set_3_games,winner_set_4_games,loser_set_4_games,winner_set_5_games,loser_set_5_games,match_status,odds_b365_winner,odds_b365_loser,odds_pinnacle_winner,odds_pinnacle_loser,odds_max_winner,odds_max_loser,odds_avg_winner,odds_avg_loser,source_event_key,source_match_key,official_tournament_id,linkage_status,unmatched_reason
tennis_data_uk,wta,2013,38,Baku Cup,Baku,2013-07-22,international,True,hard,R32,32,3,Cadantu A.,Krajicek M.,77,435,848.0,82.0,2,1,2,6,6,0,6,3,,,,,completed,1.83,1.83,1.95,1.93,2.0,1.93,1.9,1.85,2013_38_baku_baku_cup,2013_38_baku_baku_cup_2013-07-22_R32_cadantu_a_krajicek_m,1044,unmatched,no_name_pair_candidate
tennis_data_uk,wta,2013,45,US Open,New York,2013-08-29,grand_slam,True,hard,R64,64,3,Makarova E.,Mattek-Sands B.,25,47,1935.0,905.0,2,0,6,4,6,4,,,,,,,completed,1.4,2.75,1.44,3.01,1.5,3.2,1.44,2.73,2013_45_new_york_us_open,2013_45_new_york_us_open_2013-08-29_R64_makarova_e_mattek_sands_b,905,unmatched,no_name_pair_candidate
