official_tournament_id,year,source,source_tournament_id
2012.0,2023,tennis_data_uk,2023_27_berlin_german_open
1052.0,2023,tennis_data_uk,2023_28_birmingham_rothesay_classic
2017.0,2023,tennis_data_uk,2023_29_bad_homburg_bad_homburg_open
1049.0,2023,tennis_data_uk,2023_2_auckland_asb_classic
710.0,2023,tennis_data_uk,2023_30_eastbourne_eastbourne_international
540.0,2023,tennis_data_uk,2023_31_london_wimbledon
2036.0,2023,tennis_data_uk,2023_32_budapest_budapest_open
466.0,2023,tennis_data_uk,2023_33_palermo_internazionali_femminili_di_palermo
2042.0,2023,tennis_data_uk,2023_34_hamburg_european_open
1094.0,2023,tennis_data_uk,2023_35_lausanne_ladies_open_lausanne
2037.0,2023,tennis_data_uk,2023_36_warsaw_poland_open
1082.0,2023,tennis_data_uk,2023_37_prague_prague_open
1045.0,2023,tennis_data_uk,2023_38_washington_citi_open
806.0,2023,tennis_data_uk,2023_39_montreal_canadian_open
2014.0,2023,tennis_data_uk,2023_3_adelaide_adelaide_international_2
1017.0,2023,tennis_data_uk,2023_40_cincinnati_western_southern_financial_group_women_s_open
2040.0,2023,tennis_data_uk,2023_41_cleveland_tennis_in_the_land
560.0,2023,tennis_data_uk,2023_42_new_york_us_open
405.0,2023,tennis_data_uk,2023_43_osaka_japan_open
2074.0,2023,tennis_data_uk,2023_44_san_diego_san_diego_open
2075.0,2023,tennis_data_uk,2023_45_guadalajara_guadalajara_open
1023.0,2023,tennis_data_uk,2023_46_guangzhou_guangzhou_open
2092.0,2023,tennis_data_uk,2023_47_ningbo_ningbo_open
1056.0,2023,tennis_data_uk,2023_48_tokyo_toray_pan_pacific_open_tennis_tournament
1020.0,2023,tennis_data_uk,2023_49_beijing_china_open
1050.0,2023,tennis_data_uk,2023_4_hobart_hobart_international
1074.0,2023,tennis_data_uk,2023_50_hong_kong_hong_kong_tennis_open
1024.0,2023,tennis_data_uk,2023_51_seoul_korea_open
2008.0,2023,tennis_data_uk,2023_52_zhengzhou_zhengzhou_open
2050.0,2023,tennis_data_uk,2023_53_cluj_napoca_transylvania_open
2072.0,2023,tennis_data_uk,2023_54_monastir_jasmin_open
1077.0,2023,tennis_data_uk,2023_55_nanchang_jiangxi_tennis_open
1081.0,2023,tennis_data_uk,2023_56_zhuhai_wta_elite_trophy
808.0,2023,tennis_data_uk,2023_57_cancun_wta_finals
580.0,2023,tennis_data_uk,2023_5_melbourne_australian_open
1096.0,2023,tennis_data_uk,2023_6_hua_hin_thailand_open
2011.0,2023,tennis_data_uk,2023_7_lyon_lyon_open
2088.0,2023,tennis_data_uk,2023_8_abu_dhabi_abu_dhabi_wta_women_s_tennis_open
528.0,2023,tennis_data_uk,2023_9_linz_ladies_linz_open
1003.0,2024,tennis_data_uk,2024_10_doha_qatar_open
718.0,2024,tennis_data_uk,2024_11_dubai_dubai_duty_free_tennis_championships
2082.0,2024,tennis_data_uk,2024_12_austin_atx_open
2074.0,2024,tennis_data_uk,2024_13_san_diego_san_diego_open
609.0,2024,tennis_data_uk,2024_14_indian_wells_bnp_paribas_open
902.0,2024,tennis_data_uk,2024_15_miami_miami_open
894.0,2024,tennis_data_uk,2024_16_bogota_copa_colsanitas
804.0,2024,tennis_data_uk,2024_17_charleston_charleston_open
2066.0,2024,tennis_data_uk,2024_18_rouen_open_de_rouen
1051.0,2024,tennis_data_uk,2024_19_stuttgart_porsche_tennis_grand_prix
1049.0,2024,tennis_data_uk,2024_1_auckland_asb_classic
1038.0,2024,tennis_data_uk,2024_20_madrid_mutua_madrid_open
709.0,2024,tennis_data_uk,2024_21_rome_internazionali_bnl_d_italia
1005.0,2024,tennis_data_uk,2024_22_rabat_morocco_open
406.0,2024,tennis_data_uk,2024_23_strasbourg_internationaux_de_strasbourg
520.0,2024,tennis_data_uk,2024_24_paris_french_open
822.0,2024,tennis_data_uk,2024_25_s_hertogenbosch_rosmalen_grass_court_championships
1080.0,2024,tennis_data_uk,2024_26_nottingham_nottingham_open
2012.0,2024,tennis_data_uk,2024_27_berlin_german_open
1052.0,2024,tennis_data_uk,2024_28_birmingham_rothesay_classic
2017.0,2024,tennis_data_uk,2024_29_bad_homburg_bad_homburg_open
800.0,2024,tennis_data_uk,2024_2_brisbane_brisbane_international
710.0,2024,tennis_data_uk,2024_30_eastbourne_rothesay_international
540.0,2024,tennis_data_uk,2024_31_london_wimbledon
2036.0,2024,tennis_data_uk,2024_32_budapest_budapest_open
466.0,2024,tennis_data_uk,2024_33_palermo_internazionali_femminili_di_palermo
2063.0,2024,tennis_data_uk,2024_34_iasi_iasi_open
1082.0,2024,tennis_data_uk,2024_35_prague_prague_open
1045.0,2024,tennis_data_uk,2024_36_washington_citi_open
806.0,2024,tennis_data_uk,2024_37_toronto_canadian_open
1017.0,2024,tennis_data_uk,2024_38_cincinnati_western_southern_financial_group_women_s_open
2040.0,2024,tennis_data_uk,2024_39_cleveland_tennis_in_the_land
2014.0,2024,tennis_data_uk,2024_3_adelaide_adelaide_international
1039.0,2024,tennis_data_uk,2024_40_monterrey_monterrey_open
560.0,2024,tennis_data_uk,2024_41_new_york_us_open
2075.0,2024,tennis_data_uk,2024_42_guadalajara_guadalajara_open
2072.0,2024,tennis_data_uk,2024_43_monastir_jasmin_open
1121.0,2024,tennis_data_uk,2024_44_hua_hin_thailand_open_2
1024.0,2024,tennis_data_uk,2024_45_seoul_korea_open
1020.0,2024,tennis_data_uk,2024_46_beijing_china_open
1075.0,2024,tennis_data_uk,2024_47_wuhan_wuhan_open
2092.0,2024,tennis_data_uk,2024_48_ningbo_ningbo_open
405.0,2024,tennis_data_uk,2024_49_osaka_japan_open
1050.0,2024,tennis_data_uk,2024_4_hobart_hobart_international
1023.0,2024,tennis_data_uk,2024_50_guangzhou_guangzhou_open
1056.0,2024,tennis_data_uk,2024_51_tokyo_toray_pan_pacific_open_tennis_tournament
1074.0,2024,tennis_data_uk,2024_52_hong_kong_hong_kong_tennis_open
1077.0,2024,tennis_data_uk,2024_53_jiujiang_jiangxi_open
2085.0,2024,tennis_data_uk,2024_54_merida_merida_open
808.0,2024,tennis_data_uk,2024_55_riyadh_wta_finals
580.0,2024,tennis_data_uk,2024_5_melbourne_australian_open
1096.0,2024,tennis_data_uk,2024_6_hua_hin_thailand_open
528.0,2024,tennis_data_uk,2024_7_linz_ladies_linz_open
2088.0,2024,tennis_data_uk,2024_8_abu_dhabi_abu_dhabi_wta_women_s_tennis_open
2050.0,2024,tennis_data_uk,2024_9_cluj_napoca_transylvania_open
1003.0,2025,tennis_data_uk,2025_10_doha_qatar_open
718.0,2025,tennis_data_uk,2025_11_dubai_dubai_duty_free_tennis_championships
2082.0,2025,tennis_data_uk,2025_12_austin_atx_open
2085.0,2025,tennis_data_uk,2025_13_merida_merida_open
609.0,2025,tennis_data_uk,2025_14_indian_wells_bnp_paribas_open
902.0,2025,tennis_data_uk,2025_15_miami_miami_open
894.0,2025,tennis_data_uk,2025_16_bogota_copa_colsanitas
804.0,2025,tennis_data_uk,2025_17_charleston_charleston_open
2066.0,2025,tennis_data_uk,2025_18_rouen_open_de_rouen
1051.0,2025,tennis_data_uk,2025_19_stuttgart_porsche_tennis_grand_prix
1049.0,2025,tennis_data_uk,2025_1_auckland_asb_classic
1038.0,2025,tennis_data_uk,2025_20_madrid_mutua_madrid_open
709.0,2025,tennis_data_uk,2025_21_rome_internazionali_bnl_d_italia
1005.0,2025,tennis_data_uk,2025_22_rabat_morocco_open
406.0,2025,tennis_data_uk,2025_23_strasbourg_internationaux_de_strasbourg
520.0,2025,tennis_data_uk,2025_24_paris_french_open
822.0,2025,tennis_data_uk,2025_25_s_hertogenbosch_rosmalen_grass_court_championships
1111.0,2025,tennis_data_uk,2025_26_queens_club_queen_s_club_championships
2012.0,2025,tennis_data_uk,2025_27_berlin_german_open
1080.0,2025,tennis_data_uk,2025_28_nottingham_nottingham_open
2017.0,2025,tennis_data_uk,2025_29_bad_homburg_bad_homburg_open
800.0,2025,tennis_data_uk,2025_2_brisbane_brisbane_international
710.0,2025,tennis_data_uk,2025_30_eastbourne_eastbourne_open
540.0,2025,tennis_data_uk,2025_31_london_wimbledon
2042.0,2025,tennis_data_uk,2025_32_hamburg_hamburg_open
2063.0,2025,tennis_data_uk,2025_33_iasi_iasi_open
1082.0,2025,tennis_data_uk,2025_34_prague_prague_open
1045.0,2025,tennis_data_uk,2025_35_washington_citi_open
806.0,2025,tennis_data_uk,2025_36_montreal_canadian_open
1017.0,2025,tennis_data_uk,2025_37_cincinnati_western_southern_financial_group_women_s_open
2040.0,2025,tennis_data_uk,2025_38_cleveland_tennis_in_the_land
1039.0,2025,tennis_data_uk,2025_39_monterrey_monterrey_open
2014.0,2025,tennis_data_uk,2025_3_adelaide_adelaide_international
560.0,2025,tennis_data_uk,2025_40_new_york_us_open
2075.0,2025,tennis_data_uk,2025_41_guadalajara_guadalajara_open
1139.0,2025,tennis_data_uk,2025_42_sao_paulo_sp_open
1024.0,2025,tennis_data_uk,2025_43_seoul_korea_open
1020.0,2025,tennis_data_uk,2025_44_beijing_china_open
1075.0,2025,tennis_data_uk,2025_45_wuhan_wuhan_open
2092.0,2025,tennis_data_uk,2025_46_ningbo_ningbo_open
405.0,2025,tennis_data_uk,2025_47_osaka_japan_open
1023.0,2025,tennis_data_uk,2025_48_guangzhou_guangzhou_open
1056.0,2025,tennis_data_uk,2025_49_tokyo_toray_pan_pacific_open_tennis_tournament
1050.0,2025,tennis_data_uk,2025_4_hobart_hobart_international
1148.0,2025,tennis_data_uk,2025_50_chennai_chennai_open
1074.0,2025,tennis_data_uk,2025_51_hong_kong_hong_kong_tennis_open
1077.0,2025,tennis_data_uk,2025_52_jiujiang_jiangxi_open
808.0,2025,tennis_data_uk,2025_53_riyadh_wta_finals
580.0,2025,tennis_data_uk,2025_5_melbourne_australian_open
528.0,2025,tennis_data_uk,2025_6_linz_ladies_linz_open
1096.0,2025,tennis_data_uk,2025_7_singapore_singapore_open
2088.0,2025,tennis_data_uk,2025_8_abu_dhabi_abu_dhabi_wta_women_s_tennis_open
2050.0,2025,tennis_data_uk,2025_9_cluj_napoca_transylvania_open
