source,tour,year,uk_tournament_id,tournament_name,location,match_date,series,is_outdoor,surface,round,players_remaining,best_of,winner_name,loser_name,winner_rank,loser_rank,winner_rank_points,loser_rank_points,winner_sets,loser_sets,winner_set_1_games,loser_set_1_games,winner_set_2_games,loser_set_2_games,winner_set_3_games,loser_set_3_games,winner_set_4_games,loser_set_4_games,winner_set_5_games,loser_set_5_games,match_status,odds_b365_winner,odds_b365_loser,odds_pinnacle_winner,odds_pinnacle_loser,odds_max_winner,odds_max_loser,odds_avg_winner,odds_avg_loser,source_event_key,source_match_key,canonical_match_key,official_tournament_id,canonical_tourney_id,canonical_tourney_name,canonical_round,canonical_winner_id,canonical_winner_name,canonical_loser_id,canonical_loser_name,match_method,review_flag,data_quality_flag
tennis_data_uk,atp,2017,1,Brisbane International,Brisbane,2017-01-01,atp_250,True,hard,R32,32,3,Thompson J.,Ymer E.,79,160,689,372,2,0,6,3,6,2,,,,,,,completed,1.28,3.5,1.31,3.73,1.33,3.9,1.29,3.5,2017_1_brisbane_brisbane_international,2017_1_brisbane_brisbane_international_2017-01-01_R32_thompson_j_ymer_e,2017-M020_276,339,2017-M020,Brisbane,R32,111442,Jordan Thompson,111200,Elias Ymer,tournament_rank_unique,False,
tennis_data_uk,atp,2017,1,Brisbane International,Brisbane,2017-01-02,atp_250,True,hard,R32,32,3,Mahut N.,Robert S.,39,54,1102,854,2,1,4,6,6,3,6,4,,,,,completed,1.5,2.5,1.58,2.52,1.59,2.55,1.54,2.43,2017_1_brisbane_brisbane_international,2017_1_brisbane_brisbane_international_2017-01-02_R32_mahut_n_robert_s,2017-M020_279,339,2017-M020,Brisbane,R32,103917,Nicolas Mahut,103565,Stephane Robert,tournament_rank_unique,False,
tennis_data_uk,atp,2017,1,Brisbane International,Brisbane,2017-01-02,atp_250,True,hard,R32,32,3,Ferrer D.,Tomic B.,21,26,1785,1465,2,0,6,3,7,5,,,,,,,completed,1.9,1.8,2.1,1.81,2.15,1.82,2.01,1.77,2017_1_brisbane_brisbane_international,2017_1_brisbane_brisbane_international_2017-01-02_R32_ferrer_d_tomic_b,2017-M020_277,339,2017-M020,Brisbane,R32,103970,David Ferrer,106071,Bernard Tomic,tournament_rank_unique,False,
tennis_data_uk,atp,2017,1,Brisbane International,Brisbane,2017-01-02,atp_250,True,hard,R32,32,3,Edmund K.,Escobedo E.,45,141,1001,443,2,0,7,6,7,6,,,,,,,completed,1.36,3.0,1.42,3.09,1.42,3.25,1.37,3.01,2017_1_brisbane_brisbane_international,2017_1_brisbane_brisbane_international_2017-01-02_R32_edmund_k_escobedo_e,2017-M020_272,339,2017-M020,Brisbane,R32,106378,Kyle Edmund,124014,Ernesto Escobedo,tournament_rank_unique,False,
tennis_data_uk,atp,2017,1,Brisbane International,Brisbane,2017-01-02,atp_250,True,hard,R32,32,3,Dimitrov G.,Johnson S.,17,33,2035,1320,2,0,6,2,6,3,,,,,,,completed,1.4,2.75,1.41,3.13,1.46,3.13,1.41,2.85,2017_1_brisbane_brisbane_international,2017_1_brisbane_brisbane_international_2017-01-02_R32_dimitrov_g_johnson_s,2017-M020_278,339,2017-M020,Brisbane,R32,105777,Grigor Dimitrov,105449,Steve Johnson,tournament_rank_unique,False,
tennis_data_uk,atp,2017,1,Brisbane International,Brisbane,2017-01-03,atp_250,True,hard,R32,32,3,Donaldson J.,Muller G.,105,34,570,1255,2,0,6,4,6,4,,,,,,,completed,2.62,1.44,2.74,1.51,2.75,1.51,2.64,1.47,2017_1_brisbane_brisbane_international,2017_1_brisbane_brisbane_international_2017-01-03_R32_donaldson_j_muller_g,2017-M020_275,339,2017-M020,Brisbane,R32,111577,Jared Donaldson,104180,Gilles Muller,tournament_rank_unique,False,
tennis_data_uk,atp,2017,1,Brisbane International,Brisbane,2017-01-03,atp_250,True,hard,R32,32,3,Groth S.,Herbert P.H.,180,78,320,698,2,1,6,3,5,7,7,5,,,,,completed,2.25,1.57,2.34,1.66,2.4,1.66,2.27,1.61,2017_1_brisbane_brisbane_international,2017_1_brisbane_brisbane_international_2017-01-03_R32_groth_s_herbert_p_h,2017-M020_280,339,2017-M020,Brisbane,R32,105032,Sam Groth,105732,Pierre Hugues Herbert,tournament_rank_unique,False,
tennis_data_uk,atp,2017,1,Brisbane International,Brisbane,2017-01-03,atp_250,True,hard,R32,32,3,Pouille L.,Simon G.,15,25,2156,1585,2,0,7,6,7,6,,,,,,,completed,1.8,1.9,1.93,1.95,1.93,2.0,1.83,1.94,2017_1_brisbane_brisbane_international,2017_1_brisbane_brisbane_international_2017-01-03_R32_pouille_l_simon_g,2017-M020_273,339,2017-M020,Brisbane,R32,106298,Lucas Pouille,104468,Gilles Simon,tournament_rank_unique,False,
tennis_data_uk,atp,2017,1,Brisbane International,Brisbane,2017-01-03,atp_250,True,hard,R32,32,3,Troicki V.,Nishioka Y.,29,100,1385,604,2,0,6,4,7,5,,,,,,,completed,1.5,2.5,1.54,2.62,1.54,2.85,1.49,2.57,2017_1_brisbane_brisbane_international,2017_1_brisbane_brisbane_international_2017-01-03_R32_troicki_v_nishioka_y,2017-M020_271,339,2017-M020,Brisbane,R32,104678,Viktor Troicki,106415,Yoshihito Nishioka,tournament_rank_unique,False,
tennis_data_uk,atp,2017,1,Brisbane International,Brisbane,2017-01-03,atp_250,True,hard,R32,32,3,Schwartzman D.,Querrey S.,52,31,864,1355,2,0,6,2,6,4,,,,,,,completed,2.2,1.61,2.2,1.74,2.3,1.74,2.18,1.66,2017_1_brisbane_brisbane_international,2017_1_brisbane_brisbane_international_2017-01-03_R32_schwartzman_d_querrey_s,2017-M020_284,339,2017-M020,Brisbane,R32,106043,Diego Schwartzman,105023,Sam Querrey,tournament_rank_unique,False,
