source,tour,year,uk_tournament_id,tournament_name,location,match_date,series,is_outdoor,surface,round,players_remaining,best_of,winner_name,loser_name,winner_rank,loser_rank,winner_rank_points,loser_rank_points,winner_sets,loser_sets,winner_set_1_games,loser_set_1_games,winner_set_2_games,loser_set_2_games,winner_set_3_games,loser_set_3_games,winner_set_4_games,loser_set_4_games,winner_set_5_games,loser_set_5_games,match_status,odds_b365_winner,odds_b365_loser,odds_pinnacle_winner,odds_pinnacle_loser,odds_max_winner,odds_max_loser,odds_avg_winner,odds_avg_loser,source_event_key,source_match_key
tennis_data_uk,atp,2026,1,Brisbane International,Brisbane,2026-01-04,atp_250,True,hard,R32,32,3,Tiafoe F.,Vukic A.,30,87,1485,693,2,0,6,2,6,2,,,,,,,completed,1.44,2.75,1.52,2.7,1.53,2.95,1.47,2.63,2026_1_brisbane_brisbane_international,2026_1_brisbane_brisbane_international_2026-01-04_R32_tiafoe_f_vukic_a
tennis_data_uk,atp,2026,1,Brisbane International,Brisbane,2026-01-04,atp_250,True,hard,R32,32,3,Tien L.,Ugo Carabelli C.,26,48,1540,1028,2,0,7,6,6,3,,,,,,,completed,1.14,5.5,1.2,5.21,1.18,5.5,1.16,5.06,2026_1_brisbane_brisbane_international,2026_1_brisbane_brisbane_international_2026-01-04_R32_tien_l_ugo_carabelli_c
tennis_data_uk,atp,2026,1,Brisbane International,Brisbane,2026-01-05,atp_250,True,hard,R32,32,3,Korda S.,Vacherot V.,46,31,1090,1469,2,0,7,6,6,3,,,,,,,completed,1.5,2.63,1.54,2.64,1.52,2.75,1.48,2.61,2026_1_brisbane_brisbane_international,2026_1_brisbane_brisbane_international_2026-01-05_R32_korda_s_vacherot_v
tennis_data_uk,atp,2026,1,Brisbane International,Brisbane,2026-01-05,atp_250,True,hard,R32,32,3,Michelsen A.,Duckworth J.,37,86,1300,694,2,1,6,7,7,6,6,3,,,,,completed,1.73,2.1,1.73,2.22,1.8,2.2,1.71,2.11,2026_1_brisbane_brisbane_international,2026_1_brisbane_brisbane_international_2026-01-05_R32_michelsen_a_duckworth_j
tennis_data_uk,atp,2026,1,Brisbane International,Brisbane,2026-01-05,atp_250,True,hard,R32,32,3,Lehecka J.,Machac T.,19,35,2075,1360,2,1,6,4,6,7,6,2,,,,,completed,1.5,2.63,1.52,2.71,1.57,2.75,1.49,2.56,2026_1_brisbane_brisbane_international,2026_1_brisbane_brisbane_international_2026-01-05_R32_lehecka_j_machac_t
tennis_data_uk,atp,2026,1,Brisbane International,Brisbane,2026-01-05,atp_250,True,hard,R32,32,3,Majchrzak K.,Altmaier D.,59,44,861,1123,2,0,7,6,6,0,,,,,,,completed,1.91,1.91,,,1.95,1.91,1.91,1.84,2026_1_brisbane_brisbane_international,2026_1_brisbane_brisbane_international_2026-01-05_R32_majchrzak_k_altmaier_d
tennis_data_uk,atp,2026,1,Brisbane International,Brisbane,2026-01-05,atp_250,True,hard,R32,32,3,Halys Q.,Popyrin A.,91,50,669,1000,2,1,5,7,6,3,6,4,,,,,completed,2.5,1.53,2.49,1.6,2.5,1.57,2.4,1.55,2026_1_brisbane_brisbane_international,2026_1_brisbane_brisbane_international_2026-01-05_R32_halys_q_popyrin_a
tennis_data_uk,atp,2026,1,Brisbane International,Brisbane,2026-01-05,atp_250,True,hard,R32,32,3,Opelka R.,Sweeny D.,60,183,861,315,2,0,6,3,7,5,,,,,,,completed,1.62,2.3,1.6,2.49,1.62,2.6,1.56,2.39,2026_1_brisbane_brisbane_international,2026_1_brisbane_brisbane_international_2026-01-05_R32_opelka_r_sweeny_d
tennis_data_uk,atp,2026,1,Brisbane International,Brisbane,2026-01-05,atp_250,True,hard,R32,32,3,Medvedev D.,Fucsovics M.,13,54,2710,949,2,0,6,2,6,3,,,,,,,completed,1.29,3.75,1.28,4.03,1.29,3.8,1.26,3.73,2026_1_brisbane_brisbane_international,2026_1_brisbane_brisbane_international_2026-01-05_R32_medvedev_d_fucsovics_m
tennis_data_uk,atp,2026,1,Brisbane International,Brisbane,2026-01-06,atp_250,True,hard,R32,32,3,Collignon R.,Shapovalov D.,84,23,704,1665,2,0,6,4,6,2,,,,,,,completed,2.1,1.73,2.03,1.86,2.2,1.78,2.06,1.74,2026_1_brisbane_brisbane_international,2026_1_brisbane_brisbane_international_2026-01-06_R32_collignon_r_shapovalov_d
tennis_data_uk,atp,2026,1,Brisbane International,Brisbane,2026-01-06,atp_250,True,hard,R32,32,3,Nakashima B.,Davidovich Fokina A.,33,14,1380,2585,2,0,7,6,6,4,,,,,,,completed,2.5,1.53,2.4,1.63,2.5,1.65,2.35,1.57,2026_1_brisbane_brisbane_international,2026_1_brisbane_brisbane_international_2026-01-06_R32_nakashima_b_davidovich_fokina_a
tennis_data_uk,atp,2026,1,Brisbane International,Brisbane,2026-01-06,atp_250,True,hard,R32,32,3,Mpetshi G.,Paul T.,67,20,825,2050,2,1,7,6,3,6,7,6,,,,,completed,2.75,1.44,2.73,1.51,2.75,1.55,2.64,1.47,2026_1_brisbane_brisbane_international,2026_1_brisbane_brisbane_international_2026-01-06_R32_mpetshi_g_paul_t
tennis_data_uk,atp,2026,1,Brisbane International,Brisbane,2026-01-06,atp_250,True,hard,R32,32,3,Kovacevic A.,Kyrgios N.,58,670,877,50,2,0,6,3,6,4,,,,,,,completed,1.62,2.3,1.6,2.47,1.65,2.5,1.6,2.29,2026_1_brisbane_brisbane_international,2026_1_brisbane_brisbane_international_2026-01-06_R32_kovacevic_a_kyrgios_n
tennis_data_uk,atp,2026,1,Brisbane International,Brisbane,2026-01-06,atp_250,True,hard,R32,32,3,Norrie C.,Humbert U.,28,36,1523,1355,2,1,1,6,7,6,7,5,,,,,completed,2.2,1.67,2.21,1.74,2.2,1.8,2.1,1.72,2026_1_brisbane_brisbane_international,2026_1_brisbane_brisbane_international_2026-01-06_R32_norrie_c_humbert_u
tennis_data_uk,atp,2026,1,Brisbane International,Brisbane,2026-01-06,atp_250,True,hard,R32,32,3,Hijikata R.,Walton A.,111,77,546,732,2,0,6,3,6,2,,,,,,,completed,1.73,2.1,1.79,2.13,1.76,2.1,1.73,2.08,2026_1_brisbane_brisbane_international,2026_1_brisbane_brisbane_international_2026-01-06_R32_hijikata_r_walton_a
tennis_data_uk,atp,2026,1,Brisbane International,Brisbane,2026-01-06,atp_250,True,hard,R32,32,3,Dimitrov G.,Carreno Busta P.,47,92,1080,656,2,0,6,3,6,2,,,,,,,completed,1.44,2.75,1.51,2.74,1.55,2.8,1.47,2.67,2026_1_brisbane_brisbane_international,2026_1_brisbane_brisbane_international_2026-01-06_R32_dimitrov_g_carreno_busta_p
tennis_data_uk,atp,2026,1,Brisbane International,Brisbane,2026-01-07,atp_250,True,hard,R16,16,3,Michelsen A.,Tien L.,37,26,1300,1540,2,0,6,4,6,2,,,,,,,completed,2.38,1.57,2.57,1.56,2.54,1.58,2.45,1.54,2026_1_brisbane_brisbane_international,2026_1_brisbane_brisbane_international_2026-01-07_R16_michelsen_a_tien_l
tennis_data_uk,atp,2026,1,Brisbane International,Brisbane,2026-01-07,atp_250,True,hard,R16,16,3,Medvedev D.,Tiafoe F.,13,30,2710,1485,2,0,6,3,6,2,,,,,,,completed,1.3,3.5,1.35,3.44,1.33,3.55,1.31,3.42,2026_1_brisbane_brisbane_international,2026_1_brisbane_brisbane_international_2026-01-07_R16_medvedev_d_tiafoe_f
tennis_data_uk,atp,2026,1,Brisbane International,Brisbane,2026-01-07,atp_250,True,hard,R16,16,3,Korda S.,Lehecka J.,46,19,1090,2075,1,0,6,3,1,2,,,,,,,retired,2.2,1.67,2.51,1.58,2.35,1.71,2.25,1.62,2026_1_brisbane_brisbane_international,2026_1_brisbane_brisbane_international_2026-01-07_R16_korda_s_lehecka_j
tennis_data_uk,atp,2026,1,Brisbane International,Brisbane,2026-01-07,atp_250,True,hard,R16,16,3,Majchrzak K.,Opelka R.,59,60,861,861,2,1,6,7,7,6,7,6,,,,,completed,2.0,1.8,2.08,1.82,2.04,1.83,1.99,1.8,2026_1_brisbane_brisbane_international,2026_1_brisbane_brisbane_international_2026-01-07_R16_majchrzak_k_opelka_r
tennis_data_uk,atp,2026,1,Brisbane International,Brisbane,2026-01-08,atp_250,True,hard,R16,16,3,Kovacevic A.,Norrie C.,58,28,877,1523,2,1,7,6,4,6,6,4,,,,,completed,2.63,1.5,2.69,1.52,2.75,1.5,2.64,1.48,2026_1_brisbane_brisbane_international,2026_1_brisbane_brisbane_international_2026-01-08_R16_kovacevic_a_norrie_c
tennis_data_uk,atp,2026,1,Brisbane International,Brisbane,2026-01-08,atp_250,True,hard,R16,16,3,Nakashima B.,Halys Q.,33,91,1380,669,2,0,6,2,6,4,,,,,,,completed,1.44,2.75,1.44,3.0,1.45,2.88,1.43,2.77,2026_1_brisbane_brisbane_international,2026_1_brisbane_brisbane_international_2026-01-08_R16_nakashima_b_halys_q
