source,tour,year,uk_tournament_id,tournament_name,location,match_date,series,is_outdoor,surface,round,players_remaining,best_of,winner_name,loser_name,winner_rank,loser_rank,winner_rank_points,loser_rank_points,winner_sets,loser_sets,winner_set_1_games,loser_set_1_games,winner_set_2_games,loser_set_2_games,winner_set_3_games,loser_set_3_games,winner_set_4_games,loser_set_4_games,winner_set_5_games,loser_set_5_games,match_status,odds_b365_winner,odds_b365_loser,odds_pinnacle_winner,odds_pinnacle_loser,odds_max_winner,odds_max_loser,odds_avg_winner,odds_avg_loser,source_event_key,source_match_key
tennis_data_uk,atp,2012,1,Brisbane International,Brisbane,2012-01-01,atp_250,True,hard,R32,32,3,Duckworth J.,Mahut N.,275,80,171,653,2,0,6,4,6,4,,,,,,,completed,4.33,1.2,4.65,1.23,5.0,1.23,4.35,1.2,2012_1_brisbane_brisbane_international,2012_1_brisbane_brisbane_international_2012-01-01_R32_duckworth_j_mahut_n
tennis_data_uk,atp,2012,1,Brisbane International,Brisbane,2012-01-01,atp_250,True,hard,R32,32,3,Dolgopolov O.,Falla A.,15,74,1925,671,2,0,7,6,6,2,,,,,,,completed,1.25,3.75,1.32,3.71,1.33,4.0,1.28,3.59,2012_1_brisbane_brisbane_international,2012_1_brisbane_brisbane_international_2012-01-01_R32_dolgopolov_o_falla_a
tennis_data_uk,atp,2012,1,Brisbane International,Brisbane,2012-01-02,atp_250,True,hard,R32,32,3,Istomin D.,Mayer F.,73,23,685,1630,1,0,7,6,2,3,,,,,,,retired,3.25,1.33,3.29,1.38,3.46,1.38,3.1,1.35,2012_1_brisbane_brisbane_international,2012_1_brisbane_brisbane_international_2012-01-02_R32_istomin_d_mayer_f
tennis_data_uk,atp,2012,1,Brisbane International,Brisbane,2012-01-02,atp_250,True,hard,R32,32,3,Tomic B.,Benneteau J.,42,52,970,900,2,1,6,2,4,6,7,5,,,,,completed,1.66,2.1,1.7,2.27,1.7,3.1,1.63,2.22,2012_1_brisbane_brisbane_international,2012_1_brisbane_brisbane_international_2012-01-02_R32_tomic_b_benneteau_j
tennis_data_uk,atp,2012,1,Brisbane International,Brisbane,2012-01-02,atp_250,True,hard,R32,32,3,Muller G.,Mello R.,54,85,893,630,2,1,6,7,7,6,6,3,,,,,completed,1.4,2.75,1.41,3.13,1.44,3.7,1.4,2.86,2012_1_brisbane_brisbane_international,2012_1_brisbane_brisbane_international_2012-01-02_R32_muller_g_mello_r
tennis_data_uk,atp,2012,1,Brisbane International,Brisbane,2012-01-02,atp_250,True,hard,R32,32,3,Simon G.,Sweeting R.,12,72,2165,690,2,0,6,3,6,4,,,,,,,completed,1.2,4.33,1.24,4.48,1.3,4.6,1.2,4.25,2012_1_brisbane_brisbane_international,2012_1_brisbane_brisbane_international_2012-01-02_R32_simon_g_sweeting_r
tennis_data_uk,atp,2012,1,Brisbane International,Brisbane,2012-01-02,atp_250,True,hard,R32,32,3,Baghdatis M.,Harrison R.,44,79,940,658,2,0,7,6,6,4,,,,,,,completed,1.36,3.0,1.51,2.74,1.51,3.15,1.41,2.79,2012_1_brisbane_brisbane_international,2012_1_brisbane_brisbane_international_2012-01-02_R32_baghdatis_m_harrison_r
tennis_data_uk,atp,2012,1,Brisbane International,Brisbane,2012-01-03,atp_250,True,hard,R32,32,3,Nishikori K.,Stebe C.M.,25,81,1430,652,2,1,3,6,6,1,6,4,,,,,completed,1.22,4.0,1.26,4.29,1.34,4.3,1.25,3.8,2012_1_brisbane_brisbane_international,2012_1_brisbane_brisbane_international_2012-01-03_R32_nishikori_k_stebe_c_m
tennis_data_uk,atp,2012,1,Brisbane International,Brisbane,2012-01-03,atp_250,True,hard,R32,32,3,Nieminen J.,Levine J.,77,164,666,308,2,0,7,6,6,2,,,,,,,completed,1.36,3.0,1.44,2.99,1.44,3.25,1.38,2.94,2012_1_brisbane_brisbane_international,2012_1_brisbane_brisbane_international_2012-01-03_R32_nieminen_j_levine_j
tennis_data_uk,atp,2012,1,Brisbane International,Brisbane,2012-01-03,atp_250,True,hard,R32,32,3,Ito T.,Mitchell B.,122,227,474,214,2,0,6,4,6,2,,,,,,,completed,1.44,2.62,1.51,2.72,1.55,2.8,1.49,2.52,2012_1_brisbane_brisbane_international,2012_1_brisbane_brisbane_international_2012-01-03_R32_ito_t_mitchell_b
