source,tour,year,uk_tournament_id,tournament_name,location,match_date,series,is_outdoor,surface,round,players_remaining,best_of,winner_name,loser_name,winner_rank,loser_rank,winner_rank_points,loser_rank_points,winner_sets,loser_sets,winner_set_1_games,loser_set_1_games,winner_set_2_games,loser_set_2_games,winner_set_3_games,loser_set_3_games,winner_set_4_games,loser_set_4_games,winner_set_5_games,loser_set_5_games,match_status,odds_b365_winner,odds_b365_loser,odds_pinnacle_winner,odds_pinnacle_loser,odds_max_winner,odds_max_loser,odds_avg_winner,odds_avg_loser,source_event_key,source_match_key
tennis_data_uk,atp,2007,1,Next Generation Adelaide International,Adelaide,2007-01-01,International,True,hard,RR,24,3,Luczak P.,Hrbaty D.,166,21,245,1238,2,0,7,6,6,3,,,,,,,completed,2.87,1.36,3.09,1.437,,,,,2007_1_adelaide_next_generation_adelaide_international,2007_1_adelaide_next_generation_adelaide_international_2007-01-01_RR_luczak_p_hrbaty_d
tennis_data_uk,atp,2007,1,Next Generation Adelaide International,Adelaide,2007-01-01,International,True,hard,RR,24,3,Serra F.,Johansson J.,60,193,665,202,2,1,2,6,6,3,6,4,,,,,completed,3.0,1.33,2.92,1.472,,,,,2007_1_adelaide_next_generation_adelaide_international,2007_1_adelaide_next_generation_adelaide_international_2007-01-01_RR_serra_f_johansson_j
tennis_data_uk,atp,2007,1,Next Generation Adelaide International,Adelaide,2007-01-01,International,True,hard,RR,24,3,Jones A.,Hajek J.,200,76,194,509,2,0,6,3,6,2,,,,,,,completed,2.0,1.72,2.0,1.909,,,,,2007_1_adelaide_next_generation_adelaide_international,2007_1_adelaide_next_generation_adelaide_international_2007-01-01_RR_jones_a_hajek_j
tennis_data_uk,atp,2007,1,Next Generation Adelaide International,Adelaide,2007-01-01,International,True,hard,RR,24,3,Guccione C.,Becker B.,153,58,287,686,2,0,7,5,6,3,,,,,,,completed,2.37,1.53,2.56,1.602,,,,,2007_1_adelaide_next_generation_adelaide_international,2007_1_adelaide_next_generation_adelaide_international_2007-01-01_RR_guccione_c_becker_b
tennis_data_uk,atp,2007,1,Next Generation Adelaide International,Adelaide,2007-01-02,International,True,hard,RR,24,3,Mathieu P.H.,Hernych J.,55,75,723,511,2,1,4,6,6,3,6,3,,,,,completed,1.5,2.5,1.483,2.87,,,,,2007_1_adelaide_next_generation_adelaide_international,2007_1_adelaide_next_generation_adelaide_international_2007-01-02_RR_mathieu_p_h_hernych_j
tennis_data_uk,atp,2007,1,Next Generation Adelaide International,Adelaide,2007-01-02,International,True,hard,RR,24,3,Djokovic N.,Hajek J.,16,76,1380,509,2,0,6,0,6,1,,,,,,,completed,1.08,6.5,1.137,7.6,,,,,2007_1_adelaide_next_generation_adelaide_international,2007_1_adelaide_next_generation_adelaide_international_2007-01-02_RR_djokovic_n_hajek_j
tennis_data_uk,atp,2007,1,Next Generation Adelaide International,Adelaide,2007-01-02,International,True,hard,RR,24,3,Goldstein P.,Hrbaty D.,70,21,526,1238,2,0,6,2,7,6,,,,,,,completed,2.87,1.36,3.51,1.369,,,,,2007_1_adelaide_next_generation_adelaide_international,2007_1_adelaide_next_generation_adelaide_international_2007-01-02_RR_goldstein_p_hrbaty_d
tennis_data_uk,atp,2007,1,Next Generation Adelaide International,Adelaide,2007-01-02,International,True,hard,RR,24,3,Gasquet R.,Mayer F.,18,56,1365,700,2,0,6,2,6,1,,,,,,,completed,1.19,4.0,1.277,4.31,,,,,2007_1_adelaide_next_generation_adelaide_international,2007_1_adelaide_next_generation_adelaide_international_2007-01-02_RR_gasquet_r_mayer_f
tennis_data_uk,atp,2007,1,Next Generation Adelaide International,Adelaide,2007-01-02,International,True,hard,RR,24,3,Spadea V.,Stepanek R.,73,19,514,1340,2,0,6,4,6,4,,,,,,,completed,2.62,1.44,2.67,1.565,,,,,2007_1_adelaide_next_generation_adelaide_international,2007_1_adelaide_next_generation_adelaide_international_2007-01-02_RR_spadea_v_stepanek_r
tennis_data_uk,atp,2007,1,Next Generation Adelaide International,Adelaide,2007-01-02,International,True,hard,RR,24,3,Hewitt L.,Tipsarevic J.,20,64,1315,599,1,0,6,1,4,2,,,,,,,retired,1.14,5.0,1.224,5.07,,,,,2007_1_adelaide_next_generation_adelaide_international,2007_1_adelaide_next_generation_adelaide_international_2007-01-02_RR_hewitt_l_tipsarevic_j
