source,tour,year,uk_tournament_id,tournament_name,location,match_date,series,is_outdoor,surface,round,best_of,winner_name,loser_name,winner_rank,loser_rank,winner_rank_points,loser_rank_points,winner_sets,loser_sets,winner_set_1_games,loser_set_1_games,winner_set_2_games,loser_set_2_games,winner_set_3_games,loser_set_3_games,winner_set_4_games,loser_set_4_games,winner_set_5_games,loser_set_5_games,match_status,odds_b365_winner,odds_b365_loser,odds_pinnacle_winner,odds_pinnacle_loser,odds_max_winner,odds_max_loser,odds_avg_winner,odds_avg_loser,source_event_key,source_match_key
tennis_data_uk,atp,2023,1,Adelaide International 1,Adelaide,2023-01-01,atp_250,True,hard,R32,3,Giron M.,Gasquet R.,61,68,776,740,2,1,7,6,6,7,7,5,,,,,completed,1.91,1.91,1.93,1.95,1.99,1.95,1.89,1.89,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-01_giron_m_gasquet_r
tennis_data_uk,atp,2023,1,Adelaide International 1,Adelaide,2023-01-01,atp_250,True,hard,R32,3,Mcdonald M.,Galan D.E.,63,67,775,741,1,0,6,3,,,,,,,,,retired,1.36,3.2,1.39,3.25,1.44,3.4,1.36,3.12,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-01_mcdonald_m_galan_d_e
tennis_data_uk,atp,2023,1,Adelaide International 1,Adelaide,2023-01-02,atp_250,True,hard,R32,3,Kecmanovic M.,O Connell C.,29,78,1420,652,2,0,6,4,6,4,,,,,,,completed,1.57,2.38,1.58,2.53,1.64,2.53,1.58,2.36,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-02_kecmanovic_m_o_connell_c
tennis_data_uk,atp,2023,1,Adelaide International 1,Adelaide,2023-01-02,atp_250,True,hard,R32,3,Nishioka Y.,Rune H.,36,11,1134,2888,2,1,2,6,6,4,6,4,,,,,completed,3.75,1.29,4.0,1.28,4.0,1.31,3.56,1.29,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-02_nishioka_y_rune_h
tennis_data_uk,atp,2023,1,Adelaide International 1,Adelaide,2023-01-02,atp_250,True,hard,R32,3,Popyrin A.,Auger-Aliassime F.,120,6,469,4195,2,0,6,4,7,6,,,,,,,completed,6.5,1.11,6.2,1.15,6.75,1.18,6.04,1.13,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-02_popyrin_a_auger_aliassime_f
tennis_data_uk,atp,2023,1,Adelaide International 1,Adelaide,2023-01-02,atp_250,True,hard,R32,3,Halys Q.,Thompson J.,64,84,767,626,2,0,6,3,6,4,,,,,,,completed,2.1,1.73,2.14,1.78,2.15,1.83,2.08,1.74,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-02_halys_q_thompson_j
tennis_data_uk,atp,2023,1,Adelaide International 1,Adelaide,2023-01-02,atp_250,True,hard,R32,3,Safiullin R.,Ymer M.,88,69,606,739,2,0,6,4,6,2,,,,,,,completed,2.2,1.67,2.27,1.7,2.36,1.71,2.2,1.65,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-02_safiullin_r_ymer_m
tennis_data_uk,atp,2023,1,Adelaide International 1,Adelaide,2023-01-02,atp_250,True,hard,R32,3,Draper J.,Kwon S.W.,42,83,990,630,2,0,6,2,6,1,,,,,,,completed,1.67,2.2,1.69,2.29,1.7,2.4,1.65,2.22,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-02_draper_j_kwon_s_w
tennis_data_uk,atp,2023,1,Adelaide International 1,Adelaide,2023-01-02,atp_250,True,hard,R32,3,Kokkinakis T.,Cressy M.,93,34,592,1163,2,0,7,6,7,6,,,,,,,completed,1.91,1.91,1.97,1.92,2.0,2.12,1.9,1.89,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-02_kokkinakis_t_cressy_m
tennis_data_uk,atp,2023,1,Adelaide International 1,Adelaide,2023-01-03,atp_250,True,hard,R32,3,Medvedev D.,Sonego L.,7,45,4065,950,1,0,7,6,2,1,,,,,,,retired,1.11,6.5,1.13,7.18,1.15,7.18,1.12,6.15,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-03_medvedev_d_sonego_l
tennis_data_uk,atp,2023,1,Adelaide International 1,Adelaide,2023-01-03,atp_250,True,hard,R32,3,Khachanov K.,Cachin P.,20,57,1990,813,2,0,6,2,6,4,,,,,,,completed,1.17,5.0,1.18,5.52,1.24,5.52,1.18,4.84,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-03_khachanov_k_cachin_p
tennis_data_uk,atp,2023,1,Adelaide International 1,Adelaide,2023-01-03,atp_250,True,hard,R32,3,Djokovic N.,Lestienne C.,5,65,4820,760,2,0,6,3,6,2,,,,,,,completed,1.03,17.0,1.02,18.89,1.04,18.89,1.02,13.52,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-03_djokovic_n_lestienne_c
tennis_data_uk,atp,2023,1,Adelaide International 1,Adelaide,2023-01-03,atp_250,True,hard,R32,3,Sinner J.,Edmund K.,15,582,2410,52,2,0,6,3,6,2,,,,,,,completed,1.13,6.0,1.13,7.01,1.15,7.01,1.12,6.04,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-03_sinner_j_edmund_k
tennis_data_uk,atp,2023,1,Adelaide International 1,Adelaide,2023-01-03,atp_250,True,hard,R32,3,Shapovalov D.,Hijikata R.,18,164,2075,344,2,1,2,6,6,4,6,3,,,,,completed,1.25,4.0,1.29,3.96,1.29,4.1,1.26,3.82,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-03_shapovalov_d_hijikata_r
tennis_data_uk,atp,2023,1,Adelaide International 1,Adelaide,2023-01-03,atp_250,True,hard,R32,3,Bautista Agut R.,Rublev A.,21,8,1940,3930,2,1,4,6,6,3,6,4,,,,,completed,3.0,1.4,2.72,1.5,3.0,1.5,2.71,1.46,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-03_bautista_agut_r_rublev_a
tennis_data_uk,atp,2023,1,Adelaide International 1,Adelaide,2023-01-03,atp_250,True,hard,R32,3,Korda S.,Murray A.,33,49,1175,920,2,0,7,6,6,3,,,,,,,completed,1.57,2.38,1.62,2.44,1.63,2.56,1.58,2.36,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-03_korda_s_murray_a
tennis_data_uk,atp,2023,1,Adelaide International 1,Adelaide,2023-01-04,atp_250,True,hard,R16,3,Khachanov K.,Draper J.,20,42,1990,990,2,0,6,4,6,2,,,,,,,completed,2.3,1.62,2.43,1.63,2.46,1.82,2.25,1.63,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-04_khachanov_k_draper_j
tennis_data_uk,atp,2023,1,Adelaide International 1,Adelaide,2023-01-04,atp_250,True,hard,R16,3,Nishioka Y.,Mcdonald M.,36,63,1134,775,2,0,6,4,6,3,,,,,,,completed,1.62,2.3,1.69,2.31,1.7,2.45,1.64,2.24,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-04_nishioka_y_mcdonald_m
tennis_data_uk,atp,2023,1,Adelaide International 1,Adelaide,2023-01-04,atp_250,True,hard,R16,3,Medvedev D.,Kecmanovic M.,7,29,4065,1420,2,0,6,0,6,3,,,,,,,completed,1.14,5.5,1.18,5.66,1.18,6.0,1.16,5.24,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-04_medvedev_d_kecmanovic_m
tennis_data_uk,atp,2023,1,Adelaide International 1,Adelaide,2023-01-04,atp_250,True,hard,R16,3,Popyrin A.,Giron M.,120,61,469,776,2,1,4,6,6,4,6,3,,,,,completed,1.73,2.1,1.78,2.17,1.85,2.22,1.74,2.09,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-04_popyrin_a_giron_m
tennis_data_uk,atp,2023,1,Adelaide International 1,Adelaide,2023-01-05,atp_250,True,hard,R16,3,Shapovalov D.,Safiullin R.,18,88,2075,606,2,0,6,4,6,3,,,,,,,completed,1.4,3.0,1.51,2.78,1.51,3.02,1.45,2.73,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-05_shapovalov_d_safiullin_r
tennis_data_uk,atp,2023,1,Adelaide International 1,Adelaide,2023-01-05,atp_250,True,hard,R16,3,Djokovic N.,Halys Q.,5,64,4820,767,2,0,7,6,7,6,,,,,,,completed,1.03,15.0,1.04,19.16,1.03,20.42,1.02,14.1,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-05_djokovic_n_halys_q
tennis_data_uk,atp,2023,1,Adelaide International 1,Adelaide,2023-01-05,atp_250,True,hard,R16,3,Korda S.,Bautista Agut R.,33,21,1175,1940,2,0,6,4,6,4,,,,,,,completed,1.8,2.0,1.85,2.06,1.85,2.24,1.79,2.01,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-05_korda_s_bautista_agut_r
