source,tour,year,uk_tournament_id,tournament_name,location,match_date,series,is_outdoor,surface,round,players_remaining,best_of,winner_name,loser_name,winner_rank,loser_rank,winner_rank_points,loser_rank_points,winner_sets,loser_sets,winner_set_1_games,loser_set_1_games,winner_set_2_games,loser_set_2_games,winner_set_3_games,loser_set_3_games,winner_set_4_games,loser_set_4_games,winner_set_5_games,loser_set_5_games,match_status,odds_b365_winner,odds_b365_loser,odds_pinnacle_winner,odds_pinnacle_loser,odds_max_winner,odds_max_loser,odds_avg_winner,odds_avg_loser,source_event_key,source_match_key
tennis_data_uk,atp,2018,1,Brisbane International,Brisbane,2017-12-31,atp_250,True,hard,R32,32,3,Dolgopolov O.,Schwartzman D.,169,26,315,1675,2,0,6,4,7,6,,,,,,,completed,2.2,1.61,2.24,1.71,2.29,1.77,2.17,1.68,2018_1_brisbane_brisbane_international,2018_1_brisbane_brisbane_international_2017-12-31_R32_dolgopolov_o_schwartzman_d
tennis_data_uk,atp,2018,1,Brisbane International,Brisbane,2017-12-31,atp_250,True,hard,R32,32,3,De Minaur A.,Johnson S.,209,44,245,1055,2,0,7,6,6,4,,,,,,,completed,2.75,1.4,3.14,1.41,3.25,1.44,2.96,1.39,2018_1_brisbane_brisbane_international,2018_1_brisbane_brisbane_international_2017-12-31_R32_de_minaur_a_johnson_s
tennis_data_uk,atp,2018,1,Brisbane International,Brisbane,2018-01-01,atp_250,True,hard,R32,32,3,Harrison R.,Mayer L.,47,52,1010,909,2,1,6,4,3,6,6,2,,,,,completed,1.61,2.2,1.66,2.35,1.75,2.35,1.67,2.17,2018_1_brisbane_brisbane_international,2018_1_brisbane_brisbane_international_2018-01-01_R32_harrison_r_mayer_l
tennis_data_uk,atp,2018,1,Brisbane International,Brisbane,2018-01-01,atp_250,True,hard,R32,32,3,Ebden M.,Tiafoe F.,76,79,670,662,2,0,6,3,6,2,,,,,,,completed,2.5,1.5,2.38,1.64,2.52,1.65,2.37,1.58,2018_1_brisbane_brisbane_international,2018_1_brisbane_brisbane_international_2018-01-01_R32_ebden_m_tiafoe_f
tennis_data_uk,atp,2018,1,Brisbane International,Brisbane,2018-01-01,atp_250,True,hard,R32,32,3,Zverev M.,Smith J.P.,33,218,1302,235,2,0,6,4,7,5,,,,,,,completed,1.4,2.75,1.44,3.0,1.57,3.0,1.44,2.73,2018_1_brisbane_brisbane_international,2018_1_brisbane_brisbane_international_2018-01-01_R32_zverev_m_smith_j_p
tennis_data_uk,atp,2018,1,Brisbane International,Brisbane,2018-01-01,atp_250,True,hard,R32,32,3,Zeballos H.,Escobedo E.,66,120,768,498,2,0,6,3,6,4,,,,,,,completed,2.2,1.61,2.22,1.73,2.38,1.75,2.2,1.66,2018_1_brisbane_brisbane_international,2018_1_brisbane_brisbane_international_2018-01-01_R32_zeballos_h_escobedo_e
tennis_data_uk,atp,2018,1,Brisbane International,Brisbane,2018-01-01,atp_250,True,hard,R32,32,3,Donaldson J.,Thompson J.,54,94,890,593,2,0,6,2,6,4,,,,,,,completed,1.83,1.83,1.99,1.9,2.0,2.02,1.89,1.89,2018_1_brisbane_brisbane_international,2018_1_brisbane_brisbane_international_2018-01-01_R32_donaldson_j_thompson_j
tennis_data_uk,atp,2018,1,Brisbane International,Brisbane,2018-01-02,atp_250,True,hard,R32,32,3,Mmoh M.,Delbonis F.,175,67,299,755,2,0,6,3,6,4,,,,,,,completed,1.66,2.1,1.84,2.06,1.91,2.1,1.77,2.03,2018_1_brisbane_brisbane_international,2018_1_brisbane_brisbane_international_2018-01-02_R32_mmoh_m_delbonis_f
tennis_data_uk,atp,2018,1,Brisbane International,Brisbane,2018-01-02,atp_250,True,hard,R32,32,3,Chung H.,Muller G.,58,25,844,1695,2,0,6,3,7,6,,,,,,,completed,1.53,2.37,1.7,2.26,1.7,2.55,1.59,2.35,2018_1_brisbane_brisbane_international,2018_1_brisbane_brisbane_international_2018-01-02_R32_chung_h_muller_g
tennis_data_uk,atp,2018,1,Brisbane International,Brisbane,2018-01-02,atp_250,True,hard,R32,32,3,Edmund K.,Shapovalov D.,50,51,992,981,2,1,6,7,7,6,6,4,,,,,completed,1.72,2.0,1.81,2.1,1.9,2.2,1.74,2.08,2018_1_brisbane_brisbane_international,2018_1_brisbane_brisbane_international_2018-01-02_R32_edmund_k_shapovalov_d
