source,tour,year,uk_tournament_id,tournament_name,location,match_date,series,is_outdoor,surface,round,players_remaining,best_of,winner_name,loser_name,winner_rank,loser_rank,winner_rank_points,loser_rank_points,winner_sets,loser_sets,winner_set_1_games,loser_set_1_games,winner_set_2_games,loser_set_2_games,winner_set_3_games,loser_set_3_games,winner_set_4_games,loser_set_4_games,winner_set_5_games,loser_set_5_games,match_status,odds_b365_winner,odds_b365_loser,odds_pinnacle_winner,odds_pinnacle_loser,odds_max_winner,odds_max_loser,odds_avg_winner,odds_avg_loser,source_event_key,source_match_key
tennis_data_uk,atp,2005,1,Next Generation Hardcourts,Adelaide,2005-01-03,International,True,hard,R32,32,3,Saulnier C.,Baccanello P.,53,324,,,2,0,6,2,7,6,,,,,,,completed,1.286,3.25,1.305,3.78,,,,,2005_1_adelaide_next_generation_hardcourts,2005_1_adelaide_next_generation_hardcourts_2005-01-03_R32_saulnier_c_baccanello_p
tennis_data_uk,atp,2005,1,Next Generation Hardcourts,Adelaide,2005-01-03,International,True,hard,R32,32,3,Enqvist T.,Sluiter R.,72,82,,,2,0,6,3,6,1,,,,,,,completed,1.833,1.833,1.99,1.84,,,,,2005_1_adelaide_next_generation_hardcourts,2005_1_adelaide_next_generation_hardcourts_2005-01-03_R32_enqvist_t_sluiter_r
tennis_data_uk,atp,2005,1,Next Generation Hardcourts,Adelaide,2005-01-03,International,True,hard,R32,32,3,Melzer J.,Berdych T.,39,45,,,2,1,6,4,4,6,7,6,,,,,completed,1.8,1.909,1.901,1.917,,,,,2005_1_adelaide_next_generation_hardcourts,2005_1_adelaide_next_generation_hardcourts_2005-01-03_R32_melzer_j_berdych_t
tennis_data_uk,atp,2005,1,Next Generation Hardcourts,Adelaide,2005-01-03,International,True,hard,R32,32,3,Rochus O.,Dupuis A.,66,79,,,2,1,6,3,3,6,6,1,,,,,completed,1.667,2.1,1.621,2.41,,,,,2005_1_adelaide_next_generation_hardcourts,2005_1_adelaide_next_generation_hardcourts_2005-01-03_R32_rochus_o_dupuis_a
tennis_data_uk,atp,2005,1,Next Generation Hardcourts,Adelaide,2005-01-03,International,True,hard,R32,32,3,Mayer F.,Arthurs W.,35,101,,,2,1,6,4,3,6,7,5,,,,,completed,1.615,2.2,1.787,2.07,,,,,2005_1_adelaide_next_generation_hardcourts,2005_1_adelaide_next_generation_hardcourts_2005-01-03_R32_mayer_f_arthurs_w
tennis_data_uk,atp,2005,1,Next Generation Hardcourts,Adelaide,2005-01-03,International,True,hard,R32,32,3,Kiefer N.,Schalken S.,21,57,,,1,0,6,2,2,1,,,,,,,retired,1.333,3.0,1.408,3.1,,,,,2005_1_adelaide_next_generation_hardcourts,2005_1_adelaide_next_generation_hardcourts_2005-01-03_R32_kiefer_n_schalken_s
tennis_data_uk,atp,2005,1,Next Generation Hardcourts,Adelaide,2005-01-04,International,True,hard,R32,32,3,Malisse X.,Martin A.,48,68,,,2,0,6,2,7,6,,,,,,,completed,1.5,2.5,1.575,2.54,,,,,2005_1_adelaide_next_generation_hardcourts,2005_1_adelaide_next_generation_hardcourts_2005-01-04_R32_malisse_x_martin_a
tennis_data_uk,atp,2005,1,Next Generation Hardcourts,Adelaide,2005-01-04,International,True,hard,R32,32,3,Benneteau J.,Starace P.,65,76,,,2,0,6,3,6,4,,,,,,,completed,1.533,2.375,1.549,2.62,,,,,2005_1_adelaide_next_generation_hardcourts,2005_1_adelaide_next_generation_hardcourts_2005-01-04_R32_benneteau_j_starace_p
tennis_data_uk,atp,2005,1,Next Generation Hardcourts,Adelaide,2005-01-04,International,True,hard,R32,32,3,Stepanek R.,Kohlschreiber P.,33,88,,,2,0,6,3,6,4,,,,,,,completed,1.4,2.75,1.435,3.0,,,,,2005_1_adelaide_next_generation_hardcourts,2005_1_adelaide_next_generation_hardcourts_2005-01-04_R32_stepanek_r_kohlschreiber_p
tennis_data_uk,atp,2005,1,Next Generation Hardcourts,Adelaide,2005-01-04,International,True,hard,R32,32,3,Dent T.,Ginepri R.,32,63,,,2,1,6,1,2,6,6,2,,,,,completed,1.667,2.1,1.719,2.19,,,,,2005_1_adelaide_next_generation_hardcourts,2005_1_adelaide_next_generation_hardcourts_2005-01-04_R32_dent_t_ginepri_r
