source,tour,year,uk_tournament_id,tournament_name,location,match_date,series,is_outdoor,surface,round,players_remaining,best_of,winner_name,loser_name,winner_rank,loser_rank,winner_rank_points,loser_rank_points,winner_sets,loser_sets,winner_set_1_games,loser_set_1_games,winner_set_2_games,loser_set_2_games,winner_set_3_games,loser_set_3_games,winner_set_4_games,loser_set_4_games,winner_set_5_games,loser_set_5_games,match_status,odds_b365_winner,odds_b365_loser,odds_pinnacle_winner,odds_pinnacle_loser,odds_max_winner,odds_max_loser,odds_avg_winner,odds_avg_loser,source_event_key,source_match_key
tennis_data_uk,atp,2008,1,Next Generation Adelaide International,Adelaide,2007-12-31,International,True,hard,R32,32,3,Querrey S.,Darcis S.,63,86,573,474,2,0,7,5,6,4,,,,,,,completed,1.53,2.37,1.667,2.4,,,,,2008_1_adelaide_next_generation_adelaide_international,2008_1_adelaide_next_generation_adelaide_international_2007-12-31_R32_querrey_s_darcis_s
tennis_data_uk,atp,2008,1,Next Generation Adelaide International,Adelaide,2007-12-31,International,True,hard,R32,32,3,Sirianni J.,Stepanek R.,195,30,218,930,1,0,7,6,4,3,,,,,,,retired,6.5,1.1,5.94,1.184,,,,,2008_1_adelaide_next_generation_adelaide_international,2008_1_adelaide_next_generation_adelaide_international_2007-12-31_R32_sirianni_j_stepanek_r
tennis_data_uk,atp,2008,1,Next Generation Adelaide International,Adelaide,2007-12-31,International,True,hard,R32,32,3,Russell M.,Del Potro J.M.,82,44,481,690,2,0,6,3,6,3,,,,,,,completed,3.75,1.25,3.55,1.364,,,,,2008_1_adelaide_next_generation_adelaide_international,2008_1_adelaide_next_generation_adelaide_international_2007-12-31_R32_russell_m_del_potro_j_m
tennis_data_uk,atp,2008,1,Next Generation Adelaide International,Adelaide,2007-12-31,International,True,hard,R32,32,3,Becker B.,Smeets R.,84,150,476,286,2,1,3,6,6,4,6,2,,,,,completed,1.4,2.75,1.538,2.76,,,,,2008_1_adelaide_next_generation_adelaide_international,2008_1_adelaide_next_generation_adelaide_international_2007-12-31_R32_becker_b_smeets_r
tennis_data_uk,atp,2008,1,Next Generation Adelaide International,Adelaide,2007-12-31,International,True,hard,R32,32,3,Zverev M.,Mayer F.,88,55,468,611,2,0,6,3,6,3,,,,,,,completed,1.72,2.0,1.893,2.02,,,,,2008_1_adelaide_next_generation_adelaide_international,2008_1_adelaide_next_generation_adelaide_international_2007-12-31_R32_zverev_m_mayer_f
tennis_data_uk,atp,2008,1,Next Generation Adelaide International,Adelaide,2007-12-31,International,True,hard,R32,32,3,Llodra M.,Simon G.,93,29,460,955,2,0,7,6,6,3,,,,,,,completed,2.5,1.5,2.34,1.694,,,,,2008_1_adelaide_next_generation_adelaide_international,2008_1_adelaide_next_generation_adelaide_international_2007-12-31_R32_llodra_m_simon_g
tennis_data_uk,atp,2008,1,Next Generation Adelaide International,Adelaide,2008-01-01,International,True,hard,R32,32,3,Mathieu P.H.,Benneteau J.,25,68,1320,540,2,0,7,6,7,5,,,,,,,completed,1.44,2.62,1.538,2.76,,,,,2008_1_adelaide_next_generation_adelaide_international,2008_1_adelaide_next_generation_adelaide_international_2008-01-01_R32_mathieu_p_h_benneteau_j
tennis_data_uk,atp,2008,1,Next Generation Adelaide International,Adelaide,2008-01-01,International,True,hard,R32,32,3,Korolev E.,Jones A.,80,131,487,338,2,0,6,2,7,6,,,,,,,completed,,,,,,,,,2008_1_adelaide_next_generation_adelaide_international,2008_1_adelaide_next_generation_adelaide_international_2008-01-01_R32_korolev_e_jones_a
tennis_data_uk,atp,2008,1,Next Generation Adelaide International,Adelaide,2008-01-01,International,True,hard,R32,32,3,Guccione C.,Odesnik W.,91,126,462,357,2,0,7,5,7,6,,,,,,,completed,1.57,2.25,1.592,2.59,,,,,2008_1_adelaide_next_generation_adelaide_international,2008_1_adelaide_next_generation_adelaide_international_2008-01-01_R32_guccione_c_odesnik_w
tennis_data_uk,atp,2008,1,Next Generation Adelaide International,Adelaide,2008-01-01,International,True,hard,R32,32,3,Nieminen J.,Klec I.,27,224,995,184,2,0,6,2,6,4,,,,,,,completed,1.16,4.5,1.2,5.5,,,,,2008_1_adelaide_next_generation_adelaide_international,2008_1_adelaide_next_generation_adelaide_international_2008-01-01_R32_nieminen_j_klec_i
