source,tour,year,uk_tournament_id,tournament_name,location,match_date,series,is_outdoor,surface,round,players_remaining,best_of,winner_name,loser_name,winner_rank,loser_rank,winner_rank_points,loser_rank_points,winner_sets,loser_sets,winner_set_1_games,loser_set_1_games,winner_set_2_games,loser_set_2_games,winner_set_3_games,loser_set_3_games,winner_set_4_games,loser_set_4_games,winner_set_5_games,loser_set_5_games,match_status,odds_b365_winner,odds_b365_loser,odds_pinnacle_winner,odds_pinnacle_loser,odds_max_winner,odds_max_loser,odds_avg_winner,odds_avg_loser,source_event_key,source_match_key
tennis_data_uk,atp,2025,1,Brisbane International,Brisbane,2024-12-29,atp_250,True,hard,R32,32,3,Vukic A.,Goffin D.,68,52,778,1037,2,0,6,2,6,3,,,,,,,completed,2.0,1.8,2.08,1.83,2.14,1.83,2.03,1.78,2025_1_brisbane_brisbane_international,2025_1_brisbane_brisbane_international_2024-12-29_R32_vukic_a_goffin_d
tennis_data_uk,atp,2025,1,Brisbane International,Brisbane,2024-12-30,atp_250,True,hard,R32,32,3,Michelsen A.,O Connell C.,41,64,1245,795,2,1,6,4,4,6,7,6,,,,,completed,1.44,2.75,1.48,2.85,1.48,2.9,1.43,2.74,2025_1_brisbane_brisbane_international,2025_1_brisbane_brisbane_international_2024-12-30_R32_michelsen_a_o_connell_c
tennis_data_uk,atp,2025,1,Brisbane International,Brisbane,2024-12-30,atp_250,True,hard,R32,32,3,Bonzi B.,Tabilo A.,75,23,730,1943,2,1,6,7,7,6,6,4,,,,,completed,1.67,2.2,1.73,2.22,1.73,2.25,1.67,2.18,2025_1_brisbane_brisbane_international,2025_1_brisbane_brisbane_international_2024-12-30_R32_bonzi_b_tabilo_a
tennis_data_uk,atp,2025,1,Brisbane International,Brisbane,2024-12-30,atp_250,True,hard,R32,32,3,Nishioka Y.,Rinderknech A.,69,59,776,927,2,0,6,3,6,4,,,,,,,completed,1.53,2.5,1.64,2.39,1.65,2.5,1.59,2.36,2025_1_brisbane_brisbane_international,2025_1_brisbane_brisbane_international_2024-12-30_R32_nishioka_y_rinderknech_a
tennis_data_uk,atp,2025,1,Brisbane International,Brisbane,2024-12-30,atp_250,True,hard,R32,32,3,Thompson J.,Berrettini M.,26,34,1745,1380,2,1,3,6,6,3,6,4,,,,,completed,2.63,1.5,2.47,1.6,2.63,1.6,2.48,1.54,2025_1_brisbane_brisbane_international,2025_1_brisbane_brisbane_international_2024-12-30_R32_thompson_j_berrettini_m
tennis_data_uk,atp,2025,1,Brisbane International,Brisbane,2024-12-30,atp_250,True,hard,R32,32,3,Jarry N.,Navone M.,35,47,1370,1148,2,0,7,5,7,6,,,,,,,completed,1.36,3.2,1.4,3.16,1.4,3.3,1.36,3.13,2025_1_brisbane_brisbane_international,2025_1_brisbane_brisbane_international_2024-12-30_R32_jarry_n_navone_m
tennis_data_uk,atp,2025,1,Brisbane International,Brisbane,2024-12-30,atp_250,True,hard,R32,32,3,Dimitrov G.,Hanfmann Y.,10,96,3350,627,2,0,7,6,6,3,,,,,,,completed,1.14,5.5,1.15,6.43,1.17,6.43,1.14,5.58,2025_1_brisbane_brisbane_international,2025_1_brisbane_brisbane_international_2024-12-30_R32_dimitrov_g_hanfmann_y
tennis_data_uk,atp,2025,1,Brisbane International,Brisbane,2024-12-30,atp_250,True,hard,R32,32,3,Lehecka J.,Rune H.,28,13,1660,3025,2,0,7,5,6,3,,,,,,,completed,2.5,1.53,2.55,1.57,2.55,1.57,2.44,1.54,2025_1_brisbane_brisbane_international,2025_1_brisbane_brisbane_international_2024-12-30_R32_lehecka_j_rune_h
tennis_data_uk,atp,2025,1,Brisbane International,Brisbane,2024-12-31,atp_250,True,hard,R32,32,3,Opelka R.,Gomez F.,293,137,176,442,2,0,7,5,6,4,,,,,,,completed,1.5,2.63,1.54,2.62,1.54,2.75,1.5,2.57,2025_1_brisbane_brisbane_international,2025_1_brisbane_brisbane_international_2024-12-31_R32_opelka_r_gomez_f
tennis_data_uk,atp,2025,1,Brisbane International,Brisbane,2024-12-31,atp_250,True,hard,R32,32,3,Arnaldi M.,Popyrin A.,37,24,1345,1865,2,0,6,3,6,2,,,,,,,completed,2.5,1.53,2.46,1.61,2.51,1.61,2.41,1.56,2025_1_brisbane_brisbane_international,2025_1_brisbane_brisbane_international_2024-12-31_R32_arnaldi_m_popyrin_a
tennis_data_uk,atp,2025,1,Brisbane International,Brisbane,2024-12-31,atp_250,True,hard,R32,32,3,Tiafoe F.,Walton A.,18,93,2585,636,2,0,7,6,6,3,,,,,,,completed,1.22,4.33,1.29,3.93,1.29,4.33,1.24,3.93,2025_1_brisbane_brisbane_international,2025_1_brisbane_brisbane_international_2024-12-31_R32_tiafoe_f_walton_a
tennis_data_uk,atp,2025,1,Brisbane International,Brisbane,2024-12-31,atp_250,True,hard,R32,32,3,Mensik J.,Kukushkin M.,48,113,1136,542,2,0,7,6,6,4,,,,,,,completed,1.29,3.75,1.31,3.77,1.33,3.77,1.29,3.54,2025_1_brisbane_brisbane_international,2025_1_brisbane_brisbane_international_2024-12-31_R32_mensik_j_kukushkin_m
tennis_data_uk,atp,2025,1,Brisbane International,Brisbane,2024-12-31,atp_250,True,hard,R32,32,3,Lajovic D.,Cazaux A.,81,63,710,807,2,0,6,4,6,4,,,,,,,completed,,,,,1.27,3.7,1.27,3.7,2025_1_brisbane_brisbane_international,2025_1_brisbane_brisbane_international_2024-12-31_R32_lajovic_d_cazaux_a
tennis_data_uk,atp,2025,1,Brisbane International,Brisbane,2024-12-31,atp_250,True,hard,R32,32,3,Mpetshi G.,Kyrgios N.,31,,1561,,2,1,7,6,6,7,7,6,,,,,completed,1.91,1.91,1.96,1.93,2.0,1.97,1.89,1.89,2025_1_brisbane_brisbane_international,2025_1_brisbane_brisbane_international_2024-12-31_R32_mpetshi_g_kyrgios_n
tennis_data_uk,atp,2025,1,Brisbane International,Brisbane,2024-12-31,atp_250,True,hard,R32,32,3,Monfils G.,Basavareddy N.,55,138,1005,440,2,1,6,4,4,6,6,1,,,,,completed,1.62,2.3,1.72,2.23,1.74,2.3,1.67,2.16,2025_1_brisbane_brisbane_international,2025_1_brisbane_brisbane_international_2024-12-31_R32_monfils_g_basavareddy_n
tennis_data_uk,atp,2025,1,Brisbane International,Brisbane,2024-12-31,atp_250,True,hard,R32,32,3,Djokovic N.,Hijikata R.,7,73,3910,746,2,0,6,3,6,3,,,,,,,completed,1.04,13.0,1.05,13.89,1.06,13.89,1.04,10.93,2025_1_brisbane_brisbane_international,2025_1_brisbane_brisbane_international_2024-12-31_R32_djokovic_n_hijikata_r
tennis_data_uk,atp,2025,1,Brisbane International,Brisbane,2025-01-01,atp_250,True,hard,R16,16,3,Lehecka J.,Nishioka Y.,28,69,1660,776,2,1,6,2,6,7,6,4,,,,,completed,1.36,3.2,1.44,3.01,1.44,3.2,1.4,2.92,2025_1_brisbane_brisbane_international,2025_1_brisbane_brisbane_international_2025-01-01_R16_lehecka_j_nishioka_y
tennis_data_uk,atp,2025,1,Brisbane International,Brisbane,2025-01-01,atp_250,True,hard,R16,16,3,Jarry N.,Bonzi B.,35,75,1370,730,2,0,6,2,6,3,,,,,,,completed,2.63,1.5,2.61,1.56,2.63,1.57,2.52,1.52,2025_1_brisbane_brisbane_international,2025_1_brisbane_brisbane_international_2025-01-01_R16_jarry_n_bonzi_b
tennis_data_uk,atp,2025,1,Brisbane International,Brisbane,2025-01-01,atp_250,True,hard,R16,16,3,Dimitrov G.,Vukic A.,10,68,3350,778,2,0,6,2,7,6,,,,,,,completed,1.2,4.5,1.21,5.06,1.22,5.06,1.2,4.42,2025_1_brisbane_brisbane_international,2025_1_brisbane_brisbane_international_2025-01-01_R16_dimitrov_g_vukic_a
tennis_data_uk,atp,2025,1,Brisbane International,Brisbane,2025-01-01,atp_250,True,hard,R16,16,3,Thompson J.,Michelsen A.,26,41,1745,1245,2,0,7,5,6,3,,,,,,,completed,1.67,2.2,1.8,2.13,1.8,2.33,1.68,2.16,2025_1_brisbane_brisbane_international,2025_1_brisbane_brisbane_international_2025-01-01_R16_thompson_j_michelsen_a
tennis_data_uk,atp,2025,1,Brisbane International,Brisbane,2025-01-02,atp_250,True,hard,R16,16,3,Mensik J.,Lajovic D.,48,81,1136,710,2,0,6,3,6,2,,,,,,,completed,1.25,4.0,1.28,4.15,1.28,4.15,1.25,3.87,2025_1_brisbane_brisbane_international,2025_1_brisbane_brisbane_international_2025-01-02_R16_mensik_j_lajovic_d
tennis_data_uk,atp,2025,1,Brisbane International,Brisbane,2025-01-02,atp_250,True,hard,R16,16,3,Opelka R.,Arnaldi M.,293,37,176,1345,2,0,7,6,7,6,,,,,,,completed,2.5,1.53,2.55,1.58,2.67,1.62,2.46,1.54,2025_1_brisbane_brisbane_international,2025_1_brisbane_brisbane_international_2025-01-02_R16_opelka_r_arnaldi_m
tennis_data_uk,atp,2025,1,Brisbane International,Brisbane,2025-01-02,atp_250,True,hard,R16,16,3,Mpetshi G.,Tiafoe F.,31,18,1561,2585,2,0,6,4,7,6,,,,,,,completed,2.0,1.8,2.2,1.76,2.2,1.8,2.11,1.72,2025_1_brisbane_brisbane_international,2025_1_brisbane_brisbane_international_2025-01-02_R16_mpetshi_g_tiafoe_f
tennis_data_uk,atp,2025,1,Brisbane International,Brisbane,2025-01-02,atp_250,True,hard,R16,16,3,Djokovic N.,Monfils G.,7,55,3910,1005,2,0,6,3,6,3,,,,,,,completed,1.06,10.0,1.09,9.51,1.09,10.0,1.07,8.22,2025_1_brisbane_brisbane_international,2025_1_brisbane_brisbane_international_2025-01-02_R16_djokovic_n_monfils_g
tennis_data_uk,atp,2025,1,Brisbane International,Brisbane,2025-01-03,atp_250,True,hard,QF,8,3,Lehecka J.,Jarry N.,28,35,1660,1370,2,0,6,4,6,4,,,,,,,completed,1.36,3.2,1.44,3.03,1.44,3.2,1.39,3.0,2025_1_brisbane_brisbane_international,2025_1_brisbane_brisbane_international_2025-01-03_QF_lehecka_j_jarry_n
tennis_data_uk,atp,2025,1,Brisbane International,Brisbane,2025-01-03,atp_250,True,hard,QF,8,3,Dimitrov G.,Thompson J.,10,26,3350,1745,1,0,6,1,2,1,,,,,,,retired,1.3,3.5,1.36,3.49,1.36,3.53,1.33,3.3,2025_1_brisbane_brisbane_international,2025_1_brisbane_brisbane_international_2025-01-03_QF_dimitrov_g_thompson_j
tennis_data_uk,atp,2025,1,Brisbane International,Brisbane,2025-01-03,atp_250,True,hard,QF,8,3,Mpetshi G.,Mensik J.,31,48,1561,1136,2,0,7,5,7,6,,,,,,,completed,1.73,2.1,1.88,2.03,1.88,2.18,1.78,2.02,2025_1_brisbane_brisbane_international,2025_1_brisbane_brisbane_international_2025-01-03_QF_mpetshi_g_mensik_j
tennis_data_uk,atp,2025,1,Brisbane International,Brisbane,2025-01-03,atp_250,True,hard,QF,8,3,Opelka R.,Djokovic N.,293,7,176,3910,2,0,7,6,6,3,,,,,,,completed,11.0,1.05,12.64,1.06,12.64,1.06,9.96,1.05,2025_1_brisbane_brisbane_international,2025_1_brisbane_brisbane_international_2025-01-03_QF_opelka_r_djokovic_n
tennis_data_uk,atp,2025,1,Brisbane International,Brisbane,2025-01-04,atp_250,True,hard,SF,4,3,Lehecka J.,Dimitrov G.,28,10,1660,3350,1,0,6,4,4,4,,,,,,,retired,2.63,1.5,2.62,1.56,2.63,1.57,2.52,1.52,2025_1_brisbane_brisbane_international,2025_1_brisbane_brisbane_international_2025-01-04_SF_lehecka_j_dimitrov_g
tennis_data_uk,atp,2025,1,Brisbane International,Brisbane,2025-01-04,atp_250,True,hard,SF,4,3,Opelka R.,Mpetshi G.,293,31,176,1561,2,0,6,3,7,6,,,,,,,completed,2.2,1.67,2.3,1.69,2.4,1.7,2.21,1.65,2025_1_brisbane_brisbane_international,2025_1_brisbane_brisbane_international_2025-01-04_SF_opelka_r_mpetshi_g
tennis_data_uk,atp,2025,1,Brisbane International,Brisbane,2025-01-05,atp_250,True,hard,F,2,3,Lehecka J.,Opelka R.,28,293,1660,176,0,0,4,1,,,,,,,,,retired,1.67,2.2,1.72,2.25,1.8,2.25,1.69,2.16,2025_1_brisbane_brisbane_international,2025_1_brisbane_brisbane_international_2025-01-05_F_lehecka_j_opelka_r
