source,tour,year,uk_tournament_id,tournament_name,location,match_date,series,is_outdoor,surface,round,players_remaining,best_of,winner_name,loser_name,winner_rank,loser_rank,winner_rank_points,loser_rank_points,winner_sets,loser_sets,winner_set_1_games,loser_set_1_games,winner_set_2_games,loser_set_2_games,winner_set_3_games,loser_set_3_games,winner_set_4_games,loser_set_4_games,winner_set_5_games,loser_set_5_games,match_status,odds_b365_winner,odds_b365_loser,odds_pinnacle_winner,odds_pinnacle_loser,odds_max_winner,odds_max_loser,odds_avg_winner,odds_avg_loser,source_event_key,source_match_key
tennis_data_uk,atp,2016,1,Brisbane International,Brisbane,2016-01-04,atp_250,True,hard,R32,32,3,Dimitrov G.,Simon G.,28,15,1360,2145,2,0,6,3,7,6,,,,,,,completed,1.66,2.1,1.68,2.31,1.76,2.35,1.66,2.2,2016_1_brisbane_brisbane_international,2016_1_brisbane_brisbane_international_2016-01-04_R32_dimitrov_g_simon_g
tennis_data_uk,atp,2016,1,Brisbane International,Brisbane,2016-01-04,atp_250,True,hard,R32,32,3,Kudla D.,Smith J.P.,69,129,719,459,2,1,4,6,6,3,6,2,,,,,completed,1.53,2.37,1.63,2.4,1.63,2.5,1.57,2.37,2016_1_brisbane_brisbane_international,2016_1_brisbane_brisbane_international_2016-01-04_R32_kudla_d_smith_j_p
tennis_data_uk,atp,2016,1,Brisbane International,Brisbane,2016-01-04,atp_250,True,hard,R32,32,3,Kamke T.,Mitchell B.,277,231,185,225,2,0,6,2,6,4,,,,,,,completed,1.72,2.0,1.9,1.99,1.9,2.1,1.77,2.0,2016_1_brisbane_brisbane_international,2016_1_brisbane_brisbane_international_2016-01-04_R32_kamke_t_mitchell_b
tennis_data_uk,atp,2016,1,Brisbane International,Brisbane,2016-01-04,atp_250,True,hard,R32,32,3,Chung H.,Groth S.,51,60,817,782,2,0,7,6,6,4,,,,,,,completed,1.83,1.83,1.93,1.96,1.93,2.1,1.82,1.95,2016_1_brisbane_brisbane_international,2016_1_brisbane_brisbane_international_2016-01-04_R32_chung_h_groth_s
tennis_data_uk,atp,2016,1,Brisbane International,Brisbane,2016-01-05,atp_250,True,hard,R32,32,3,Goffin D.,Bellucci T.,16,37,1880,1105,2,0,6,4,6,4,,,,,,,completed,1.28,3.5,1.31,3.74,1.31,3.8,1.29,3.56,2016_1_brisbane_brisbane_international,2016_1_brisbane_brisbane_international_2016-01-05_R32_goffin_d_bellucci_t
tennis_data_uk,atp,2016,1,Brisbane International,Brisbane,2016-01-05,atp_250,True,hard,R32,32,3,Troicki V.,Johnson S.,22,32,1487,1240,2,0,7,6,6,1,,,,,,,completed,2.0,1.72,2.37,1.65,2.38,1.74,2.17,1.67,2016_1_brisbane_brisbane_international,2016_1_brisbane_brisbane_international_2016-01-05_R32_troicki_v_johnson_s
tennis_data_uk,atp,2016,1,Brisbane International,Brisbane,2016-01-05,atp_250,True,hard,R32,32,3,Thiem D.,Duckworth J.,20,120,1600,485,2,1,3,6,6,4,6,3,,,,,completed,1.33,3.25,1.37,3.33,1.37,3.55,1.32,3.29,2016_1_brisbane_brisbane_international,2016_1_brisbane_brisbane_international_2016-01-05_R32_thiem_d_duckworth_j
tennis_data_uk,atp,2016,1,Brisbane International,Brisbane,2016-01-05,atp_250,True,hard,R32,32,3,Stepanek R.,Lajovic D.,197,76,252,678,2,0,6,0,6,3,,,,,,,completed,2.0,1.72,2.0,1.89,2.05,1.9,1.94,1.82,2016_1_brisbane_brisbane_international,2016_1_brisbane_brisbane_international_2016-01-05_R32_stepanek_r_lajovic_d
tennis_data_uk,atp,2016,1,Brisbane International,Brisbane,2016-01-05,atp_250,True,hard,R32,32,3,Dodig I.,Anderson O.,87,813,636,25,2,0,6,3,6,2,,,,,,,completed,1.06,10.0,1.07,10.95,1.09,10.95,1.06,8.73,2016_1_brisbane_brisbane_international,2016_1_brisbane_brisbane_international_2016-01-05_R32_dodig_i_anderson_o
tennis_data_uk,atp,2016,1,Brisbane International,Brisbane,2016-01-05,atp_250,True,hard,R32,32,3,Pouille L.,Nishioka Y.,78,117,672,495,2,1,4,6,6,3,7,5,,,,,completed,2.25,1.57,2.38,1.64,2.45,1.67,2.28,1.61,2016_1_brisbane_brisbane_international,2016_1_brisbane_brisbane_international_2016-01-05_R32_pouille_l_nishioka_y
