source,tour,year,uk_tournament_id,tournament_name,location,match_date,series,is_outdoor,surface,round,players_remaining,best_of,winner_name,loser_name,winner_rank,loser_rank,winner_rank_points,loser_rank_points,winner_sets,loser_sets,winner_set_1_games,loser_set_1_games,winner_set_2_games,loser_set_2_games,winner_set_3_games,loser_set_3_games,winner_set_4_games,loser_set_4_games,winner_set_5_games,loser_set_5_games,match_status,odds_b365_winner,odds_b365_loser,odds_pinnacle_winner,odds_pinnacle_loser,odds_max_winner,odds_max_loser,odds_avg_winner,odds_avg_loser,source_event_key,source_match_key
tennis_data_uk,atp,2004,1,AAPT Championships,Adelaide,2004-01-05,International,True,hard,R32,32,3,Spadea V.,Melzer J.,29,79,,,2,0,7,6,6,2,,,,,,,completed,,,1.465,2.9,,,,,2004_1_adelaide_aapt_championships,2004_1_adelaide_aapt_championships_2004-01-05_R32_spadea_v_melzer_j
tennis_data_uk,atp,2004,1,AAPT Championships,Adelaide,2004-01-05,International,True,hard,R32,32,3,Dent T.,Horna L.,33,64,,,2,0,6,2,6,3,,,,,,,completed,1.16,4.5,1.241,4.55,,,,,2004_1_adelaide_aapt_championships,2004_1_adelaide_aapt_championships_2004-01-05_R32_dent_t_horna_l
tennis_data_uk,atp,2004,1,AAPT Championships,Adelaide,2004-01-05,International,True,hard,R32,32,3,Martin A.,Ancic M.,54,74,,,2,1,6,3,6,7,7,6,,,,,completed,2.0,1.72,2.17,1.752,,,,,2004_1_adelaide_aapt_championships,2004_1_adelaide_aapt_championships_2004-01-05_R32_martin_a_ancic_m
tennis_data_uk,atp,2004,1,AAPT Championships,Adelaide,2004-01-05,International,True,hard,R32,32,3,Beck K.,Vahaly B.,66,75,,,2,0,6,2,6,2,,,,,,,completed,1.83,1.83,1.73,2.21,,,,,2004_1_adelaide_aapt_championships,2004_1_adelaide_aapt_championships_2004-01-05_R32_beck_k_vahaly_b
tennis_data_uk,atp,2004,1,AAPT Championships,Adelaide,2004-01-05,International,True,hard,R32,32,3,Nieminen J.,Moodie W.,36,82,,,2,1,4,6,7,6,7,5,,,,,completed,1.4,2.75,1.459,2.93,,,,,2004_1_adelaide_aapt_championships,2004_1_adelaide_aapt_championships_2004-01-05_R32_nieminen_j_moodie_w
tennis_data_uk,atp,2004,1,AAPT Championships,Adelaide,2004-01-05,International,True,hard,R32,32,3,Johansson T.,Rochus C.,,84,,,2,0,6,1,6,3,,,,,,,completed,,,1.758,2.16,,,,,2004_1_adelaide_aapt_championships,2004_1_adelaide_aapt_championships_2004-01-05_R32_johansson_t_rochus_c
tennis_data_uk,atp,2004,1,AAPT Championships,Adelaide,2004-01-05,International,True,hard,R32,32,3,Arthurs W.,Karlovic I.,117,73,,,2,1,6,7,7,6,7,5,,,,,completed,1.8,1.909,1.862,2.0,,,,,2004_1_adelaide_aapt_championships,2004_1_adelaide_aapt_championships_2004-01-05_R32_arthurs_w_karlovic_i
tennis_data_uk,atp,2004,1,AAPT Championships,Adelaide,2004-01-06,International,True,hard,R32,32,3,Sanguinetti D.,Elsner D.,65,152,,,2,0,6,1,6,1,,,,,,,completed,1.8,1.9,1.699,2.25,,,,,2004_1_adelaide_aapt_championships,2004_1_adelaide_aapt_championships_2004-01-06_R32_sanguinetti_d_elsner_d
tennis_data_uk,atp,2004,1,AAPT Championships,Adelaide,2004-01-06,International,True,hard,R32,32,3,Lapentti N.,Labadze I.,57,72,,,2,0,7,5,6,1,,,,,,,completed,,,1.599,2.49,,,,,2004_1_adelaide_aapt_championships,2004_1_adelaide_aapt_championships_2004-01-06_R32_lapentti_n_labadze_i
tennis_data_uk,atp,2004,1,AAPT Championships,Adelaide,2004-01-06,International,True,hard,R32,32,3,Hrbaty D.,Benneteau J.,61,138,,,2,0,6,1,6,4,,,,,,,completed,1.533,2.375,1.592,2.51,,,,,2004_1_adelaide_aapt_championships,2004_1_adelaide_aapt_championships_2004-01-06_R32_hrbaty_d_benneteau_j
