source,tour,year,uk_tournament_id,tournament_name,location,match_date,series,is_outdoor,surface,round,players_remaining,best_of,winner_name,loser_name,winner_rank,loser_rank,winner_rank_points,loser_rank_points,winner_sets,loser_sets,winner_set_1_games,loser_set_1_games,winner_set_2_games,loser_set_2_games,winner_set_3_games,loser_set_3_games,winner_set_4_games,loser_set_4_games,winner_set_5_games,loser_set_5_games,match_status,odds_b365_winner,odds_b365_loser,odds_pinnacle_winner,odds_pinnacle_loser,odds_max_winner,odds_max_loser,odds_avg_winner,odds_avg_loser,source_event_key,source_match_key
tennis_data_uk,atp,2003,1,AAPT Championships,Adelaide,2002-12-30,International,True,hard,R32,32,3,Davydenko N.,Labadze I.,81,93,,,2,0,6,2,7,6,,,,,,,completed,,,,,,,,,2003_1_adelaide_aapt_championships,2003_1_adelaide_aapt_championships_2002-12-30_R32_davydenko_n_labadze_i
tennis_data_uk,atp,2003,1,AAPT Championships,Adelaide,2002-12-30,International,True,hard,R32,32,3,Kim A.,Savolt A.,238,95,,,2,1,2,6,6,3,6,3,,,,,completed,,,,,,,,,2003_1_adelaide_aapt_championships,2003_1_adelaide_aapt_championships_2002-12-30_R32_kim_a_savolt_a
tennis_data_uk,atp,2003,1,AAPT Championships,Adelaide,2002-12-30,International,True,hard,R32,32,3,Spadea V.,Reid T.,67,146,,,2,1,3,6,6,3,6,3,,,,,completed,1.364,2.875,,,,,,,2003_1_adelaide_aapt_championships,2003_1_adelaide_aapt_championships_2002-12-30_R32_spadea_v_reid_t
tennis_data_uk,atp,2003,1,AAPT Championships,Adelaide,2002-12-30,International,True,hard,R32,32,3,Vahaly B.,Kennedy A.,102,175,,,2,1,4,6,6,2,6,0,,,,,completed,,,,,,,,,2003_1_adelaide_aapt_championships,2003_1_adelaide_aapt_championships_2002-12-30_R32_vahaly_b_kennedy_a
tennis_data_uk,atp,2003,1,AAPT Championships,Adelaide,2002-12-30,International,True,hard,R32,32,3,Voinea A.,Rochus C.,68,143,,,2,1,6,1,4,6,7,6,,,,,completed,,,,,,,,,2003_1_adelaide_aapt_championships,2003_1_adelaide_aapt_championships_2002-12-30_R32_voinea_a_rochus_c
tennis_data_uk,atp,2003,1,AAPT Championships,Adelaide,2002-12-30,International,True,hard,R32,32,3,Zabaleta M.,Waske A.,53,122,,,2,0,6,1,6,4,,,,,,,completed,,,,,,,,,2003_1_adelaide_aapt_championships,2003_1_adelaide_aapt_championships_2002-12-30_R32_zabaleta_m_waske_a
tennis_data_uk,atp,2003,1,AAPT Championships,Adelaide,2002-12-31,International,True,hard,R32,32,3,Dupuis A.,Beck K.,70,117,,,2,0,6,4,6,3,,,,,,,completed,1.667,2.1,,,,,,,2003_1_adelaide_aapt_championships,2003_1_adelaide_aapt_championships_2002-12-31_R32_dupuis_a_beck_k
tennis_data_uk,atp,2003,1,AAPT Championships,Adelaide,2002-12-31,International,True,hard,R32,32,3,Ljubicic I.,Morrison J.,49,97,,,2,0,6,4,6,3,,,,,,,completed,1.4,2.75,,,,,,,2003_1_adelaide_aapt_championships,2003_1_adelaide_aapt_championships_2002-12-31_R32_ljubicic_i_morrison_j
tennis_data_uk,atp,2003,1,AAPT Championships,Adelaide,2002-12-31,International,True,hard,R32,32,3,Martin A.,Melzer J.,61,91,,,2,0,6,1,6,3,,,,,,,completed,1.667,2.1,,,,,,,2003_1_adelaide_aapt_championships,2003_1_adelaide_aapt_championships_2002-12-31_R32_martin_a_melzer_j
tennis_data_uk,atp,2003,1,AAPT Championships,Adelaide,2002-12-31,International,True,hard,R32,32,3,Mirnyi M.,Galvani S.,43,126,,,2,0,7,6,6,2,,,,,,,completed,1.286,3.25,,,,,,,2003_1_adelaide_aapt_championships,2003_1_adelaide_aapt_championships_2002-12-31_R32_mirnyi_m_galvani_s
tennis_data_uk,atp,2003,1,AAPT Championships,Adelaide,2002-12-31,International,True,hard,R32,32,3,Parmar A.,Levy H.,170,203,,,2,1,6,7,6,4,6,1,,,,,completed,1.8,1.909,,,,,,,2003_1_adelaide_aapt_championships,2003_1_adelaide_aapt_championships_2002-12-31_R32_parmar_a_levy_h
tennis_data_uk,atp,2003,1,AAPT Championships,Adelaide,2002-12-31,International,True,hard,R32,32,3,Verkerk M.,Serra F.,86,202,,,2,0,6,3,6,4,,,,,,,completed,,,,,,,,,2003_1_adelaide_aapt_championships,2003_1_adelaide_aapt_championships_2002-12-31_R32_verkerk_m_serra_f
tennis_data_uk,atp,2003,1,AAPT Championships,Adelaide,2002-12-31,International,True,hard,R32,32,3,Vliegen K.,Enqvist T.,164,44,,,2,1,3,6,6,4,6,3,,,,,completed,,,,,,,,,2003_1_adelaide_aapt_championships,2003_1_adelaide_aapt_championships_2002-12-31_R32_vliegen_k_enqvist_t
tennis_data_uk,atp,2003,1,AAPT Championships,Adelaide,2003-01-01,International,True,hard,R32,32,3,Gasquet R.,Di Pasquale A.,161,98,,,2,1,3,6,6,3,6,4,,,,,completed,,,,,,,,,2003_1_adelaide_aapt_championships,2003_1_adelaide_aapt_championships_2003-01-01_R32_gasquet_r_di_pasquale_a
tennis_data_uk,atp,2003,1,AAPT Championships,Adelaide,2003-01-01,International,True,hard,R32,32,3,Krajicek R.,Draper S.,112,137,,,2,0,7,6,6,4,,,,,,,completed,1.444,2.625,,,,,,,2003_1_adelaide_aapt_championships,2003_1_adelaide_aapt_championships_2003-01-01_R32_krajicek_r_draper_s
tennis_data_uk,atp,2003,1,AAPT Championships,Adelaide,2003-01-01,International,True,hard,R32,32,3,Squillari F.,Ferreira W.,79,39,,,2,0,7,6,6,2,,,,,,,completed,2.5,1.5,,,,,,,2003_1_adelaide_aapt_championships,2003_1_adelaide_aapt_championships_2003-01-01_R32_squillari_f_ferreira_w
tennis_data_uk,atp,2003,1,AAPT Championships,Adelaide,2003-01-01,International,True,hard,R16,16,3,Davydenko N.,Ljubicic I.,81,49,,,2,1,4,6,6,4,7,6,,,,,completed,2.375,1.533,,,,,,,2003_1_adelaide_aapt_championships,2003_1_adelaide_aapt_championships_2003-01-01_R16_davydenko_n_ljubicic_i
tennis_data_uk,atp,2003,1,AAPT Championships,Adelaide,2003-01-01,International,True,hard,R16,16,3,Dupuis A.,Mirnyi M.,70,43,,,2,0,7,6,6,3,,,,,,,completed,2.75,1.4,,,,,,,2003_1_adelaide_aapt_championships,2003_1_adelaide_aapt_championships_2003-01-01_R16_dupuis_a_mirnyi_m
tennis_data_uk,atp,2003,1,AAPT Championships,Adelaide,2003-01-01,International,True,hard,R16,16,3,Voinea A.,Kim A.,68,238,,,2,0,6,4,6,1,,,,,,,completed,,,,,,,,,2003_1_adelaide_aapt_championships,2003_1_adelaide_aapt_championships_2003-01-01_R16_voinea_a_kim_a
tennis_data_uk,atp,2003,1,AAPT Championships,Adelaide,2003-01-01,International,True,hard,R16,16,3,Zabaleta M.,Verkerk M.,53,86,,,2,0,6,4,6,4,,,,,,,completed,1.667,2.1,,,,,,,2003_1_adelaide_aapt_championships,2003_1_adelaide_aapt_championships_2003-01-01_R16_zabaleta_m_verkerk_m
tennis_data_uk,atp,2003,1,AAPT Championships,Adelaide,2003-01-02,International,True,hard,R16,16,3,Krajicek R.,Squillari F.,112,79,,,2,0,6,4,6,3,,,,,,,completed,,,,,,,,,2003_1_adelaide_aapt_championships,2003_1_adelaide_aapt_championships_2003-01-02_R16_krajicek_r_squillari_f
