source,tour,year,uk_tournament_id,tournament_name,location,match_date,series,is_outdoor,surface,round,players_remaining,best_of,winner_name,loser_name,winner_rank,loser_rank,winner_rank_points,loser_rank_points,winner_sets,loser_sets,winner_set_1_games,loser_set_1_games,winner_set_2_games,loser_set_2_games,winner_set_3_games,loser_set_3_games,winner_set_4_games,loser_set_4_games,winner_set_5_games,loser_set_5_games,match_status,odds_b365_winner,odds_b365_loser,odds_pinnacle_winner,odds_pinnacle_loser,odds_max_winner,odds_max_loser,odds_avg_winner,odds_avg_loser,source_event_key,source_match_key
tennis_data_uk,atp,2009,1,Brisbane International,Brisbane,2009-01-04,atp_250,True,hard,R32,32,3,Gasquet R.,Gicquel M.,23,50,2320,1428,2,1,4,6,6,2,6,2,,,,,completed,1.25,3.75,,,,,,,2009_1_brisbane_brisbane_international,2009_1_brisbane_brisbane_international_2009-01-04_R32_gasquet_r_gicquel_m
tennis_data_uk,atp,2009,1,Brisbane International,Brisbane,2009-01-04,atp_250,True,hard,R32,32,3,Dent T.,Darcis S.,865,59,28,1362,2,0,7,6,6,2,,,,,,,completed,2.75,1.4,,,,,,,2009_1_brisbane_brisbane_international,2009_1_brisbane_brisbane_international_2009-01-04_R32_dent_t_darcis_s
tennis_data_uk,atp,2009,1,Brisbane International,Brisbane,2009-01-04,atp_250,True,hard,R32,32,3,Benneteau J.,Ginepri R.,40,49,1608,1480,2,1,3,6,6,3,7,5,,,,,completed,2.1,1.66,,,,,,,2009_1_brisbane_brisbane_international,2009_1_brisbane_brisbane_international_2009-01-04_R32_benneteau_j_ginepri_r
tennis_data_uk,atp,2009,1,Brisbane International,Brisbane,2009-01-04,atp_250,True,hard,R32,32,3,Soderling R.,Querrey S.,17,36,2650,1740,2,0,6,3,6,3,,,,,,,completed,1.44,2.62,,,,,,,2009_1_brisbane_brisbane_international,2009_1_brisbane_brisbane_international_2009-01-04_R32_soderling_r_querrey_s
tennis_data_uk,atp,2009,1,Brisbane International,Brisbane,2009-01-05,atp_250,True,hard,R32,32,3,Nieminen J.,Baghdatis M.,41,96,1600,950,2,1,5,7,6,1,6,4,,,,,completed,2.0,1.72,,,,,,,2009_1_brisbane_brisbane_international,2009_1_brisbane_brisbane_international_2009-01-05_R32_nieminen_j_baghdatis_m
tennis_data_uk,atp,2009,1,Brisbane International,Brisbane,2009-01-05,atp_250,True,hard,R32,32,3,Stepanek R.,Kunitsyn I.,26,45,2260,1562,2,0,6,2,6,2,,,,,,,completed,1.36,3.0,,,,,,,2009_1_brisbane_brisbane_international,2009_1_brisbane_brisbane_international_2009-01-05_R32_stepanek_r_kunitsyn_i
tennis_data_uk,atp,2009,1,Brisbane International,Brisbane,2009-01-05,atp_250,True,hard,R32,32,3,Melzer J.,Fish M.,32,22,1878,2330,2,1,6,4,4,6,7,6,,,,,completed,2.2,1.61,,,,,,,2009_1_brisbane_brisbane_international,2009_1_brisbane_brisbane_international_2009-01-05_R32_melzer_j_fish_m
tennis_data_uk,atp,2009,1,Brisbane International,Brisbane,2009-01-05,atp_250,True,hard,R32,32,3,Verdasco F.,Tomic B.,15,764,2830,42,2,0,6,4,6,2,,,,,,,completed,1.06,8.0,,,,,,,2009_1_brisbane_brisbane_international,2009_1_brisbane_brisbane_international_2009-01-05_R32_verdasco_f_tomic_b
tennis_data_uk,atp,2009,1,Brisbane International,Brisbane,2009-01-06,atp_250,True,hard,R32,32,3,Berdych T.,Klein B.,20,248,2430,304,2,0,6,0,6,4,,,,,,,completed,1.03,11.0,,,,,,,2009_1_brisbane_brisbane_international,2009_1_brisbane_brisbane_international_2009-01-06_R32_berdych_t_klein_b
tennis_data_uk,atp,2009,1,Brisbane International,Brisbane,2009-01-06,atp_250,True,hard,R32,32,3,Serra F.,Ferrero J.C.,60,52,1324,1410,2,0,6,3,7,6,,,,,,,completed,2.75,1.4,,,,,,,2009_1_brisbane_brisbane_international,2009_1_brisbane_brisbane_international_2009-01-06_R32_serra_f_ferrero_j_c
