source,tour,year,uk_tournament_id,tournament_name,location,match_date,series,is_outdoor,surface,round,players_remaining,best_of,winner_name,loser_name,winner_rank,loser_rank,winner_rank_points,loser_rank_points,winner_sets,loser_sets,winner_set_1_games,loser_set_1_games,winner_set_2_games,loser_set_2_games,winner_set_3_games,loser_set_3_games,winner_set_4_games,loser_set_4_games,winner_set_5_games,loser_set_5_games,match_status,odds_b365_winner,odds_b365_loser,odds_pinnacle_winner,odds_pinnacle_loser,odds_max_winner,odds_max_loser,odds_avg_winner,odds_avg_loser,source_event_key,source_match_key
tennis_data_uk,atp,2001,1,AAPT Championships,Adelaide,2001-01-01,International,True,hard,R32,32,3,Clement A.,Gaudenzi A.,18,101,,,2,1,6,7,6,0,6,3,,,,,completed,,,,,,,,,2001_1_adelaide_aapt_championships,2001_1_adelaide_aapt_championships_2001-01-01_R32_clement_a_gaudenzi_a
tennis_data_uk,atp,2001,1,AAPT Championships,Adelaide,2001-01-01,International,True,hard,R32,32,3,Goldstein P.,Jones A.,81,442,,,2,0,6,4,6,2,,,,,,,completed,,,,,,,,,2001_1_adelaide_aapt_championships,2001_1_adelaide_aapt_championships_2001-01-01_R32_goldstein_p_jones_a
tennis_data_uk,atp,2001,1,AAPT Championships,Adelaide,2001-01-01,International,True,hard,R32,32,3,Haas T.,Smith L.,23,485,,,2,0,6,3,6,3,,,,,,,completed,,,,,,,,,2001_1_adelaide_aapt_championships,2001_1_adelaide_aapt_championships_2001-01-01_R32_haas_t_smith_l
tennis_data_uk,atp,2001,1,AAPT Championships,Adelaide,2001-01-01,International,True,hard,R32,32,3,Henman T.,Rusedski G.,10,69,,,2,0,6,2,7,6,,,,,,,completed,,,,,,,,,2001_1_adelaide_aapt_championships,2001_1_adelaide_aapt_championships_2001-01-01_R32_henman_t_rusedski_g
tennis_data_uk,atp,2001,1,AAPT Championships,Adelaide,2001-01-01,International,True,hard,R32,32,3,Hewitt L.,Arthurs W.,7,83,,,2,0,6,4,6,3,,,,,,,completed,,,,,,,,,2001_1_adelaide_aapt_championships,2001_1_adelaide_aapt_championships_2001-01-01_R32_hewitt_l_arthurs_w
tennis_data_uk,atp,2001,1,AAPT Championships,Adelaide,2001-01-01,International,True,hard,R32,32,3,Johansson T.,Mantilla F.,39,99,,,2,0,7,6,6,2,,,,,,,completed,,,,,,,,,2001_1_adelaide_aapt_championships,2001_1_adelaide_aapt_championships_2001-01-01_R32_johansson_t_mantilla_f
tennis_data_uk,atp,2001,1,AAPT Championships,Adelaide,2001-01-01,International,True,hard,R32,32,3,Ljubicic I.,Sargsian S.,91,94,,,2,0,6,2,7,5,,,,,,,completed,,,,,,,,,2001_1_adelaide_aapt_championships,2001_1_adelaide_aapt_championships_2001-01-01_R32_ljubicic_i_sargsian_s
tennis_data_uk,atp,2001,1,AAPT Championships,Adelaide,2001-01-01,International,True,hard,R32,32,3,Malisse X.,Woodruff C.,127,67,,,2,1,2,6,6,3,6,2,,,,,completed,,,,,,,,,2001_1_adelaide_aapt_championships,2001_1_adelaide_aapt_championships_2001-01-01_R32_malisse_x_woodruff_c
tennis_data_uk,atp,2001,1,AAPT Championships,Adelaide,2001-01-01,International,True,hard,R32,32,3,Martin A.,Puentes G.,79,92,,,2,0,6,2,6,3,,,,,,,completed,,,,,,,,,2001_1_adelaide_aapt_championships,2001_1_adelaide_aapt_championships_2001-01-01_R32_martin_a_puentes_g
tennis_data_uk,atp,2001,1,AAPT Championships,Adelaide,2001-01-01,International,True,hard,R32,32,3,Massu N.,Sluiter R.,87,95,,,2,0,6,2,6,4,,,,,,,completed,,,,,,,,,2001_1_adelaide_aapt_championships,2001_1_adelaide_aapt_championships_2001-01-01_R32_massu_n_sluiter_r
