year,tour,uk_total_matches,sackmann_total_matches,linked_matches,linked_manual,linked_pass_1,linked_pass_2,ambiguous_matches,unmatched_matches,coverage_pct,linked_at
2011,wta,2468,2804,2465,0,2461,4,0,3,99.9,2026-09-25T16:34:16.811073+00:00
