source,tour,year,uk_tournament_id,tournament_name,location,match_date,series,is_outdoor,surface,round,players_remaining,best_of,winner_name,loser_name,winner_rank,loser_rank,winner_rank_points,loser_rank_points,winner_sets,loser_sets,winner_set_1_games,loser_set_1_games,winner_set_2_games,loser_set_2_games,winner_set_3_games,loser_set_3_games,winner_set_4_games,loser_set_4_games,winner_set_5_games,loser_set_5_games,match_status,odds_b365_winner,odds_b365_loser,odds_pinnacle_winner,odds_pinnacle_loser,odds_max_winner,odds_max_loser,odds_avg_winner,odds_avg_loser,source_event_key,source_match_key,canonical_match_key,official_tournament_id,canonical_tourney_id,canonical_tourney_name,canonical_round,canonical_winner_id,canonical_winner_name,canonical_loser_id,canonical_loser_name,match_method,review_flag,data_quality_flag
tennis_data_uk,atp,2024,1,Brisbane International,Brisbane,2023-12-31,atp_250,True,hard,R32,32,3,Popyrin A.,O Connell C.,40,68,1084,780,2,1,6,4,6,7,7,6,,,,,completed,1.62,2.3,1.72,2.23,1.77,2.32,1.68,2.17,2024_1_brisbane_brisbane_international,2024_1_brisbane_brisbane_international_2023-12-31_R32_popyrin_a_o_connell_c,2024-0339_280,339,2024-0339,Brisbane,R32,200615,Alexei Popyrin,106331,Christopher Oconnell,tournament_rank_unique,False,
tennis_data_uk,atp,2024,1,Brisbane International,Brisbane,2023-12-31,atp_250,True,hard,R32,32,3,Shevchenko A.,Van Assche L.,48,90,947,687,2,0,6,3,6,2,,,,,,,completed,1.62,2.3,1.78,2.14,1.78,2.32,1.7,2.14,2024_1_brisbane_brisbane_international,2024_1_brisbane_brisbane_international_2023-12-31_R32_shevchenko_a_van_assche_l,2024-0339_284,339,2024-0339,Brisbane,R32,207686,Alexander Shevchenko,209414,Luca Van Assche,tournament_rank_unique,False,
tennis_data_uk,atp,2024,1,Brisbane International,Brisbane,2024-01-01,atp_250,True,hard,R32,32,3,Safiullin R.,Shelton B.,39,17,1122,2145,2,1,6,3,6,7,6,3,,,,,completed,2.3,1.62,2.31,1.68,2.32,1.68,2.24,1.63,2024_1_brisbane_brisbane_international,2024_1_brisbane_brisbane_international_2024-01-01_R32_safiullin_r_shelton_b,2024-0339_281,339,2024-0339,Brisbane,R32,126128,Roman Safiullin,210097,Ben Shelton,tournament_rank_unique,False,
tennis_data_uk,atp,2024,1,Brisbane International,Brisbane,2024-01-01,atp_250,True,hard,R32,32,3,Rune H.,Purcell M.,8,45,3660,1012,2,1,4,6,6,4,6,2,,,,,completed,1.25,4.0,1.32,3.68,1.32,4.01,1.28,3.65,2024_1_brisbane_brisbane_international,2024_1_brisbane_brisbane_international_2024-01-01_R32_rune_h_purcell_m,2024-0339_285,339,2024-0339,Brisbane,R32,208029,Holger Rune,126845,Max Purcell,tournament_rank_unique,False,
tennis_data_uk,atp,2024,1,Brisbane International,Brisbane,2024-01-01,atp_250,True,hard,R32,32,3,Dimitrov G.,Murray A.,14,42,2570,1050,2,1,4,6,7,5,6,2,,,,,completed,1.33,3.4,1.35,3.47,1.36,3.5,1.33,3.25,2024_1_brisbane_brisbane_international,2024_1_brisbane_brisbane_international_2024-01-01_R32_dimitrov_g_murray_a,2024-0339_270,339,2024-0339,Brisbane,R32,105777,Grigor Dimitrov,104918,Andy Murray,tournament_rank_unique,False,
tennis_data_uk,atp,2024,1,Brisbane International,Brisbane,2024-01-02,atp_250,True,hard,R32,32,3,Hanfmann Y.,Korda S.,51,24,914,1530,2,0,7,5,6,4,,,,,,,completed,4.5,1.2,4.54,1.25,4.54,1.25,4.16,1.22,2024_1_brisbane_brisbane_international,2024_1_brisbane_brisbane_international_2024-01-02_R32_hanfmann_y_korda_s,2024-0339_282,339,2024-0339,Brisbane,R32,105870,Yannick Hanfmann,200624,Sebastian Korda,tournament_rank_unique,False,
tennis_data_uk,atp,2024,1,Brisbane International,Brisbane,2024-01-02,atp_250,True,hard,R32,32,3,Klein L.,Baez S.,170,28,359,1435,2,1,4,6,6,3,6,4,,,,,completed,2.0,1.8,2.02,1.88,2.22,1.88,2.04,1.76,2024_1_brisbane_brisbane_international,2024_1_brisbane_brisbane_international_2024-01-02_R32_klein_l_baez_s,2024-0339_278,339,2024-0339,Brisbane,R32,127760,Lukas Klein,202104,Sebastian Baez,tournament_rank_unique,False,
tennis_data_uk,atp,2024,1,Brisbane International,Brisbane,2024-01-02,atp_250,True,hard,R32,32,3,Duckworth J.,Wolf J.J.,116,53,573,910,2,0,6,3,6,4,,,,,,,completed,2.38,1.57,2.21,1.74,2.4,1.74,2.24,1.63,2024_1_brisbane_brisbane_international,2024_1_brisbane_brisbane_international_2024-01-02_R32_duckworth_j_wolf_j_j,2024-0339_283,339,2024-0339,Brisbane,R32,105902,James Duckworth,200670,J J Wolf,tournament_rank_unique,False,
tennis_data_uk,atp,2024,1,Brisbane International,Brisbane,2024-01-02,atp_250,True,hard,R32,32,3,Altmaier D.,Tu L.,56,225,891,280,2,0,7,6,7,6,,,,,,,completed,1.57,2.38,1.64,2.39,1.64,2.4,1.59,2.32,2024_1_brisbane_brisbane_international,2024_1_brisbane_brisbane_international_2024-01-02_R32_altmaier_d_tu_l,2024-0339_271,339,2024-0339,Brisbane,R32,127157,Daniel Altmaier,111454,Li Tu,tournament_rank_unique,False,
tennis_data_uk,atp,2024,1,Brisbane International,Brisbane,2024-01-02,atp_250,True,hard,R32,32,3,Machac T.,Etcheverry T.,78,30,722,1375,2,1,6,7,7,5,7,6,,,,,completed,1.36,3.2,1.4,3.17,1.41,3.2,1.37,3.02,2024_1_brisbane_brisbane_international,2024_1_brisbane_brisbane_international_2024-01-02_R32_machac_t_etcheverry_t,2024-0339_273,339,2024-0339,Brisbane,R32,207830,Tomas Machac,144869,Tomas Martin Etcheverry,tournament_rank_unique,False,
tennis_data_uk,atp,2024,1,Brisbane International,Brisbane,2024-01-02,atp_250,True,hard,R32,32,3,Thompson J.,Vukic A.,55,62,902,835,2,0,6,3,6,2,,,,,,,completed,1.57,2.38,1.56,2.58,1.57,2.63,1.54,2.46,2024_1_brisbane_brisbane_international,2024_1_brisbane_brisbane_international_2024-01-02_R32_thompson_j_vukic_a,2024-0339_275,339,2024-0339,Brisbane,R32,111442,Jordan Thompson,126846,Aleksandar Vukic,tournament_rank_unique,False,
tennis_data_uk,atp,2024,1,Brisbane International,Brisbane,2024-01-02,atp_250,True,hard,R32,32,3,Kubler J.,Karatsev A.,102,35,631,1193,1,1,6,4,6,7,,,,,,,retired,2.75,1.44,2.6,1.55,2.75,1.55,2.58,1.49,2024_1_brisbane_brisbane_international,2024_1_brisbane_brisbane_international_2024-01-02_R32_kubler_j_karatsev_a,2024-0339_277,339,2024-0339,Brisbane,R32,106186,Jason Kubler,106234,Aslan Karatsev,tournament_rank_unique,False,
tennis_data_uk,atp,2024,1,Brisbane International,Brisbane,2024-01-02,atp_250,True,hard,R32,32,3,Arnaldi M.,Fucsovics M.,44,59,1021,882,2,1,6,7,6,4,7,6,,,,,completed,1.91,1.91,2.05,1.85,2.05,2.1,1.82,1.98,2024_1_brisbane_brisbane_international,2024_1_brisbane_brisbane_international_2024-01-02_R32_arnaldi_m_fucsovics_m,2024-0339_279,339,2024-0339,Brisbane,R32,208286,Matteo Arnaldi,105916,Marton Fucsovics,tournament_rank_unique,False,
tennis_data_uk,atp,2024,1,Brisbane International,Brisbane,2024-01-02,atp_250,True,hard,R32,32,3,Nadal R.,Thiem D.,672,98,45,652,2,0,7,5,6,1,,,,,,,completed,1.62,2.3,1.6,2.48,1.63,2.48,1.58,2.33,2024_1_brisbane_brisbane_international,2024_1_brisbane_brisbane_international_2024-01-02_R32_nadal_r_thiem_d,2024-0339_276,339,2024-0339,Brisbane,R32,104745,Rafael Nadal,106233,Dominic Thiem,tournament_rank_unique,False,
tennis_data_uk,atp,2024,1,Brisbane International,Brisbane,2024-01-02,atp_250,True,hard,R32,32,3,Hijikata R.,Kokkinakis T.,71,65,744,802,2,0,7,6,6,2,,,,,,,completed,2.63,1.5,2.71,1.52,2.75,1.55,2.57,1.49,2024_1_brisbane_brisbane_international,2024_1_brisbane_brisbane_international_2024-01-02_R32_hijikata_r_kokkinakis_t,2024-0339_272,339,2024-0339,Brisbane,R32,208014,Rinky Hijikata,106423,Thanasi Kokkinakis,tournament_rank_unique,False,
tennis_data_uk,atp,2024,1,Brisbane International,Brisbane,2024-01-03,atp_250,True,hard,R32,32,3,Humbert U.,Michelsen A.,20,97,1765,653,2,0,6,4,6,4,,,,,,,completed,1.4,3.0,1.44,2.97,1.44,3.1,1.4,2.87,2024_1_brisbane_brisbane_international,2024_1_brisbane_brisbane_international_2024-01-03_R32_humbert_u_michelsen_a,2024-0339_274,339,2024-0339,Brisbane,R32,200005,Ugo Humbert,210506,Alex Michelsen,tournament_rank_unique,False,
tennis_data_uk,atp,2024,1,Brisbane International,Brisbane,2024-01-03,atp_250,True,hard,R16,16,3,Duckworth J.,Hanfmann Y.,116,51,573,914,2,1,4,6,6,1,7,6,,,,,completed,1.91,1.91,1.93,1.98,1.96,1.98,1.89,1.88,2024_1_brisbane_brisbane_international,2024_1_brisbane_brisbane_international_2024-01-03_R16_duckworth_j_hanfmann_y,2024-0339_292,339,2024-0339,Brisbane,R16,105902,James Duckworth,105870,Yannick Hanfmann,tournament_rank_unique,False,
tennis_data_uk,atp,2024,1,Brisbane International,Brisbane,2024-01-03,atp_250,True,hard,R16,16,3,Arnaldi M.,Klein L.,44,170,1021,359,2,1,6,4,3,6,7,5,,,,,completed,1.53,2.5,1.61,2.49,1.65,2.6,1.54,2.43,2024_1_brisbane_brisbane_international,2024_1_brisbane_brisbane_international_2024-01-03_R16_arnaldi_m_klein_l,2024-0339_290,339,2024-0339,Brisbane,R16,208286,Matteo Arnaldi,127760,Lukas Klein,tournament_rank_unique,False,
tennis_data_uk,atp,2024,1,Brisbane International,Brisbane,2024-01-03,atp_250,True,hard,R16,16,3,Safiullin R.,Popyrin A.,39,40,1122,1084,2,1,6,7,6,4,7,6,,,,,completed,1.53,2.5,1.53,2.68,1.55,2.68,1.52,2.49,2024_1_brisbane_brisbane_international,2024_1_brisbane_brisbane_international_2024-01-03_R16_safiullin_r_popyrin_a,2024-0339_291,339,2024-0339,Brisbane,R16,126128,Roman Safiullin,200615,Alexei Popyrin,tournament_rank_unique,False,
tennis_data_uk,atp,2024,1,Brisbane International,Brisbane,2024-01-03,atp_250,True,hard,R16,16,3,Rune H.,Shevchenko A.,8,48,3660,947,2,1,6,4,5,7,6,2,,,,,completed,1.29,3.75,1.33,3.68,1.33,3.75,1.29,3.53,2024_1_brisbane_brisbane_international,2024_1_brisbane_brisbane_international_2024-01-03_R16_rune_h_shevchenko_a,2024-0339_293,339,2024-0339,Brisbane,R16,208029,Holger Rune,207686,Alexander Shevchenko,tournament_rank_unique,False,
tennis_data_uk,atp,2024,1,Brisbane International,Brisbane,2024-01-04,atp_250,True,hard,R16,16,3,Hijikata R.,Machac T.,71,78,744,722,2,1,5,7,6,2,7,6,,,,,completed,2.3,1.62,2.66,1.54,2.66,1.62,2.48,1.53,2024_1_brisbane_brisbane_international,2024_1_brisbane_brisbane_international_2024-01-04_R16_hijikata_r_machac_t,2024-0339_287,339,2024-0339,Brisbane,R16,208014,Rinky Hijikata,207830,Tomas Machac,tournament_rank_unique,False,
tennis_data_uk,atp,2024,1,Brisbane International,Brisbane,2024-01-04,atp_250,True,hard,R16,16,3,Thompson J.,Humbert U.,55,20,902,1765,0,0,,,,,,,,,,,walkover,2.5,1.53,2.59,1.56,2.6,1.56,2.54,1.5,2024_1_brisbane_brisbane_international,2024_1_brisbane_brisbane_international_2024-01-04_R16_thompson_j_humbert_u,2024-0339_288,339,2024-0339,Brisbane,R16,111442,Jordan Thompson,200005,Ugo Humbert,tournament_rank_unique,False,
tennis_data_uk,atp,2024,1,Brisbane International,Brisbane,2024-01-04,atp_250,True,hard,R16,16,3,Dimitrov G.,Altmaier D.,14,56,2570,891,2,0,6,1,6,2,,,,,,,completed,1.14,5.5,1.13,7.16,1.15,7.16,1.13,5.83,2024_1_brisbane_brisbane_international,2024_1_brisbane_brisbane_international_2024-01-04_R16_dimitrov_g_altmaier_d,2024-0339_286,339,2024-0339,Brisbane,R16,105777,Grigor Dimitrov,127157,Daniel Altmaier,tournament_rank_unique,False,
tennis_data_uk,atp,2024,1,Brisbane International,Brisbane,2024-01-04,atp_250,True,hard,R16,16,3,Nadal R.,Kubler J.,672,102,45,631,2,0,6,1,6,2,,,,,,,completed,1.14,5.5,1.17,5.93,1.18,5.93,1.15,5.22,2024_1_brisbane_brisbane_international,2024_1_brisbane_brisbane_international_2024-01-04_R16_nadal_r_kubler_j,2024-0339_289,339,2024-0339,Brisbane,R16,104745,Rafael Nadal,106186,Jason Kubler,tournament_rank_unique,False,
tennis_data_uk,atp,2024,1,Brisbane International,Brisbane,2024-01-05,atp_250,True,hard,QF,8,3,Safiullin R.,Arnaldi M.,39,44,1122,1021,2,0,7,6,6,2,,,,,,,completed,1.36,3.2,1.42,3.13,1.44,3.2,1.39,2.96,2024_1_brisbane_brisbane_international,2024_1_brisbane_brisbane_international_2024-01-05_QF_safiullin_r_arnaldi_m,2024-0339_296,339,2024-0339,Brisbane,QF,126128,Roman Safiullin,208286,Matteo Arnaldi,tournament_rank_unique,False,
