source,tour,year,uk_tournament_id,tournament_name,location,match_date,series,is_outdoor,surface,round,best_of,winner_name,loser_name,winner_rank,loser_rank,winner_rank_points,loser_rank_points,winner_sets,loser_sets,winner_set_1_games,loser_set_1_games,winner_set_2_games,loser_set_2_games,winner_set_3_games,loser_set_3_games,winner_set_4_games,loser_set_4_games,winner_set_5_games,loser_set_5_games,match_status,odds_b365_winner,odds_b365_loser,odds_pinnacle_winner,odds_pinnacle_loser,odds_max_winner,odds_max_loser,odds_avg_winner,odds_avg_loser,source_event_key,source_match_key
tennis_data_uk,wta,2023,1,Adelaide International 1,Adelaide,2023-01-01,wta_500,True,hard,R32,3,Andreescu B.,Muguruza G.,46,55,1066.0,923.0,2,1,0,6,7,6,6,1,,,,,completed,1.5,2.63,1.52,2.7,1.6,2.7,1.51,2.55,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-01_andreescu_b_muguruza_g
tennis_data_uk,wta,2023,1,Adelaide International 1,Adelaide,2023-01-01,wta_500,True,hard,R32,3,Kanepi K.,Sasnovich A.,32,30,1380.0,1428.0,2,1,4,6,6,1,6,4,,,,,completed,1.91,1.91,1.96,1.93,2.0,1.95,1.9,1.89,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-01_kanepi_k_sasnovich_a
tennis_data_uk,wta,2023,1,Adelaide International 1,Adelaide,2023-01-02,wta_500,True,hard,R32,3,Noskova L.,Kasatkina D.,102,8,620.0,3435.0,2,1,6,3,6,7,6,3,,,,,completed,3.4,1.33,3.25,1.39,3.4,1.41,3.04,1.37,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-02_noskova_l_kasatkina_d
tennis_data_uk,wta,2023,1,Adelaide International 1,Adelaide,2023-01-02,wta_500,True,hard,R32,3,Begu I.,Rogers S.,34,47,1347.0,1065.0,2,1,3,6,7,6,6,1,,,,,completed,2.75,1.44,2.97,1.44,2.97,1.56,2.66,1.47,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-02_begu_i_rogers_s
tennis_data_uk,wta,2023,1,Adelaide International 1,Adelaide,2023-01-02,wta_500,True,hard,R32,3,Kudermetova V.,Anisimova A.,9,23,2795.0,1746.0,2,0,6,3,6,0,,,,,,,completed,1.53,2.5,1.53,2.66,1.58,2.66,1.52,2.48,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-02_kudermetova_v_anisimova_a
tennis_data_uk,wta,2023,1,Adelaide International 1,Adelaide,2023-01-02,wta_500,True,hard,R32,3,Kostyuk M.,Fourlis J.,69,162,820.0,389.0,2,1,6,1,3,6,6,4,,,,,completed,1.13,6.0,1.16,6.11,1.21,6.11,1.14,5.6,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-02_kostyuk_m_fourlis_j
tennis_data_uk,wta,2023,1,Adelaide International 1,Adelaide,2023-01-02,wta_500,True,hard,R32,3,Rybakina E.,Collins D.,21,14,1860.0,2287.0,2,1,5,7,6,2,6,3,,,,,completed,1.57,2.38,1.68,2.31,1.8,2.4,1.65,2.22,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-02_rybakina_e_collins_d
tennis_data_uk,wta,2023,1,Adelaide International 1,Adelaide,2023-01-02,wta_500,True,hard,R32,3,Samsonova L.,Zhang S.,20,25,1910.0,1600.0,2,1,5,7,6,3,6,0,,,,,completed,1.29,3.75,1.29,3.93,1.3,4.45,1.25,3.84,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-02_samsonova_l_zhang_s
tennis_data_uk,wta,2023,1,Adelaide International 1,Adelaide,2023-01-03,wta_500,True,hard,R32,3,Zheng Q.,Kontaveit A.,28,17,1528.0,2093.0,2,1,6,1,4,6,7,6,,,,,completed,1.67,2.2,1.67,2.33,1.71,2.34,1.64,2.24,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-03_zheng_q_kontaveit_a
tennis_data_uk,wta,2023,1,Adelaide International 1,Adelaide,2023-01-03,wta_500,True,hard,R32,3,Vondrousova M.,Alexandrova E.,92,19,662.0,1910.0,2,1,4,6,6,3,6,2,,,,,completed,1.8,2.0,1.82,2.08,1.83,2.08,1.79,2.01,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-03_vondrousova_m_alexandrova_e
tennis_data_uk,wta,2023,1,Adelaide International 1,Adelaide,2023-01-03,wta_500,True,hard,R32,3,Azarenka V.,Kalinina A.,26,39,1597.0,1197.0,2,0,7,6,7,6,,,,,,,completed,1.73,2.1,1.81,2.1,1.87,2.3,1.73,2.1,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-03_azarenka_v_kalinina_a
tennis_data_uk,wta,2023,1,Adelaide International 1,Adelaide,2023-01-03,wta_500,True,hard,R32,3,Liu C.,Hon P.,59,154,880.0,415.0,2,1,4,6,6,3,6,3,,,,,completed,1.25,4.0,1.26,4.24,1.3,4.35,1.25,3.89,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-03_liu_c_hon_p
tennis_data_uk,wta,2023,1,Adelaide International 1,Adelaide,2023-01-03,wta_500,True,hard,R32,3,Cirstea S.,Golubic V.,45,76,1087.0,779.0,2,0,6,0,7,6,,,,,,,completed,2.1,1.73,2.37,1.65,2.54,1.75,2.24,1.64,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-03_cirstea_s_golubic_v
tennis_data_uk,wta,2023,1,Adelaide International 1,Adelaide,2023-01-03,wta_500,True,hard,R32,3,Ostapenko J.,Pliskova Ka.,18,31,1986.0,1426.0,2,0,6,1,6,3,,,,,,,completed,2.1,1.73,1.97,1.92,2.12,1.92,2.02,1.78,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-03_ostapenko_j_pliskova_ka
tennis_data_uk,wta,2023,1,Adelaide International 1,Adelaide,2023-01-04,wta_500,True,hard,R16,3,Vondrousova M.,Kanepi K.,92,32,662.0,1380.0,2,0,6,0,6,4,,,,,,,completed,1.5,2.63,1.56,2.59,1.6,2.76,1.51,2.54,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-04_vondrousova_m_kanepi_k
tennis_data_uk,wta,2023,1,Adelaide International 1,Adelaide,2023-01-04,wta_500,True,hard,R16,3,Sabalenka A.,Samsonova L.,5,20,3925.0,1910.0,2,0,7,6,7,6,,,,,,,completed,2.1,1.73,2.16,1.76,2.25,1.78,2.13,1.71,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-04_sabalenka_a_samsonova_l
tennis_data_uk,wta,2023,1,Adelaide International 1,Adelaide,2023-01-04,wta_500,True,hard,R16,3,Kostyuk M.,Rybakina E.,69,21,820.0,1860.0,2,1,6,7,6,2,6,3,,,,,completed,3.2,1.36,3.67,1.32,3.67,1.36,3.27,1.33,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-04_kostyuk_m_rybakina_e
tennis_data_uk,wta,2023,1,Adelaide International 1,Adelaide,2023-01-04,wta_500,True,hard,R16,3,Kudermetova V.,Andreescu B.,9,46,2795.0,1066.0,2,0,6,4,6,0,,,,,,,completed,1.67,2.2,1.62,2.43,1.67,2.52,1.61,2.3,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-04_kudermetova_v_andreescu_b
tennis_data_uk,wta,2023,1,Adelaide International 1,Adelaide,2023-01-05,wta_500,True,hard,R16,3,Noskova L.,Liu C.,102,59,620.0,880.0,2,0,6,2,6,2,,,,,,,completed,1.73,2.1,1.72,2.24,1.74,2.34,1.68,2.18,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-05_noskova_l_liu_c
tennis_data_uk,wta,2023,1,Adelaide International 1,Adelaide,2023-01-05,wta_500,True,hard,R16,3,Begu I.,Ostapenko J.,34,18,1347.0,1986.0,2,0,6,3,6,0,,,,,,,completed,2.75,1.44,2.88,1.47,3.15,1.47,2.8,1.43,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-05_begu_i_ostapenko_j
tennis_data_uk,wta,2023,1,Adelaide International 1,Adelaide,2023-01-05,wta_500,True,hard,R16,3,Azarenka V.,Zheng Q.,26,28,1597.0,1528.0,2,0,6,2,7,5,,,,,,,completed,2.2,1.67,2.16,1.77,2.27,1.77,2.16,1.68,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-05_azarenka_v_zheng_q
tennis_data_uk,wta,2023,1,Adelaide International 1,Adelaide,2023-01-05,wta_500,True,hard,R16,3,Jabeur O.,Cirstea S.,2,45,5055.0,1087.0,2,0,7,6,6,1,,,,,,,completed,1.29,3.75,1.3,3.89,1.3,3.95,1.27,3.71,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-05_jabeur_o_cirstea_s
tennis_data_uk,wta,2023,1,Adelaide International 1,Adelaide,2023-01-06,wta_500,True,hard,QF,3,Sabalenka A.,Vondrousova M.,5,92,3925.0,662.0,2,0,6,3,7,5,,,,,,,completed,1.8,2.0,1.81,2.11,1.91,2.2,1.78,2.03,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-06_sabalenka_a_vondrousova_m
tennis_data_uk,wta,2023,1,Adelaide International 1,Adelaide,2023-01-06,wta_500,True,hard,QF,3,Begu I.,Kudermetova V.,34,9,1347.0,2795.0,2,0,7,5,6,4,,,,,,,completed,4.0,1.25,3.8,1.31,4.0,1.31,3.79,1.26,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-06_begu_i_kudermetova_v
tennis_data_uk,wta,2023,1,Adelaide International 1,Adelaide,2023-01-06,wta_500,True,hard,QF,3,Noskova L.,Azarenka V.,102,26,620.0,1597.0,2,1,6,4,6,7,7,6,,,,,completed,2.63,1.5,2.66,1.54,2.66,1.57,2.57,1.5,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-06_noskova_l_azarenka_v
tennis_data_uk,wta,2023,1,Adelaide International 1,Adelaide,2023-01-06,wta_500,True,hard,QF,3,Jabeur O.,Kostyuk M.,2,69,5055.0,820.0,2,0,7,6,7,5,,,,,,,completed,1.36,3.2,1.41,3.19,1.41,3.21,1.36,3.09,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-06_jabeur_o_kostyuk_m
tennis_data_uk,wta,2023,1,Adelaide International 1,Adelaide,2023-01-07,wta_500,True,hard,SF,3,Sabalenka A.,Begu I.,5,34,3925.0,1347.0,2,0,6,3,6,2,,,,,,,completed,1.36,3.2,1.39,3.3,1.39,3.45,1.35,3.16,2023_1_adelaide_adelaide_international_1,2023_1_adelaide_adelaide_international_1_2023-01-07_sabalenka_a_begu_i
