source,tour,year,uk_tournament_id,tournament_name,location,match_date,series,is_outdoor,surface,round,best_of,winner_name,loser_name,winner_rank,loser_rank,winner_rank_points,loser_rank_points,winner_sets,loser_sets,winner_set_1_games,loser_set_1_games,winner_set_2_games,loser_set_2_games,winner_set_3_games,loser_set_3_games,winner_set_4_games,loser_set_4_games,winner_set_5_games,loser_set_5_games,match_status,odds_b365_winner,odds_b365_loser,odds_pinnacle_winner,odds_pinnacle_loser,odds_max_winner,odds_max_loser,odds_avg_winner,odds_avg_loser,source_event_key,source_match_key
tennis_data_uk,wta,2008,1,ASB Classic,Auckland,2007-12-30,tier_4,True,hard,R32,3,Paszek T.,Wickmayer Y.,41,175,718.0,176.0,2,0,7,6,6,1,,,,,,,completed,1.25,3.75,1.365,3.54,,,,,2008_1_auckland_asb_classic,2008_1_auckland_asb_classic_2007-12-30_paszek_t_wickmayer_y
tennis_data_uk,wta,2008,1,ASB Classic,Auckland,2007-12-31,tier_4,True,hard,R32,3,Davenport L.,Granville L.,72,61,430.0,460.0,2,0,6,2,6,3,,,,,,,completed,1.07,7.5,1.08,11.0,,,,,2008_1_auckland_asb_classic,2008_1_auckland_asb_classic_2007-12-31_davenport_l_granville_l
tennis_data_uk,wta,2008,1,ASB Classic,Auckland,2007-12-31,tier_4,True,hard,R32,3,Harkleroad A.,Loit E.,67,43,440.0,659.0,2,0,6,4,6,1,,,,,,,completed,1.66,2.1,1.69,2.35,,,,,2008_1_auckland_asb_classic,2008_1_auckland_asb_classic_2007-12-31_harkleroad_a_loit_e
tennis_data_uk,wta,2008,1,ASB Classic,Auckland,2007-12-31,tier_4,True,hard,R32,3,Srebotnik K.,Rodionova A.,27,78,961.0,397.0,1,0,6,0,3,0,,,,,,,retired,1.16,4.5,1.206,5.45,,,,,2008_1_auckland_asb_classic,2008_1_auckland_asb_classic_2007-12-31_srebotnik_k_rodionova_a
tennis_data_uk,wta,2008,1,ASB Classic,Auckland,2007-12-31,tier_4,True,hard,R32,3,Zakopalova K.,Tu M.,63,47,455.0,607.0,2,0,6,3,7,5,,,,,,,completed,1.83,1.83,1.862,2.06,,,,,2008_1_auckland_asb_classic,2008_1_auckland_asb_classic_2007-12-31_zakopalova_k_tu_m
tennis_data_uk,wta,2008,1,ASB Classic,Auckland,2007-12-31,tier_4,True,hard,R32,3,Medina Garrigues A.,Pratt N.,34,70,840.0,433.0,2,0,7,6,6,2,,,,,,,completed,1.33,3.25,1.38,3.43,,,,,2008_1_auckland_asb_classic,2008_1_auckland_asb_classic_2007-12-31_medina_garrigues_a_pratt_n
tennis_data_uk,wta,2008,1,ASB Classic,Auckland,2007-12-31,tier_4,True,hard,R32,3,Meusburger Y.,Morigami A.,65,49,449.0,588.0,2,0,7,5,6,0,,,,,,,completed,2.62,1.44,3.05,1.444,,,,,2008_1_auckland_asb_classic,2008_1_auckland_asb_classic_2007-12-31_meusburger_y_morigami_a
tennis_data_uk,wta,2008,1,ASB Classic,Auckland,2007-12-31,tier_4,True,hard,R32,3,Daniilidou E.,Baltacha E.,42,187,710.0,159.0,2,0,6,1,6,2,,,,,,,completed,1.2,4.33,1.231,4.93,,,,,2008_1_auckland_asb_classic,2008_1_auckland_asb_classic_2007-12-31_daniilidou_e_baltacha_e
tennis_data_uk,wta,2008,1,ASB Classic,Auckland,2007-12-31,tier_4,True,hard,R32,3,Parmentier P.,Manasieva V.,57,162,502.0,194.0,2,0,6,0,7,5,,,,,,,completed,1.36,3.0,1.417,3.2,,,,,2008_1_auckland_asb_classic,2008_1_auckland_asb_classic_2007-12-31_parmentier_p_manasieva_v
tennis_data_uk,wta,2008,1,ASB Classic,Auckland,2008-01-01,tier_4,True,hard,R32,3,Rezai A.,Zhang S.,90,149,374.0,226.0,2,0,6,6,6,3,,,,,,,completed,1.5,2.5,1.625,2.5,,,,,2008_1_auckland_asb_classic,2008_1_auckland_asb_classic_2008-01-01_rezai_a_zhang_s
tennis_data_uk,wta,2008,1,ASB Classic,Auckland,2008-01-01,tier_4,True,hard,R32,3,Zvonareva V.,Jones S.,22,325,1117.0,71.0,2,0,6,0,6,1,,,,,,,completed,1.04,9.0,1.049,16.38,,,,,2008_1_auckland_asb_classic,2008_1_auckland_asb_classic_2008-01-01_zvonareva_v_jones_s
tennis_data_uk,wta,2008,1,ASB Classic,Auckland,2008-01-01,tier_4,True,hard,R32,3,Pin C.,Muller M.,76,53,407.0,540.0,2,0,6,3,6,1,,,,,,,completed,1.38,2.87,1.403,3.28,,,,,2008_1_auckland_asb_classic,2008_1_auckland_asb_classic_2008-01-01_pin_c_muller_m
tennis_data_uk,wta,2008,1,ASB Classic,Auckland,2008-01-01,tier_4,True,hard,R32,3,Errani S.,Krajicek M.,69,33,436.0,864.0,2,1,7,5,6,7,6,2,,,,,completed,3.5,1.28,3.86,1.316,,,,,2008_1_auckland_asb_classic,2008_1_auckland_asb_classic_2008-01-01_errani_s_krajicek_m
tennis_data_uk,wta,2008,1,ASB Classic,Auckland,2008-01-01,tier_4,True,hard,R32,3,Arvidsson S.,Rolle A.,98,115,345.0,308.0,2,0,6,4,7,5,,,,,,,completed,2.0,1.72,2.02,1.893,,,,,2008_1_auckland_asb_classic,2008_1_auckland_asb_classic_2008-01-01_arvidsson_s_rolle_a
tennis_data_uk,wta,2008,1,ASB Classic,Auckland,2008-01-01,tier_4,True,hard,R32,3,Erakovic M.,Barry E.,153,387,218.0,52.0,2,0,6,1,6,1,,,,,,,completed,1.16,4.5,1.213,5.3,,,,,2008_1_auckland_asb_classic,2008_1_auckland_asb_classic_2008-01-01_erakovic_m_barry_e
tennis_data_uk,wta,2008,1,ASB Classic,Auckland,2008-01-01,tier_4,True,hard,R32,3,Kirilenko M.,Kanepi K.,25,75,963.0,421.0,2,1,6,2,2,6,6,3,,,,,completed,1.25,3.75,1.239,4.79,,,,,2008_1_auckland_asb_classic,2008_1_auckland_asb_classic_2008-01-01_kirilenko_m_kanepi_k
tennis_data_uk,wta,2008,1,ASB Classic,Auckland,2008-01-01,tier_4,True,hard,R16,3,Paszek T.,Pin C.,41,76,718.0,407.0,2,0,6,2,6,3,,,,,,,completed,1.36,3.0,1.426,3.15,,,,,2008_1_auckland_asb_classic,2008_1_auckland_asb_classic_2008-01-01_paszek_t_pin_c
tennis_data_uk,wta,2008,1,ASB Classic,Auckland,2008-01-01,tier_4,True,hard,R16,3,Zvonareva V.,Arvidsson S.,22,98,1117.0,345.0,2,0,6,2,6,3,,,,,,,completed,1.16,4.5,1.134,7.79,,,,,2008_1_auckland_asb_classic,2008_1_auckland_asb_classic_2008-01-01_zvonareva_v_arvidsson_s
tennis_data_uk,wta,2008,1,ASB Classic,Auckland,2008-01-02,tier_4,True,hard,R16,3,Davenport L.,Medina Garrigues A.,72,34,430.0,840.0,2,1,6,1,4,6,6,0,,,,,completed,1.1,6.5,1.115,8.45,,,,,2008_1_auckland_asb_classic,2008_1_auckland_asb_classic_2008-01-02_davenport_l_medina_garrigues_a
tennis_data_uk,wta,2008,1,ASB Classic,Auckland,2008-01-02,tier_4,True,hard,R16,3,Errani S.,Parmentier P.,69,57,436.0,502.0,2,0,6,1,6,2,,,,,,,completed,,,2.45,1.645,,,,,2008_1_auckland_asb_classic,2008_1_auckland_asb_classic_2008-01-02_errani_s_parmentier_p
tennis_data_uk,wta,2008,1,ASB Classic,Auckland,2008-01-02,tier_4,True,hard,R16,3,Erakovic M.,Harkleroad A.,153,67,218.0,440.0,2,0,7,6,7,5,,,,,,,completed,2.25,1.61,2.11,1.826,,,,,2008_1_auckland_asb_classic,2008_1_auckland_asb_classic_2008-01-02_erakovic_m_harkleroad_a
tennis_data_uk,wta,2008,1,ASB Classic,Auckland,2008-01-02,tier_4,True,hard,R16,3,Rezai A.,Daniilidou E.,90,42,374.0,710.0,2,0,7,5,6,4,,,,,,,completed,2.75,1.39,3.2,1.417,,,,,2008_1_auckland_asb_classic,2008_1_auckland_asb_classic_2008-01-02_rezai_a_daniilidou_e
