year,tour,source_match_key,canonical_match_key,official_tournament_id,winner_id,loser_id,match_method,review_flag,data_quality_flag,source_candidate_count,canonical_candidate_count,round_agrees,winner_rank_points_diff,loser_rank_points_diff
2019,wta,2019_1_auckland_asb_classic_2018-12-31_R32_puig_m_mattek_sands_b,2019-1049_280,1049,201620,201318,tournament_rank_unique,False,,1,1,True,0.0,0.0
2019,wta,2019_1_auckland_asb_classic_2018-12-31_R32_davis_l_arruabarrena_l,2019-1049_283,1049,201616,202418,tournament_rank_unique,False,,1,1,True,0.0,0.0
2019,wta,2019_1_auckland_asb_classic_2018-12-31_R32_kuzmova_v_zidansek_t,2019-1049_275,1049,214149,214461,tournament_rank_unique,False,,1,1,True,0.0,0.0
2019,wta,2019_1_auckland_asb_classic_2018-12-31_R32_bouchard_e_brengle_m,2019-1049_272,1049,202446,201483,tournament_rank_unique,False,,1,1,True,0.0,0.0
2019,wta,2019_1_auckland_asb_classic_2018-12-31_R32_sorribes_tormo_s_voegele_s,2019-1049_279,1049,204427,201527,tournament_rank_unique,False,,1,1,True,0.0,0.0
2019,wta,2019_1_auckland_asb_classic_2019-01-01_R32_kenin_s_martic_p,2019-1049_274,1049,213550,201549,tournament_rank_unique,False,,1,1,True,0.0,0.0
2019,wta,2019_1_auckland_asb_classic_2019-01-01_R32_flipkens_k_vickery_s,2019-1049_278,1049,201465,203500,tournament_rank_unique,False,,1,1,True,0.0,0.0
2019,wta,2019_1_auckland_asb_classic_2019-01-01_R32_strycova_b_townsend_t,2019-1049_277,1049,201366,203501,tournament_rank_unique,False,,1,1,True,0.0,0.0
2019,wta,2019_1_auckland_asb_classic_2019-01-01_R32_schoofs_b_van_uytvanck_a,2019-1049_273,1049,202457,202421,tournament_rank_unique,False,,1,1,True,0.0,0.0
2019,wta,2019_1_auckland_asb_classic_2019-01-01_R32_hsieh_s_w_hercog_p,2019-1049_281,1049,201444,201555,tournament_rank_unique,False,,1,1,True,0.0,0.0
2019,wta,2019_1_auckland_asb_classic_2019-01-01_R32_barthel_m_soler_espinosa_s,2019-1049_271,1049,201621,201562,tournament_rank_unique,False,,1,1,True,0.0,0.0
2019,wta,2019_1_auckland_asb_classic_2019-01-01_R32_goerges_j_larsson_j,2019-1049_270,1049,201504,201596,tournament_rank_unique,False,,1,1,True,0.0,0.0
2019,wta,2019_1_auckland_asb_classic_2019-01-01_R32_anisimova_a_cepelova_j,2019-1049_276,1049,216153,202450,tournament_rank_unique,False,,1,1,True,0.0,0.0
2019,wta,2019_1_auckland_asb_classic_2019-01-01_R32_williams_v_azarenka_v,2019-1049_282,1049,200748,201458,tournament_rank_unique,False,,1,1,True,0.0,0.0
2019,wta,2019_1_auckland_asb_classic_2019-01-01_R32_andreescu_b_babos_t,2019-1049_284,1049,215370,201693,tournament_rank_unique,False,,1,1,True,0.0,0.0
2019,wta,2019_1_auckland_asb_classic_2019-01-02_R32_wozniacki_c_siegemund_l,2019-1049_285,1049,201496,201696,tournament_rank_unique,False,,1,1,True,0.0,0.0
2019,wta,2019_1_auckland_asb_classic_2019-01-01_R16_sorribes_tormo_s_flipkens_k,2019-1049_290,1049,204427,201465,tournament_rank_unique,False,,1,1,True,0.0,0.0
2019,wta,2019_1_auckland_asb_classic_2019-01-02_R16_hsieh_s_w_puig_m,2019-1049_291,1049,201444,201620,tournament_rank_unique,False,,1,1,True,0.0,0.0
