source,tour,year,uk_tournament_id,tournament_name,location,match_date,series,is_outdoor,surface,round,players_remaining,best_of,winner_name,loser_name,winner_rank,loser_rank,winner_rank_points,loser_rank_points,winner_sets,loser_sets,winner_set_1_games,loser_set_1_games,winner_set_2_games,loser_set_2_games,winner_set_3_games,loser_set_3_games,winner_set_4_games,loser_set_4_games,winner_set_5_games,loser_set_5_games,match_status,odds_b365_winner,odds_b365_loser,odds_pinnacle_winner,odds_pinnacle_loser,odds_max_winner,odds_max_loser,odds_avg_winner,odds_avg_loser,source_event_key,source_match_key,canonical_match_key,official_tournament_id,canonical_tourney_id,canonical_tourney_name,canonical_round,canonical_winner_id,canonical_winner_name,canonical_loser_id,canonical_loser_name,match_method,review_flag,data_quality_flag
tennis_data_uk,wta,2020,1,ASB Classic,Auckland,2020-01-06,international,True,hard,R32,32,3,Kasatkina D.,Suarez Navarro C.,70,52,851.0,1048.0,2,1,6,3,3,6,6,2,,,,,completed,1.61,2.2,1.63,2.4,1.67,2.4,1.61,2.3,2020_1_auckland_asb_classic,2020_1_auckland_asb_classic_2020-01-06_R32_kasatkina_d_suarez_navarro_c,2020-1049_280,1049,2020-1049,Auckland,R32,214082,Daria Kasatkina,201521,Carla Suarez Navarro,tournament_rank_unique,False,
tennis_data_uk,wta,2020,1,ASB Classic,Auckland,2020-01-06,international,True,hard,R32,32,3,Pegula J.,Bellis C.,82,855,743.0,19.0,2,0,6,0,6,4,,,,,,,completed,2.37,1.53,2.64,1.54,2.64,1.66,2.41,1.56,2020_1_auckland_asb_classic,2020_1_auckland_asb_classic_2020-01-06_R32_pegula_j_bellis_c,2020-1049_272,1049,2020-1049,Auckland,R32,202468,Jessica Pegula,214263,Catherine Cartan Bellis,tournament_rank_unique,False,
tennis_data_uk,wta,2020,1,ASB Classic,Auckland,2020-01-06,international,True,hard,R32,32,3,Garcia C.,Townsend T.,46,77,1235.0,760.0,2,1,5,7,6,3,7,5,,,,,completed,1.9,1.8,2.01,1.88,2.05,1.91,1.94,1.85,2020_1_auckland_asb_classic,2020_1_auckland_asb_classic_2020-01-06_R32_garcia_c_townsend_t,2020-1049_278,1049,2020-1049,Auckland,R32,201614,Caroline Garcia,203501,Taylor Townsend,tournament_rank_unique,False,
tennis_data_uk,wta,2020,1,ASB Classic,Auckland,2020-01-06,international,True,hard,R32,32,3,Zidansek T.,Peterson R.,64,44,870.0,1275.0,2,0,7,6,7,6,,,,,,,completed,3.0,1.36,3.49,1.35,3.6,1.36,3.29,1.33,2020_1_auckland_asb_classic,2020_1_auckland_asb_classic_2020-01-06_R32_zidansek_t_peterson_r,2020-1049_273,1049,2020-1049,Auckland,R32,214461,Tamara Zidansek,202490,Rebecca Peterson,tournament_rank_unique,False,
tennis_data_uk,wta,2020,1,ASB Classic,Auckland,2020-01-06,international,True,hard,R32,32,3,Teichmann J.,Ivanov V.,68,1001,855.0,12.0,2,0,6,4,6,3,,,,,,,completed,1.04,13.0,1.07,10.25,1.08,13.0,1.06,9.42,2020_1_auckland_asb_classic,2020_1_auckland_asb_classic_2020-01-06_R32_teichmann_j_ivanov_v,2020-1049_275,1049,2020-1049,Auckland,R32,213525,Jil Teichmann,221173,Valentina Ivanov,tournament_rank_unique,False,
tennis_data_uk,wta,2020,1,ASB Classic,Auckland,2020-01-06,international,True,hard,R32,32,3,Gauff C.,Kuzmova V.,67,61,855.0,965.0,2,0,6,3,6,1,,,,,,,completed,1.72,2.0,1.78,2.13,1.78,2.2,1.68,2.16,2020_1_auckland_asb_classic,2020_1_auckland_asb_classic_2020-01-06_R32_gauff_c_kuzmova_v,2020-1049_283,1049,2020-1049,Auckland,R32,221103,Coco Gauff,214149,Viktoria Hruncakova,tournament_rank_unique,False,
tennis_data_uk,wta,2020,1,ASB Classic,Auckland,2020-01-06,international,True,hard,R32,32,3,Bouchard E.,Flipkens K.,262,72,223.0,819.0,2,0,7,5,7,5,,,,,,,completed,2.5,1.5,2.9,1.46,2.95,1.58,2.72,1.45,2020_1_auckland_asb_classic,2020_1_auckland_asb_classic_2020-01-06_R32_bouchard_e_flipkens_k,2020-1049_279,1049,2020-1049,Auckland,R32,202446,Eugenie Bouchard,201465,Kirsten Flipkens,tournament_rank_unique,False,
tennis_data_uk,wta,2020,1,ASB Classic,Auckland,2020-01-07,international,True,hard,R32,32,3,Martic P.,Arconada U.M.,15,135,2617.0,459.0,2,1,5,7,6,4,6,4,,,,,completed,1.18,4.5,1.2,5.04,1.23,5.04,1.19,4.62,2020_1_auckland_asb_classic,2020_1_auckland_asb_classic_2020-01-07_R32_martic_p_arconada_u_m,2020-1049_270,1049,2020-1049,Auckland,R32,201549,Petra Martic,213672,Usue Maitane Arconada,tournament_rank_unique,False,
tennis_data_uk,wta,2020,1,ASB Classic,Auckland,2020-01-07,international,True,hard,R32,32,3,Cornet A.,Bonaventure Y.,57,116,1015.0,574.0,2,1,4,6,7,5,6,3,,,,,completed,1.5,2.5,1.57,2.54,1.63,2.56,1.54,2.45,2020_1_auckland_asb_classic,2020_1_auckland_asb_classic_2020-01-07_R32_cornet_a_bonaventure_y,2020-1049_271,1049,2020-1049,Auckland,R32,201427,Alize Cornet,204434,Ysaline Bonaventure,tournament_rank_unique,False,
tennis_data_uk,wta,2020,1,ASB Classic,Auckland,2020-01-07,international,True,hard,R32,32,3,Anisimova A.,Kozlova K.,25,89,1734.0,710.0,2,0,6,3,6,4,,,,,,,completed,1.25,3.75,1.26,4.2,1.3,4.2,1.25,3.86,2020_1_auckland_asb_classic,2020_1_auckland_asb_classic_2020-01-07_R32_anisimova_a_kozlova_k,2020-1049_281,1049,2020-1049,Auckland,R32,216153,Amanda Anisimova,203462,Kateryna Baindl,tournament_rank_unique,False,
tennis_data_uk,wta,2020,1,ASB Classic,Auckland,2020-01-07,international,True,hard,R32,32,3,Williams S.,Giorgi C.,10,99,3935.0,680.0,2,0,6,3,6,2,,,,,,,completed,1.22,4.0,1.24,4.51,1.26,5.3,1.22,4.21,2020_1_auckland_asb_classic,2020_1_auckland_asb_classic_2020-01-07_R32_williams_s_giorgi_c,2020-1049_285,1049,2020-1049,Auckland,R32,200033,Serena Williams,202429,Camila Giorgi,tournament_rank_unique,False,
tennis_data_uk,wta,2020,1,ASB Classic,Auckland,2020-01-07,international,True,hard,R32,32,3,Siegemund L.,Mcnally C.,73,118,805.0,539.0,2,0,6,2,6,2,,,,,,,completed,2.0,1.72,2.08,1.81,2.12,1.81,2.05,1.75,2020_1_auckland_asb_classic,2020_1_auckland_asb_classic_2020-01-07_R32_siegemund_l_mcnally_c,2020-1049_282,1049,2020-1049,Auckland,R32,201696,Laura Siegemund,216083,Caty Mcnally,tournament_rank_unique,False,
tennis_data_uk,wta,2020,1,ASB Classic,Auckland,2020-01-07,international,True,hard,R32,32,3,Mchale C.,Li A.,86,145,720.0,414.0,2,0,7,5,6,2,,,,,,,completed,2.37,1.53,2.53,1.58,2.8,1.7,2.42,1.55,2020_1_auckland_asb_classic,2020_1_auckland_asb_classic_2020-01-07_R32_mchale_c_li_a,2020-1049_284,1049,2020-1049,Auckland,R32,201539,Christina Mchale,215983,Ann Li,tournament_rank_unique,False,
tennis_data_uk,wta,2020,1,ASB Classic,Auckland,2020-01-07,international,True,hard,R32,32,3,Wozniacki C.,Hourigan P.M.,39,447,1353.0,92.0,2,0,6,1,6,0,,,,,,,completed,1.03,15.0,1.02,19.14,1.03,24.25,1.02,15.27,2020_1_auckland_asb_classic,2020_1_auckland_asb_classic_2020-01-07_R32_wozniacki_c_hourigan_p_m,2020-1049_277,1049,2020-1049,Auckland,R32,201496,Caroline Wozniacki,212805,Paige Mary Hourigan,tournament_rank_unique,False,
tennis_data_uk,wta,2020,1,ASB Classic,Auckland,2020-01-07,international,True,hard,R32,32,3,Davis L.,Lepchenko V.,63,170,874.0,354.0,2,0,7,6,6,2,,,,,,,completed,1.57,2.25,1.69,2.28,1.71,2.39,1.64,2.23,2020_1_auckland_asb_classic,2020_1_auckland_asb_classic_2020-01-07_R32_davis_l_lepchenko_v,2020-1049_276,1049,2020-1049,Auckland,R32,201616,Lauren Davis,201478,Varvara Lepchenko,tournament_rank_unique,False,
tennis_data_uk,wta,2020,1,ASB Classic,Auckland,2020-01-07,international,True,hard,R32,32,3,Goerges J.,Minnen G.,41,109,1331.0,599.0,2,0,6,1,7,6,,,,,,,completed,1.57,2.25,1.65,2.37,1.67,2.54,1.59,2.33,2020_1_auckland_asb_classic,2020_1_auckland_asb_classic_2020-01-07_R32_goerges_j_minnen_g,2020-1049_274,1049,2020-1049,Auckland,R32,201504,Julia Goerges,213889,Greet Minnen,tournament_rank_unique,False,
tennis_data_uk,wta,2020,1,ASB Classic,Auckland,2020-01-08,international,True,hard,R16,16,3,Cornet A.,Martic P.,57,15,1015.0,2617.0,2,1,3,6,6,4,6,4,,,,,completed,2.75,1.4,2.76,1.51,2.86,1.56,2.63,1.48,2020_1_auckland_asb_classic,2020_1_auckland_asb_classic_2020-01-08_R16_cornet_a_martic_p,2020-1049_286,1049,2020-1049,Auckland,R16,201427,Alize Cornet,201549,Petra Martic,tournament_rank_unique,False,
