year,tour,source_match_key,canonical_match_key,official_tournament_id,winner_id,loser_id,match_method,review_flag,data_quality_flag,source_candidate_count,canonical_candidate_count,round_agrees,winner_rank_points_diff,loser_rank_points_diff
2009,wta,2009_1_auckland_asb_classic_2009-01-04_R32_rezai_a_daniilidou_e,2009-W-INT-NZL-01A-2009_7,1049,201431,201305,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_1_auckland_asb_classic_2009-01-05_R32_vaidisova_n_kudryavtseva_a,2009-W-INT-NZL-01A-2009_13,1049,201400,201485,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_1_auckland_asb_classic_2009-01-05_R32_zahlavova_strycova_b_razzano_v,2009-W-INT-NZL-01A-2009_3,1049,201366,200043,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_1_auckland_asb_classic_2009-01-05_R32_craybas_j_date_krumm_k,2009-W-INT-NZL-01A-2009_15,1049,200754,200617,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_1_auckland_asb_classic_2009-01-05_R32_gallovits_e_zakopalova_k,2009-W-INT-NZL-01A-2009_6,1049,201365,201344,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_1_auckland_asb_classic_2009-01-05_R32_peer_s_cetkovska_p,2009-W-INT-NZL-01A-2009_4,1049,201424,201508,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_1_auckland_asb_classic_2009-01-05_R32_wozniak_a_rybarikova_m,2009-W-INT-NZL-01A-2009_12,1049,201486,201517,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_1_auckland_asb_classic_2009-01-05_R32_medina_garrigues_a_santangelo_m,2009-W-INT-NZL-01A-2009_5,1049,201286,201379,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_1_auckland_asb_classic_2009-01-05_R32_vesnina_e_nakamura_a,2009-W-INT-NZL-01A-2009_14,1049,201455,201411,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_1_auckland_asb_classic_2009-01-05_R32_suarez_navarro_c_dechy_n,2009-W-INT-NZL-01A-2009_9,1049,201521,200109,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_1_auckland_asb_classic_2009-01-05_R32_wozniacki_c_brianti_a,2009-W-INT-NZL-01A-2009_16,1049,201496,201462,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_1_auckland_asb_classic_2009-01-05_R32_dementieva_e_chan_y_j,2009-W-INT-NZL-01A-2009_1,1049,200108,201442,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_1_auckland_asb_classic_2009-01-05_R32_morita_a_domachowska_m,2009-W-INT-NZL-01A-2009_11,1049,201503,201417,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_1_auckland_asb_classic_2009-01-06_R32_erakovic_m_llagostera_vives_n,2009-W-INT-NZL-01A-2009_2,1049,201523,201291,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_1_auckland_asb_classic_2009-01-06_R32_keothavong_a_lucic_m,2009-W-INT-NZL-01A-2009_10,1049,201303,200002,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_1_auckland_asb_classic_2009-01-06_R32_pavlyuchenkova_a_barrois_k,2009-W-INT-NZL-01A-2009_8,1049,201499,201470,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_1_auckland_asb_classic_2009-01-06_R16_vesnina_e_vaidisova_n,2009-W-INT-NZL-01A-2009_23,1049,201455,201400,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_1_auckland_asb_classic_2009-01-06_R16_peer_s_zahlavova_strycova_b,2009-W-INT-NZL-01A-2009_18,1049,201424,201366,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_1_auckland_asb_classic_2009-01-06_R16_wozniacki_c_craybas_j,2009-W-INT-NZL-01A-2009_24,1049,201496,200754,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_1_auckland_asb_classic_2009-01-07_R16_rezai_a_pavlyuchenkova_a,2009-W-INT-NZL-01A-2009_20,1049,201431,201499,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_1_auckland_asb_classic_2009-01-07_R16_keothavong_a_suarez_navarro_c,2009-W-INT-NZL-01A-2009_21,1049,201303,201521,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_1_auckland_asb_classic_2009-01-07_R16_dementieva_e_erakovic_m,2009-W-INT-NZL-01A-2009_17,1049,200108,201523,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_1_auckland_asb_classic_2009-01-07_R16_gallovits_e_medina_garrigues_a,2009-W-INT-NZL-01A-2009_19,1049,201365,201286,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_1_auckland_asb_classic_2009-01-07_R16_morita_a_wozniak_a,2009-W-INT-NZL-01A-2009_22,1049,201503,201486,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_1_auckland_asb_classic_2009-01-07_QF_rezai_a_gallovits_e,2009-W-INT-NZL-01A-2009_26,1049,201431,201365,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_1_auckland_asb_classic_2009-01-08_QF_dementieva_e_peer_s,2009-W-INT-NZL-01A-2009_25,1049,200108,201424,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_1_auckland_asb_classic_2009-01-08_QF_keothavong_a_morita_a,2009-W-INT-NZL-01A-2009_27,1049,201303,201503,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_1_auckland_asb_classic_2009-01-08_QF_vesnina_e_wozniacki_c,2009-W-INT-NZL-01A-2009_28,1049,201455,201496,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_1_auckland_asb_classic_2009-01-08_SF_dementieva_e_rezai_a,2009-W-INT-NZL-01A-2009_29,1049,200108,201431,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_1_auckland_asb_classic_2009-01-09_SF_vesnina_e_keothavong_a,2009-W-INT-NZL-01A-2009_30,1049,201455,201303,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_1_auckland_asb_classic_2009-01-10_F_dementieva_e_vesnina_e,2009-W-INT-NZL-01A-2009_31,1049,200108,201455,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_2_brisbane_brisbane_international_2009-01-04_R32_gajdosova_j_peng_s,2009-W-INT-AUS-01A-2009_15,800,201457,201397,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_2_brisbane_brisbane_international_2009-01-04_R32_azarenka_v_bondarenko_k,2009-W-INT-AUS-01A-2009_16,800,201458,201435,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_2_brisbane_brisbane_international_2009-01-04_R32_bartoli_m_wejnert_m,2009-W-INT-AUS-01A-2009_5,800,201294,201536,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_2_brisbane_brisbane_international_2009-01-04_R32_pironkova_t_niculescu_m,2009-W-INT-AUS-01A-2009_11,800,201450,201512,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_2_brisbane_brisbane_international_2009-01-04_R32_kleybanova_a_kanepi_k,2009-W-INT-AUS-01A-2009_8,800,201515,201466,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_2_brisbane_brisbane_international_2009-01-05_R32_stosur_s_sugiyama_a,2009-W-INT-AUS-01A-2009_13,800,201325,200085,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_2_brisbane_brisbane_international_2009-01-05_R32_coin_j_wickmayer_y,2009-W-INT-AUS-01A-2009_3,800,201526,201518,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_2_brisbane_brisbane_international_2009-01-05_R32_karatantcheva_s_benesova_i,2009-W-INT-AUS-01A-2009_10,800,201402,201331,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_2_brisbane_brisbane_international_2009-01-05_R32_govortsova_o_schiavone_f,2009-W-INT-AUS-01A-2009_9,800,201501,201212,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_2_brisbane_brisbane_international_2009-01-05_R32_vinci_r_groenefeld_a_l,2009-W-INT-AUS-01A-2009_2,800,201311,201394,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_2_brisbane_brisbane_international_2009-01-05_R32_errani_s_hantuchova_d,2009-W-INT-AUS-01A-2009_12,800,201506,201290,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_2_brisbane_brisbane_international_2009-01-05_R32_mauresmo_a_dokic_j,2009-W-INT-AUS-01A-2009_4,800,200065,200120,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_2_brisbane_brisbane_international_2009-01-05_R32_garbin_t_arvidsson_s,2009-W-INT-AUS-01A-2009_7,800,200060,201387,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_2_brisbane_brisbane_international_2009-01-05_R32_czink_m_bondarenko_a,2009-W-INT-AUS-01A-2009_6,800,201349,201416,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_2_brisbane_brisbane_international_2009-01-05_R32_safarova_l_holland_i,2009-W-INT-AUS-01A-2009_14,800,201425,201538,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_2_brisbane_brisbane_international_2009-01-05_R32_ivanovic_a_kvitova_p,2009-W-INT-AUS-01A-2009_1,800,201421,201520,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_2_brisbane_brisbane_international_2009-01-06_R16_garbin_t_kleybanova_a,2009-W-INT-AUS-01A-2009_20,800,200060,201515,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_2_brisbane_brisbane_international_2009-01-06_R16_azarenka_v_gajdosova_j,2009-W-INT-AUS-01A-2009_24,800,201458,201457,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_2_brisbane_brisbane_international_2009-01-06_R16_bartoli_m_czink_m,2009-W-INT-AUS-01A-2009_19,800,201294,201349,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_2_brisbane_brisbane_international_2009-01-06_R16_safarova_l_stosur_s,2009-W-INT-AUS-01A-2009_23,800,201425,201325,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_2_brisbane_brisbane_international_2009-01-07_R16_errani_s_pironkova_t,2009-W-INT-AUS-01A-2009_22,800,201506,201450,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_2_brisbane_brisbane_international_2009-01-07_R16_mauresmo_a_coin_j,2009-W-INT-AUS-01A-2009_18,800,200065,201526,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_2_brisbane_brisbane_international_2009-01-07_R16_govortsova_o_karatantcheva_s,2009-W-INT-AUS-01A-2009_21,800,201501,201402,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_2_brisbane_brisbane_international_2009-01-07_R16_ivanovic_a_vinci_r,2009-W-INT-AUS-01A-2009_17,800,201421,201311,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_2_brisbane_brisbane_international_2009-01-08_QF_azarenka_v_safarova_l,2009-W-INT-AUS-01A-2009_28,800,201458,201425,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_2_brisbane_brisbane_international_2009-01-08_QF_errani_s_govortsova_o,2009-W-INT-AUS-01A-2009_27,800,201506,201501,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_2_brisbane_brisbane_international_2009-01-08_QF_mauresmo_a_ivanovic_a,2009-W-INT-AUS-01A-2009_25,800,200065,201421,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_2_brisbane_brisbane_international_2009-01-08_QF_bartoli_m_garbin_t,2009-W-INT-AUS-01A-2009_26,800,201294,200060,tournament_rank_unique,False,,1,1,True,0.0,0.0
2009,wta,2009_2_brisbane_brisbane_international_2009-01-09_SF_azarenka_v_errani_s,2009-W-INT-AUS-01A-2009_30,800,201458,201506,tournament_rank_unique,False,,1,1,True,0.0,0.0
