source,tour,year,uk_tournament_id,tournament_name,location,match_date,series,is_outdoor,surface,round,players_remaining,best_of,winner_name,loser_name,winner_rank,loser_rank,winner_rank_points,loser_rank_points,winner_sets,loser_sets,winner_set_1_games,loser_set_1_games,winner_set_2_games,loser_set_2_games,winner_set_3_games,loser_set_3_games,winner_set_4_games,loser_set_4_games,winner_set_5_games,loser_set_5_games,match_status,odds_b365_winner,odds_b365_loser,odds_pinnacle_winner,odds_pinnacle_loser,odds_max_winner,odds_max_loser,odds_avg_winner,odds_avg_loser,source_event_key,source_match_key,canonical_match_key,official_tournament_id,canonical_tourney_id,canonical_tourney_name,canonical_round,canonical_winner_id,canonical_winner_name,canonical_loser_id,canonical_loser_name,match_method,review_flag,data_quality_flag
tennis_data_uk,wta,2015,1,ASB Classic,Auckland,2015-01-04,international,True,hard,R32,32,3,Davis L.,Rogers S.,54,72,950,722.0,2,1,1,6,6,4,6,3,,,,,completed,1.66,2.1,1.77,2.16,1.77,2.25,1.7,2.09,2015_1_auckland_asb_classic,2015_1_auckland_asb_classic_2015-01-04_R32_davis_l_rogers_s,2015-W-INT-NZL-01A-2015_14,1049,2015-W-INT-NZL-01A-2015,Auckland,R32,201616,Lauren Davis,201603,Shelby Rogers,tournament_rank_unique,False,
tennis_data_uk,wta,2015,1,ASB Classic,Auckland,2015-01-04,international,True,hard,R32,32,3,Townsend T.,Wickmayer Y.,103,74,558,708.0,2,1,7,5,3,6,6,0,,,,,completed,1.72,2.0,1.79,2.12,1.88,2.12,1.8,1.95,2015_1_auckland_asb_classic,2015_1_auckland_asb_classic_2015-01-04_R32_townsend_t_wickmayer_y,2015-W-INT-NZL-01A-2015_2,1049,2015-W-INT-NZL-01A-2015,Auckland,R32,203501,Taylor Townsend,201518,Yanina Wickmayer,tournament_rank_unique,False,
tennis_data_uk,wta,2015,1,ASB Classic,Auckland,2015-01-05,international,True,hard,R32,32,3,Nara K.,Bertens K.,45,68,1098,754.0,2,0,6,3,6,2,,,,,,,completed,1.61,2.2,1.88,2.01,1.92,2.2,1.75,2.03,2015_1_auckland_asb_classic,2015_1_auckland_asb_classic_2015-01-05_R32_nara_k_bertens_k,2015-W-INT-NZL-01A-2015_11,1049,2015-W-INT-NZL-01A-2015,Auckland,R32,201597,Kurumi Nara,202428,Kiki Bertens,tournament_rank_unique,False,
tennis_data_uk,wta,2015,1,ASB Classic,Auckland,2015-01-05,international,True,hard,R32,32,3,Stephens S.,Soler Espinosa S.,35,65,1343,788.0,2,0,6,3,6,1,,,,,,,completed,1.36,3.0,1.43,3.01,1.56,3.25,1.39,2.9,2015_1_auckland_asb_classic,2015_1_auckland_asb_classic_2015-01-05_R32_stephens_s_soler_espinosa_s,2015-W-INT-NZL-01A-2015_13,1049,2015-W-INT-NZL-01A-2015,Auckland,R32,201585,Sloane Stephens,201562,Silvia Soler Espinosa,tournament_rank_unique,False,
tennis_data_uk,wta,2015,1,ASB Classic,Auckland,2015-01-05,international,True,hard,R32,32,3,Hantuchova D.,Errani S.,62,14,841,2775.0,2,0,6,3,6,2,,,,,,,completed,2.75,1.4,2.93,1.45,2.99,1.55,2.63,1.46,2015_1_auckland_asb_classic,2015_1_auckland_asb_classic_2015-01-05_R32_hantuchova_d_errani_s,2015-W-INT-NZL-01A-2015_16,1049,2015-W-INT-NZL-01A-2015,Auckland,R32,201290,Daniela Hantuchova,201506,Sara Errani,tournament_rank_unique,False,
tennis_data_uk,wta,2015,1,ASB Classic,Auckland,2015-01-05,international,True,hard,R32,32,3,Zahlavova Strycova B.,Scheepers C.,26,77,1720,693.0,2,1,6,1,3,6,6,2,,,,,completed,1.44,2.62,1.45,2.93,1.52,2.93,1.45,2.65,2015_1_auckland_asb_classic,2015_1_auckland_asb_classic_2015-01-05_R32_zahlavova_strycova_b_scheepers_c,2015-W-INT-NZL-01A-2015_5,1049,2015-W-INT-NZL-01A-2015,Auckland,R32,201366,Barbora Strycova,201541,Chanelle Scheepers,tournament_rank_unique,False,
tennis_data_uk,wta,2015,1,ASB Classic,Auckland,2015-01-05,international,True,hard,R32,32,3,Konjuh A.,Barthel M.,99,41,579,1193.0,2,0,6,2,6,1,,,,,,,completed,1.57,2.25,1.74,2.21,1.74,2.4,1.62,2.23,2015_1_auckland_asb_classic,2015_1_auckland_asb_classic_2015-01-05_R32_konjuh_a_barthel_m,2015-W-INT-NZL-01A-2015_9,1049,2015-W-INT-NZL-01A-2015,Auckland,R32,211951,Ana Konjuh,201621,Mona Barthel,tournament_rank_unique,False,
tennis_data_uk,wta,2015,1,ASB Classic,Auckland,2015-01-05,international,True,hard,R32,32,3,Goerges J.,Tatishvili A.,75,144,700,378.0,2,0,6,1,6,4,,,,,,,completed,1.72,2.0,1.86,2.03,1.88,2.13,1.74,2.04,2015_1_auckland_asb_classic,2015_1_auckland_asb_classic_2015-01-05_R32_goerges_j_tatishvili_a,2015-W-INT-NZL-01A-2015_3,1049,2015-W-INT-NZL-01A-2015,Auckland,R32,201504,Julia Goerges,201588,Anna Tatishvili,tournament_rank_unique,False,
tennis_data_uk,wta,2015,1,ASB Classic,Auckland,2015-01-05,international,True,hard,R32,32,3,Vandeweghe C.,Vinci R.,38,44,1236,1107.0,2,1,5,7,6,2,6,3,,,,,completed,1.83,1.83,1.9,1.99,2.05,2.03,1.86,1.89,2015_1_auckland_asb_classic,2015_1_auckland_asb_classic_2015-01-05_R32_vandeweghe_c_vinci_r,2015-W-INT-NZL-01A-2015_8,1049,2015-W-INT-NZL-01A-2015,Auckland,R32,201535,Coco Vandeweghe,201311,Roberta Vinci,tournament_rank_unique,False,
tennis_data_uk,wta,2015,1,ASB Classic,Auckland,2015-01-05,international,True,hard,R32,32,3,Radwanska U.,Schiavone F.,179,78,291,692.0,2,0,6,4,7,5,,,,,,,completed,1.66,2.1,1.85,2.05,1.85,2.15,1.78,2.0,2015_1_auckland_asb_classic,2015_1_auckland_asb_classic_2015-01-05_R32_radwanska_u_schiavone_f,2015-W-INT-NZL-01A-2015_15,1049,2015-W-INT-NZL-01A-2015,Auckland,R32,201524,Urszula Radwanska,201212,Francesca Schiavone,tournament_rank_unique,False,
tennis_data_uk,wta,2015,1,ASB Classic,Auckland,2015-01-06,international,True,hard,R32,32,3,Hradecka L.,Kuznetsova S.,153,25,346,1730.0,2,1,3,6,7,6,6,4,,,,,completed,4.0,1.22,4.36,1.25,4.36,1.27,3.93,1.23,2015_1_auckland_asb_classic,2015_1_auckland_asb_classic_2015-01-06_R32_hradecka_l_kuznetsova_s,2015-W-INT-NZL-01A-2015_4,1049,2015-W-INT-NZL-01A-2015,Auckland,R32,201556,Lucie Hradecka,201320,Svetlana Kuznetsova,tournament_rank_unique,False,
tennis_data_uk,wta,2015,1,ASB Classic,Auckland,2015-01-06,international,True,hard,R32,32,3,Vesnina E.,Mladenovic K.,64,67,816,760.0,2,0,7,6,6,2,,,,,,,completed,1.72,2.0,1.79,2.12,1.8,2.14,1.75,2.02,2015_1_auckland_asb_classic,2015_1_auckland_asb_classic_2015-01-06_R32_vesnina_e_mladenovic_k,2015-W-INT-NZL-01A-2015_10,1049,2015-W-INT-NZL-01A-2015,Auckland,R32,201455,Elena Vesnina,201540,Kristina Mladenovic,tournament_rank_unique,False,
tennis_data_uk,wta,2015,1,ASB Classic,Auckland,2015-01-06,international,True,hard,R32,32,3,Flipkens K.,Larsson J.,49,71,1040,724.0,2,1,7,6,1,6,7,6,,,,,completed,1.72,2.0,1.85,2.05,1.9,2.05,1.78,1.98,2015_1_auckland_asb_classic,2015_1_auckland_asb_classic_2015-01-06_R32_flipkens_k_larsson_j,2015-W-INT-NZL-01A-2015_7,1049,2015-W-INT-NZL-01A-2015,Auckland,R32,201465,Kirsten Flipkens,201596,Johanna Larsson,tournament_rank_unique,False,
tennis_data_uk,wta,2015,1,ASB Classic,Auckland,2015-01-06,international,True,hard,R32,32,3,Williams V.,Cepelova J.,19,57,2091,906.0,2,0,6,1,6,0,,,,,,,completed,1.25,3.75,1.22,4.74,1.31,4.74,1.25,3.84,2015_1_auckland_asb_classic,2015_1_auckland_asb_classic_2015-01-06_R32_williams_v_cepelova_j,2015-W-INT-NZL-01A-2015_12,1049,2015-W-INT-NZL-01A-2015,Auckland,R32,200748,Venus Williams,202450,Jana Cepelova,tournament_rank_unique,False,
tennis_data_uk,wta,2015,1,ASB Classic,Auckland,2015-01-06,international,True,hard,R32,32,3,Wozniacki C.,Glushko J.,8,154,4625,344.0,2,0,6,3,6,2,,,,,,,completed,1.1,7.0,1.11,8.04,1.12,8.04,1.09,6.92,2015_1_auckland_asb_classic,2015_1_auckland_asb_classic_2015-01-06_R32_wozniacki_c_glushko_j,2015-W-INT-NZL-01A-2015_1,1049,2015-W-INT-NZL-01A-2015,Auckland,R32,201496,Caroline Wozniacki,202498,Julia Glushko,tournament_rank_unique,False,
tennis_data_uk,wta,2015,1,ASB Classic,Auckland,2015-01-06,international,True,hard,R32,32,3,Erakovic M.,Puig M.,76,59,694,880.0,2,1,7,5,2,6,6,4,,,,,completed,1.57,2.25,1.63,2.42,1.65,2.42,1.6,2.27,2015_1_auckland_asb_classic,2015_1_auckland_asb_classic_2015-01-06_R32_erakovic_m_puig_m,2015-W-INT-NZL-01A-2015_6,1049,2015-W-INT-NZL-01A-2015,Auckland,R32,201523,Marina Erakovic,201620,Monica Puig,tournament_rank_unique,False,
tennis_data_uk,wta,2015,1,ASB Classic,Auckland,2015-01-06,international,True,hard,R16,16,3,Vandeweghe C.,Flipkens K.,38,49,1236,1040.0,2,1,6,1,6,7,7,5,,,,,completed,1.4,2.75,1.47,2.89,1.53,2.91,1.46,2.65,2015_1_auckland_asb_classic,2015_1_auckland_asb_classic_2015-01-06_R16_vandeweghe_c_flipkens_k,2015-W-INT-NZL-01A-2015_20,1049,2015-W-INT-NZL-01A-2015,Auckland,R16,201535,Coco Vandeweghe,201465,Kirsten Flipkens,tournament_rank_unique,False,
tennis_data_uk,wta,2015,1,ASB Classic,Auckland,2015-01-06,international,True,hard,R16,16,3,Vesnina E.,Konjuh A.,64,99,816,579.0,2,0,6,3,6,1,,,,,,,completed,2.2,1.61,2.25,1.72,2.4,1.72,2.23,1.62,2015_1_auckland_asb_classic,2015_1_auckland_asb_classic_2015-01-06_R16_vesnina_e_konjuh_a,2015-W-INT-NZL-01A-2015_21,1049,2015-W-INT-NZL-01A-2015,Auckland,R16,201455,Elena Vesnina,211951,Ana Konjuh,tournament_rank_unique,False,
tennis_data_uk,wta,2015,1,ASB Classic,Auckland,2015-01-07,international,True,hard,R16,16,3,Williams V.,Nara K.,19,45,2091,1098.0,2,0,6,4,6,1,,,,,,,completed,1.18,4.5,1.24,4.59,1.24,4.66,1.2,4.24,2015_1_auckland_asb_classic,2015_1_auckland_asb_classic_2015-01-07_R16_williams_v_nara_k,2015-W-INT-NZL-01A-2015_22,1049,2015-W-INT-NZL-01A-2015,Auckland,R16,200748,Venus Williams,201597,Kurumi Nara,tournament_rank_unique,False,
tennis_data_uk,wta,2015,1,ASB Classic,Auckland,2015-01-07,international,True,hard,R16,16,3,Goerges J.,Hradecka L.,75,153,700,346.0,2,0,6,3,7,5,,,,,,,completed,1.4,2.75,1.46,2.94,1.5,2.94,1.43,2.73,2015_1_auckland_asb_classic,2015_1_auckland_asb_classic_2015-01-07_R16_goerges_j_hradecka_l,2015-W-INT-NZL-01A-2015_18,1049,2015-W-INT-NZL-01A-2015,Auckland,R16,201504,Julia Goerges,201556,Lucie Hradecka,tournament_rank_unique,False,
tennis_data_uk,wta,2015,1,ASB Classic,Auckland,2015-01-07,international,True,hard,R16,16,3,Radwanska U.,Hantuchova D.,179,62,291,841.0,2,1,1,6,6,3,6,1,,,,,completed,1.9,1.8,1.86,2.05,1.91,2.07,1.83,1.93,2015_1_auckland_asb_classic,2015_1_auckland_asb_classic_2015-01-07_R16_radwanska_u_hantuchova_d,2015-W-INT-NZL-01A-2015_24,1049,2015-W-INT-NZL-01A-2015,Auckland,R16,201524,Urszula Radwanska,201290,Daniela Hantuchova,tournament_rank_unique,False,
tennis_data_uk,wta,2015,1,ASB Classic,Auckland,2015-01-07,international,True,hard,R16,16,3,Zahlavova Strycova B.,Erakovic M.,26,76,1720,694.0,2,1,6,0,2,6,6,4,,,,,completed,1.57,2.25,1.82,2.11,1.82,2.35,1.66,2.16,2015_1_auckland_asb_classic,2015_1_auckland_asb_classic_2015-01-07_R16_zahlavova_strycova_b_erakovic_m,2015-W-INT-NZL-01A-2015_19,1049,2015-W-INT-NZL-01A-2015,Auckland,R16,201366,Barbora Strycova,201523,Marina Erakovic,tournament_rank_unique,False,
tennis_data_uk,wta,2015,1,ASB Classic,Auckland,2015-01-07,international,True,hard,R16,16,3,Wozniacki C.,Townsend T.,8,103,4625,558.0,2,0,6,1,7,6,,,,,,,completed,1.08,7.5,1.11,7.91,1.14,7.91,1.11,6.29,2015_1_auckland_asb_classic,2015_1_auckland_asb_classic_2015-01-07_R16_wozniacki_c_townsend_t,2015-W-INT-NZL-01A-2015_17,1049,2015-W-INT-NZL-01A-2015,Auckland,R16,201496,Caroline Wozniacki,203501,Taylor Townsend,tournament_rank_unique,False,
tennis_data_uk,wta,2015,1,ASB Classic,Auckland,2015-01-07,international,True,hard,R16,16,3,Davis L.,Stephens S.,54,35,950,1343.0,2,1,1,6,6,4,6,1,,,,,completed,3.5,1.28,3.35,1.38,3.6,1.38,3.35,1.31,2015_1_auckland_asb_classic,2015_1_auckland_asb_classic_2015-01-07_R16_davis_l_stephens_s,2015-W-INT-NZL-01A-2015_23,1049,2015-W-INT-NZL-01A-2015,Auckland,R16,201616,Lauren Davis,201585,Sloane Stephens,tournament_rank_unique,False,
tennis_data_uk,wta,2015,1,ASB Classic,Auckland,2015-01-07,international,True,hard,QF,8,3,Zahlavova Strycova B.,Vandeweghe C.,26,38,1720,1236.0,2,0,6,4,7,5,,,,,,,completed,1.72,2.0,1.87,2.05,1.91,2.15,1.73,2.05,2015_1_auckland_asb_classic,2015_1_auckland_asb_classic_2015-01-07_QF_zahlavova_strycova_b_vandeweghe_c,2015-W-INT-NZL-01A-2015_26,1049,2015-W-INT-NZL-01A-2015,Auckland,QF,201366,Barbora Strycova,201535,Coco Vandeweghe,tournament_rank_unique,False,
