year,tour,source_match_key,canonical_match_key,official_tournament_id,winner_id,loser_id,match_method,review_flag,data_quality_flag,source_candidate_count,canonical_candidate_count,round_agrees,winner_rank_points_diff,loser_rank_points_diff
2010,atp,2010_1_brisbane_brisbane_international_2010-01-04_R32_gasquet_r_nieminen_j,2010-339_3,339,104755,103813,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_1_brisbane_brisbane_international_2010-01-04_R32_odesnik_w_clement_a,2010-339_14,339,104639,103096,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_1_brisbane_brisbane_international_2010-01-04_R32_gicquel_m_petzschner_p,2010-339_10,339,102967,104332,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_1_brisbane_brisbane_international_2010-01-04_R32_falla_a_chardy_j,2010-339_13,339,104268,104871,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_1_brisbane_brisbane_international_2010-01-04_R32_levy_h_llodra_m,2010-339_7,339,103248,103566,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_1_brisbane_brisbane_international_2010-01-04_R32_bellucci_t_chela_j_i,2010-339_8,339,105064,103428,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_1_brisbane_brisbane_international_2010-01-04_R32_stepanek_r_millman_j,2010-339_16,339,103285,105357,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_1_brisbane_brisbane_international_2010-01-04_R32_roddick_a_luczak_p,2010-339_1,339,104053,103429,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_1_brisbane_brisbane_international_2010-01-05_R32_dolgopolov_o_tomic_b,2010-339_15,339,105238,106071,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_1_brisbane_brisbane_international_2010-01-05_R32_berdych_t_lindahl_n,2010-339_5,339,104607,105194,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_1_brisbane_brisbane_international_2010-01-05_R32_baghdatis_m_fish_m,2010-339_6,339,104571,103888,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_1_brisbane_brisbane_international_2010-01-05_R32_ball_c_zverev_m,2010-339_2,339,104958,104999,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_1_brisbane_brisbane_international_2010-01-05_R32_blake_j_querrey_s,2010-339_9,339,103484,105023,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_1_brisbane_brisbane_international_2010-01-05_R32_ebden_m_melzer_j,2010-339_4,339,105051,103781,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_1_brisbane_brisbane_international_2010-01-05_R32_serra_f_reister_j,2010-339_11,339,103722,104714,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_1_brisbane_brisbane_international_2010-01-05_R32_monfils_g_dent_t,2010-339_12,339,104792,103758,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_1_brisbane_brisbane_international_2010-01-06_R16_blake_j_gicquel_m,2010-339_21,339,103484,102967,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_1_brisbane_brisbane_international_2010-01-06_R16_stepanek_r_dolgopolov_o,2010-339_24,339,103285,105238,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_1_brisbane_brisbane_international_2010-01-06_R16_odesnik_w_falla_a,2010-339_23,339,104639,104268,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_1_brisbane_brisbane_international_2010-01-06_R16_roddick_a_ball_c,2010-339_17,339,104053,104958,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_1_brisbane_brisbane_international_2010-01-06_R16_gasquet_r_ebden_m,2010-339_18,339,104755,105051,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_1_brisbane_brisbane_international_2010-01-06_R16_bellucci_t_levy_h,2010-339_20,339,105064,103248,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_1_brisbane_brisbane_international_2010-01-06_R16_monfils_g_serra_f,2010-339_22,339,104792,103722,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_1_brisbane_brisbane_international_2010-01-06_R16_berdych_t_baghdatis_m,2010-339_19,339,104607,104571,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_1_brisbane_brisbane_international_2010-01-07_QF_stepanek_r_odesnik_w,2010-339_28,339,103285,104639,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_1_brisbane_brisbane_international_2010-01-07_QF_monfils_g_blake_j,2010-339_27,339,104792,103484,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_1_brisbane_brisbane_international_2010-01-08_QF_berdych_t_bellucci_t,2010-339_26,339,104607,105064,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_1_brisbane_brisbane_international_2010-01-08_QF_roddick_a_gasquet_r,2010-339_25,339,104053,104755,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_1_brisbane_brisbane_international_2010-01-09_SF_stepanek_r_monfils_g,2010-339_30,339,103285,104792,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_1_brisbane_brisbane_international_2010-01-09_SF_roddick_a_berdych_t,2010-339_29,339,104053,104607,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_1_brisbane_brisbane_international_2010-01-10_F_roddick_a_stepanek_r,2010-339_31,339,104053,103285,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_2_chennai_chennai_open_2010-01-04_R32_cilic_m_kunitsyn_i,2010-891_16,891,105227,103857,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_2_chennai_chennai_open_2010-01-04_R32_hajek_j_greul_s,2010-891_13,891,104225,103752,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_2_chennai_chennai_open_2010-01-04_R32_giraldo_s_phau_b,2010-891_14,891,105053,103451,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_2_chennai_chennai_open_2010-01-04_R32_tipsarevic_j_moya_c,2010-891_12,891,104386,102845,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_2_chennai_chennai_open_2010-01-04_R32_de_bakker_t_ram_r,2010-891_9,891,105217,104330,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_2_chennai_chennai_open_2010-01-05_R32_granollers_m_ward_j,2010-891_15,891,104719,104868,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_2_chennai_chennai_open_2010-01-05_R32_russell_m_amritraj_p,2010-891_6,891,103188,104250,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_2_chennai_chennai_open_2010-01-05_R32_ginepri_r_soderling_r,2010-891_1,891,104068,104417,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_2_chennai_chennai_open_2010-01-05_R32_lacko_l_lu_y_h,2010-891_2,891,105041,104229,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_2_chennai_chennai_open_2010-01-05_R32_haase_r_yang_t_h,2010-891_10,891,104898,105738,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_2_chennai_chennai_open_2010-01-05_R32_devvarman_s_schuettler_r,2010-891_11,891,104500,102783,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_2_chennai_chennai_open_2010-01-05_R32_berrer_m_ventura_s,2010-891_8,891,103582,103490,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_2_chennai_chennai_open_2010-01-05_R32_sela_d_istomin_d,2010-891_4,891,104534,104797,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_2_chennai_chennai_open_2010-01-05_R32_robert_s_sorensen_l,2010-891_7,891,103565,104476,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_2_chennai_chennai_open_2010-01-05_R32_kim_k_brands_d,2010-891_3,891,103240,104978,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_2_chennai_chennai_open_2010-01-05_R32_wawrinka_s_bopanna_r,2010-891_5,891,104527,103523,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_2_chennai_chennai_open_2010-01-06_R16_de_bakker_t_haase_r,2010-891_21,891,105217,104898,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_2_chennai_chennai_open_2010-01-06_R16_giraldo_s_hajek_j,2010-891_23,891,105053,104225,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_2_chennai_chennai_open_2010-01-06_R16_cilic_m_granollers_m,2010-891_24,891,105227,104719,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_2_chennai_chennai_open_2010-01-06_R16_tipsarevic_j_devvarman_s,2010-891_22,891,104386,104500,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_2_chennai_chennai_open_2010-01-07_R16_sela_d_kim_k,2010-891_18,891,104534,103240,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_2_chennai_chennai_open_2010-01-07_R16_lacko_l_ginepri_r,2010-891_17,891,105041,104068,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_2_chennai_chennai_open_2010-01-07_R16_berrer_m_robert_s,2010-891_20,891,103582,103565,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_2_chennai_chennai_open_2010-01-07_R16_wawrinka_s_russell_m,2010-891_19,891,104527,103188,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_2_chennai_chennai_open_2010-01-08_QF_wawrinka_s_berrer_m,2010-891_26,891,104527,103582,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_2_chennai_chennai_open_2010-01-08_QF_tipsarevic_j_de_bakker_t,2010-891_27,891,104386,105217,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_2_chennai_chennai_open_2010-01-08_QF_sela_d_lacko_l,2010-891_25,891,104534,105041,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_2_chennai_chennai_open_2010-01-08_QF_cilic_m_giraldo_s,2010-891_28,891,105227,105053,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_2_chennai_chennai_open_2010-01-09_SF_cilic_m_tipsarevic_j,2010-891_30,891,105227,104386,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_2_chennai_chennai_open_2010-01-09_SF_wawrinka_s_sela_d,2010-891_29,891,104527,104534,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_2_chennai_chennai_open_2010-01-10_F_cilic_m_wawrinka_s,2010-891_31,891,105227,104527,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_3_doha_qatar_exxon_mobil_open_2010-01-04_R32_troicki_v_gimeno_traver_d,2010-451_9,451,104678,104593,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_3_doha_qatar_exxon_mobil_open_2010-01-04_R32_stakhovsky_s_youzhny_m,2010-451_12,451,104660,104022,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_3_doha_qatar_exxon_mobil_open_2010-01-04_R32_korolev_e_vassallo_arguello_m,2010-451_2,451,105095,103506,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_3_doha_qatar_exxon_mobil_open_2010-01-04_R32_chiudinelli_m_lorenzi_p,2010-451_6,451,103843,103893,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_3_doha_qatar_exxon_mobil_open_2010-01-04_R32_karlovic_i_fognini_f,2010-451_8,451,103333,104926,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_3_doha_qatar_exxon_mobil_open_2010-01-04_R32_starace_p_gil_f,2010-451_15,451,103808,104523,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_3_doha_qatar_exxon_mobil_open_2010-01-04_R32_gulbis_e_montanes_a,2010-451_4,451,105208,103656,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_3_doha_qatar_exxon_mobil_open_2010-01-05_R32_darcis_s_garcia_lopez_g,2010-451_13,451,104327,104198,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_3_doha_qatar_exxon_mobil_open_2010-01-05_R32_seppi_a_hernandez_o,2010-451_3,451,104312,103169,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_3_doha_qatar_exxon_mobil_open_2010-01-05_R32_becker_b_koellerer_d,2010-451_7,451,103794,104230,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_3_doha_qatar_exxon_mobil_open_2010-01-05_R32_kubot_l_maamoun_k,2010-451_11,451,103997,103472,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_3_doha_qatar_exxon_mobil_open_2010-01-05_R32_nadal_r_bolelli_s,2010-451_16,451,104745,104620,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_3_doha_qatar_exxon_mobil_open_2010-01-05_R32_federer_r_rochus_c,2010-451_1,451,103819,103294,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_3_doha_qatar_exxon_mobil_open_2010-01-05_R32_davydenko_n_kukushkin_m,2010-451_5,451,103786,105062,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_3_doha_qatar_exxon_mobil_open_2010-01-06_R16_kubot_l_stakhovsky_s,2010-451_22,451,103997,104660,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_3_doha_qatar_exxon_mobil_open_2010-01-06_R16_federer_r_korolev_e,2010-451_17,451,103819,105095,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_3_doha_qatar_exxon_mobil_open_2010-01-06_R16_troicki_v_rochus_o,2010-451_21,451,104678,103694,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_3_doha_qatar_exxon_mobil_open_2010-01-06_R16_davydenko_n_chiudinelli_m,2010-451_19,451,103786,103843,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_3_doha_qatar_exxon_mobil_open_2010-01-06_R16_nadal_r_starace_p,2010-451_24,451,104745,103808,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_3_doha_qatar_exxon_mobil_open_2010-01-06_R16_karlovic_i_becker_b,2010-451_20,451,103333,103794,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_3_doha_qatar_exxon_mobil_open_2010-01-06_R16_gulbis_e_seppi_a,2010-451_18,451,105208,104312,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_3_doha_qatar_exxon_mobil_open_2010-01-07_QF_troicki_v_kubot_l,2010-451_27,451,104678,103997,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_3_doha_qatar_exxon_mobil_open_2010-01-07_QF_nadal_r_darcis_s,2010-451_28,451,104745,104327,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_3_doha_qatar_exxon_mobil_open_2010-01-07_QF_federer_r_gulbis_e,2010-451_25,451,103819,105208,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_3_doha_qatar_exxon_mobil_open_2010-01-07_QF_davydenko_n_karlovic_i,2010-451_26,451,103786,103333,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_3_doha_qatar_exxon_mobil_open_2010-01-08_SF_nadal_r_troicki_v,2010-451_30,451,104745,104678,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_3_doha_qatar_exxon_mobil_open_2010-01-08_SF_davydenko_n_federer_r,2010-451_29,451,103786,103819,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_3_doha_qatar_exxon_mobil_open_2010-01-09_F_davydenko_n_nadal_r,2010-451_31,451,103786,104745,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_4_auckland_heineken_open_2010-01-10_R32_statham_j_king_turner_d,2010-301_5,301,104907,104368,tournament_rank_unique,False,,1,1,True,0,0
2010,atp,2010_4_auckland_heineken_open_2010-01-11_R32_bellucci_t_chiudinelli_m,2010-301_8,301,105064,103843,tournament_rank_unique,False,,1,1,True,0,0
