year,tour,uk_total_matches,sackmann_total_matches,linked_matches,linked_manual,linked_pass_1,linked_pass_2,ambiguous_matches,unmatched_matches,coverage_pct,linked_at
2012,wta,2407,2849,2406,0,2390,16,0,1,100.0,2026-09-25T16:34:17.310579+00:00
