year,tour,source_match_key,canonical_match_key,official_tournament_id,winner_id,loser_id,match_method,review_flag,data_quality_flag,source_candidate_count,canonical_candidate_count,round_agrees,winner_rank_points_diff,loser_rank_points_diff
2020,atp,2020_1_doha_qatar_exxon_mobil_open_2020-01-06_R32_bublik_a_mannarino_a,2020-0451_282,451,122330,105173,tournament_rank_unique,False,,1,1,True,0,0
2020,atp,2020_1_doha_qatar_exxon_mobil_open_2020-01-06_R32_moutet_c_sandgren_t,2020-0451_280,451,144895,105815,tournament_rank_unique,False,,1,1,True,0,0
2020,atp,2020_1_doha_qatar_exxon_mobil_open_2020-01-06_R32_verdasco_f_andujar_p,2020-0451_279,451,104269,104665,tournament_rank_unique,False,,1,1,True,0,0
2020,atp,2020_1_doha_qatar_exxon_mobil_open_2020-01-06_R32_bedene_a_ymer_m,2020-0451_283,451,105379,144707,tournament_rank_unique,False,,1,1,True,0,0
2020,atp,2020_1_doha_qatar_exxon_mobil_open_2020-01-06_R32_chardy_j_barrere_g,2020-0451_284,451,104871,106296,tournament_rank_unique,False,,1,1,True,0,0
2020,atp,2020_1_doha_qatar_exxon_mobil_open_2020-01-06_R32_kecmanovic_m_thompson_j,2020-0451_275,451,200175,111442,tournament_rank_unique,False,,1,1,True,0,0
2020,atp,2020_1_doha_qatar_exxon_mobil_open_2020-01-06_R32_krajinovic_f_edmund_k,2020-0451_278,451,105936,106378,tournament_rank_unique,False,,1,1,True,0,0
2020,atp,2020_1_doha_qatar_exxon_mobil_open_2020-01-07_R32_djere_l_sonego_l,2020-0451_273,451,111513,132283,tournament_rank_unique,False,,1,1,True,0,0
2020,atp,2020_1_doha_qatar_exxon_mobil_open_2020-01-07_R32_fucsovics_m_tiafoe_f,2020-0451_277,451,105916,126207,tournament_rank_unique,False,,1,1,True,0,0
2020,atp,2020_1_doha_qatar_exxon_mobil_open_2020-01-07_R32_ilkel_c_berankis_r,2020-0451_276,451,117356,105575,tournament_rank_unique,False,,1,1,True,0,0
