source,tour,year,uk_tournament_id,tournament_name,location,match_date,series,is_outdoor,surface,round,players_remaining,best_of,winner_name,loser_name,winner_rank,loser_rank,winner_rank_points,loser_rank_points,winner_sets,loser_sets,winner_set_1_games,loser_set_1_games,winner_set_2_games,loser_set_2_games,winner_set_3_games,loser_set_3_games,winner_set_4_games,loser_set_4_games,winner_set_5_games,loser_set_5_games,match_status,odds_b365_winner,odds_b365_loser,odds_pinnacle_winner,odds_pinnacle_loser,odds_max_winner,odds_max_loser,odds_avg_winner,odds_avg_loser,source_event_key,source_match_key,canonical_match_key,official_tournament_id,canonical_tourney_id,canonical_tourney_name,canonical_round,canonical_winner_id,canonical_winner_name,canonical_loser_id,canonical_loser_name,match_method,review_flag,data_quality_flag
tennis_data_uk,wta,2018,1,ASB Classic,Auckland,2017-12-31,international,True,hard,R32,32,3,Hsieh S.W.,Hibino N.,103,97,625.0,693.0,2,0,6,0,6,3,,,,,,,completed,1.9,1.8,1.96,1.93,2.0,1.93,1.92,1.86,2018_1_auckland_asb_classic,2018_1_auckland_asb_classic_2017-12-31_R32_hsieh_s_w_hibino_n,2018-1049_276,1049,2018-1049,Auckland,R32,201444,Su Wei Hsieh,211702,Nao Hibino,tournament_rank_unique,False,
tennis_data_uk,wta,2018,1,ASB Classic,Auckland,2017-12-31,international,True,hard,R32,32,3,Martic P.,Vondrousova M.,90,67,732.0,936.0,2,0,7,6,6,3,,,,,,,completed,2.62,1.44,2.67,1.53,2.75,1.59,2.53,1.5,2018_1_auckland_asb_classic,2018_1_auckland_asb_classic_2017-12-31_R32_martic_p_vondrousova_m,2018-1049_284,1049,2018-1049,Auckland,R32,201549,Petra Martic,214954,Marketa Vondrousova,tournament_rank_unique,False,
tennis_data_uk,wta,2018,1,ASB Classic,Auckland,2018-01-01,international,True,hard,R32,32,3,Flipkens K.,Vekic D.,76,54,808.0,1045.0,2,1,7,6,3,6,6,4,,,,,completed,1.66,2.1,1.79,2.12,1.87,2.13,1.76,2.05,2018_1_auckland_asb_classic,2018_1_auckland_asb_classic_2018-01-01_R32_flipkens_k_vekic_d,2018-1049_273,1049,2018-1049,Auckland,R32,201465,Kirsten Flipkens,202499,Donna Vekic,tournament_rank_unique,False,
tennis_data_uk,wta,2018,1,ASB Classic,Auckland,2018-01-01,international,True,hard,R32,32,3,Goerges J.,Puig M.,14,57,2655.0,1025.0,2,1,6,4,4,6,6,2,,,,,completed,1.44,2.62,1.53,2.67,1.56,2.8,1.48,2.58,2018_1_auckland_asb_classic,2018_1_auckland_asb_classic_2018-01-01_R32_goerges_j_puig_m,2018-1049_270,1049,2018-1049,Auckland,R32,201504,Julia Goerges,201620,Monica Puig,tournament_rank_unique,False,
tennis_data_uk,wta,2018,1,ASB Classic,Auckland,2018-01-01,international,True,hard,R32,32,3,Kenin S.,Fett J.,108,102,591.0,635.0,2,0,6,4,6,4,,,,,,,completed,2.75,1.4,2.72,1.51,3.02,1.56,2.72,1.44,2018_1_auckland_asb_classic,2018_1_auckland_asb_classic_2018-01-01_R32_kenin_s_fett_j,2018-1049_283,1049,2018-1049,Auckland,R32,213550,Sofia Kenin,213544,Jana Fett,tournament_rank_unique,False,
tennis_data_uk,wta,2018,1,ASB Classic,Auckland,2018-01-01,international,True,hard,R32,32,3,Lepchenko V.,Barthel M.,63,52,960.0,1068.0,2,0,6,2,6,2,,,,,,,completed,1.5,2.5,1.63,2.42,1.63,2.5,1.57,2.37,2018_1_auckland_asb_classic,2018_1_auckland_asb_classic_2018-01-01_R32_lepchenko_v_barthel_m,2018-1049_282,1049,2018-1049,Auckland,R32,201478,Varvara Lepchenko,201621,Mona Barthel,tournament_rank_unique,False,
tennis_data_uk,wta,2018,1,ASB Classic,Auckland,2018-01-01,international,True,hard,R32,32,3,Vickery S.,Davis L.,122,48,510.0,1093.0,2,0,6,1,6,2,,,,,,,completed,2.1,1.66,2.28,1.69,2.28,1.75,2.14,1.68,2018_1_auckland_asb_classic,2018_1_auckland_asb_classic_2018-01-01_R32_vickery_s_davis_l,2018-1049_278,1049,2018-1049,Auckland,R32,203500,Sachia Vickery,201616,Lauren Davis,tournament_rank_unique,False,
tennis_data_uk,wta,2018,1,ASB Classic,Auckland,2018-01-02,international,True,hard,R32,32,3,Cepede Royg V.,Arruabarrena L.,78,86,787.0,750.0,2,0,6,3,6,3,,,,,,,completed,2.1,1.66,2.25,1.71,2.25,1.77,2.14,1.68,2018_1_auckland_asb_classic,2018_1_auckland_asb_classic_2018-01-02_R32_cepede_royg_v_arruabarrena_l,2018-1049_279,1049,2018-1049,Auckland,R32,202705,Veronica Cepede Royg,202418,Lara Arruabarrena,tournament_rank_unique,False,
tennis_data_uk,wta,2018,1,ASB Classic,Auckland,2018-01-02,international,True,hard,R32,32,3,Bonaventure Y.,Putintseva Y.,183,50,312.0,1085.0,2,0,6,3,6,3,,,,,,,completed,1.9,1.8,1.92,1.97,1.95,2.0,1.88,1.89,2018_1_auckland_asb_classic,2018_1_auckland_asb_classic_2018-01-02_R32_bonaventure_y_putintseva_y,2018-1049_277,1049,2018-1049,Auckland,R32,204434,Ysaline Bonaventure,201709,Yulia Putintseva,tournament_rank_unique,False,
tennis_data_uk,wta,2018,1,ASB Classic,Auckland,2018-01-02,international,True,hard,R32,32,3,Strycova B.,Errani S.,23,132,2025.0,454.0,2,1,6,4,6,7,6,4,,,,,completed,1.3,3.4,1.36,3.38,1.36,3.64,1.32,3.28,2018_1_auckland_asb_classic,2018_1_auckland_asb_classic_2018-01-02_R32_strycova_b_errani_s,2018-1049_274,1049,2018-1049,Auckland,R32,201366,Barbora Strycova,201506,Sara Errani,tournament_rank_unique,False,
