source,tour,year,uk_tournament_id,tournament_name,location,match_date,series,is_outdoor,surface,round,players_remaining,best_of,winner_name,loser_name,winner_rank,loser_rank,winner_rank_points,loser_rank_points,winner_sets,loser_sets,winner_set_1_games,loser_set_1_games,winner_set_2_games,loser_set_2_games,winner_set_3_games,loser_set_3_games,winner_set_4_games,loser_set_4_games,winner_set_5_games,loser_set_5_games,match_status,odds_b365_winner,odds_b365_loser,odds_pinnacle_winner,odds_pinnacle_loser,odds_max_winner,odds_max_loser,odds_avg_winner,odds_avg_loser,source_event_key,source_match_key,official_tournament_id,linkage_status,unmatched_reason
tennis_data_uk,atp,2017,17,Dubai Tennis Championships,Dubai,2017-02-28,atp_500,True,hard,R32,32,3,Medvedev D.,Alawadhi O.,57,,797,,2,0,6,2,7,5,,,,,,,completed,1.002,41.0,1.01,25.62,1.01,47.25,1.01,21.53,2017_17_dubai_dubai_tennis_championships,2017_17_dubai_dubai_tennis_championships_2017-02-28_R32_medvedev_d_alawadhi_o,495,unmatched,no_rank_candidate
