year,tour,uk_total_matches,sackmann_total_matches,linked_matches,linked_manual,linked_pass_1,linked_pass_2,ambiguous_matches,unmatched_matches,coverage_pct,linked_at
2014,wta,2476,2785,2457,0,2312,145,0,19,99.2,2026-09-25T16:34:18.354402+00:00
